	seqnames	start	end	width	strand	Conc	Conc_2	Conc_1	Fold	p.value	FDR
5851	9	96378717	96379117	401	*	2.664798146	2.335543675	2.932696215	-9.99E-05	0.556618849	0.999630628
5697	8	138677300	138677700	401	*	2.454639473	2.736431263	2.104109951	9.19E-05	0.556853104	0.999630628
1790	14	94345918	94346318	401	*	2.663105801	2.362914546	2.911464873	-0.00010559	0.556871625	0.999630628
4850	6	7570157	7570557	401	*	2.663105801	2.362914546	2.911464873	-0.00010559	0.556871625	0.999630628
3998	3	66029037	66029437	401	*	2.793083542	2.501192247	3.035740266	-0.000108933	0.55712644	0.999630628
4099	3	134253550	134253950	401	*	2.793083542	2.501192247	3.035740266	-0.000108933	0.55712644	0.999630628
3533	20	38635340	38635740	401	*	2.872703395	2.596953825	3.104109951	-0.000114647	0.557359935	0.999630628
2147	16	25332855	25333255	401	*	2.420970804	2.072403399	2.701495341	-9.24E-05	0.557388526	0.999630628
6224	X	143164248	143164648	401	*	2.420970804	2.072403399	2.701495341	-9.24E-05	0.557388526	0.999630628
1140	11	111671354	111671754	401	*	2.843098626	3.072403399	2.570330949	0.000112918	0.557745293	0.999630628
3935	3	41872195	41872595	401	*	2.969659328	2.701122041	3.195969567	-0.000117953	0.557748572	0.999630628
2566	18	3053851	3054251	401	*	2.566710884	2.23979923	2.833058124	-9.77E-05	0.557908155	0.999630628
5417	7	141652625	141653025	401	*	2.655747209	2.344725117	2.911464873	-0.000102947	0.557969195	0.999630628
5374	7	117324309	117324709	401	*	3.681888846	3.476344659	3.861767355	-0.000152024	0.558124757	0.999630628
4998	6	52352463	52352863	401	*	2.787267488	2.501192247	3.025895229	-0.000109674	0.558218463	0.999630628
5737	9	10623634	10624034	401	*	2.884495117	2.612241038	3.113437133	-0.000114647	0.558524686	0.999630628
4750	5	153898418	153898818	401	*	2.875873584	2.60461768	3.104109951	-0.000114907	0.558664743	0.999630628
5145	6	166725326	166725726	401	*	3.167071512	3.376407682	2.9221196	0.00012488	0.558777391	0.999630628
2305	17	7316465	7316865	401	*	3.060507669	2.798272754	3.282328753	-0.000120525	0.558859515	0.999630628
6022	GL000225.1	68025	68425	401	*	3.060507669	2.798272754	3.282328753	-0.000120525	0.558859515	0.999630628
484	1	209888973	209889373	401	*	3.148596153	2.895553256	3.363809178	-0.000124566	0.558870415	0.999630628
4983	6	43969505	43969905	401	*	3.573327015	3.362914546	3.756921391	-0.000147021	0.55897639	0.999630628
1757	14	75971018	75971418	401	*	2.765344283	2.476344659	3.006001284	-0.00010886	0.55901088	0.999630628
5521	8	21981673	21982073	401	*	2.765344283	2.476344659	3.006001284	-0.00010886	0.55901088	0.999630628
4461	4	158657254	158657654	401	*	3.235890812	2.986686489	3.448322797	-0.000126867	0.55903085	0.999630628
4728	5	145407118	145407518	401	*	3.235890812	2.986686489	3.448322797	-0.000126867	0.55903085	0.999630628
2657	18	63318033	63318433	401	*	3.511750434	3.293215859	3.701495341	-0.000142462	0.559172288	0.999630628
4815	5	180323351	180323751	401	*	2.573485399	2.23979923	2.844305618	-9.57E-05	0.559256077	0.999630628
5472	8	1806168	1806568	401	*	3.001984541	3.22495907	2.738134789	0.000111731	0.559403066	0.999630628
6051	KI270723.1	35106	35506	401	*	3.151215036	2.901787377	3.363809178	-0.000125167	0.559542284	0.999630628
1744	14	71684277	71684677	401	*	3.231614213	2.986686489	3.440932728	-0.000127895	0.559623604	0.999630628
4702	5	138504847	138505247	401	*	3.229137405	2.980809371	3.440932728	-0.000126825	0.559670812	0.999630628
4773	5	168860470	168860870	401	*	3.816447213	3.980809371	3.630922988	0.000158841	0.559688489	0.999630628
6197	X	126165982	126166382	401	*	1.856219018	1.179500089	2.315035227	-5.08E-05	0.55971173	0.999630628
2105	16	4802668	4803068	401	*	4.79306895	4.648124971	4.924771032	-0.000213432	0.560022338	0.999630628
5820	9	87834306	87834706	401	*	3.682376519	3.484674829	3.856222224	-0.000153998	0.56002775	0.999630628
2727	19	4702808	4703208	401	*	3.079668899	2.798272754	3.315035227	-0.000114048	0.560253478	0.999630628
3048	2	24231190	24231590	401	*	2.666771069	2.371923978	2.911464873	-0.000104637	0.560549258	0.999630628
5758	9	29383018	29383418	401	*	2.666771069	2.371923978	2.911464873	-0.000104637	0.560549258	0.999630628
438	1	186310330	186310730	401	*	2.97558195	2.715349598	3.195969567	-0.000118287	0.560582334	0.999630628
2146	16	25093091	25093491	401	*	2.97558195	2.715349598	3.195969567	-0.000118287	0.560582334	0.999630628
3538	20	39473591	39473991	401	*	2.97558195	2.715349598	3.195969567	-0.000118287	0.560582334	0.999630628
1337	12	61848837	61849237	401	*	2.683010831	2.380877496	2.932696215	-0.000102928	0.560707915	0.999630628
926	11	5632995	5633395	401	*	2.412263426	2.050124914	2.701495341	-8.88E-05	0.560781105	0.999630628
567	1	244180487	244180887	401	*	2.855133803	3.083414944	2.583814599	0.000111229	0.56079859	0.999630628
934	11	8029645	8030045	401	*	3.424989315	3.616037664	3.204723119	0.000135891	0.560863139	0.999630628
2766	19	11559095	11559495	401	*	4.094602289	3.917255833	4.252515181	-0.000170562	0.560877244	0.999630628
2345	17	17549776	17550176	401	*	3.391303752	3.596953825	3.151386943	0.000130207	0.561010424	0.999630628
5764	9	33721818	33722218	401	*	3.684186	3.488821946	3.856222224	-0.00015419	0.561058848	0.999630628
5943	9	129027834	129028234	401	*	3.508219053	3.293215859	3.695297268	-0.000142463	0.561108825	0.999630628
4428	4	140427408	140427808	401	*	3.678528958	3.854176555	3.478492746	0.000151743	0.561187895	0.999630628
5884	9	112368109	112368509	401	*	2.781427892	2.501192247	3.015982547	-0.000109341	0.561213421	0.999630628
905	11	956657	957057	401	*	2.772165842	2.492957177	3.006001284	-0.000109651	0.561239087	0.999630628
4034	3	102396427	102396827	401	*	2.772165842	2.492957177	3.006001284	-0.000109651	0.561239087	0.999630628
1516	13	25076096	25076496	401	*	2.988706608	2.722411104	3.21342388	-0.000116163	0.56124276	0.999630628
2382	17	31950853	31951253	401	*	2.269083175	2.58924904	1.856977949	7.86E-05	0.561259622	0.999630628
2193	16	56227829	56228229	401	*	3.073628975	2.818184943	3.290575147	-0.000120646	0.561383996	0.999630628
3860	3	10739367	10739767	401	*	3.144052375	2.895553256	3.355972051	-0.000124254	0.561532438	0.999630628
5224	7	36229806	36230206	401	*	3.058470269	2.804940734	3.274034953	-0.000121066	0.561872963	0.999630628
5591	8	54453750	54454150	401	*	2.866342041	2.581502887	3.104109951	-0.000109922	0.561936121	0.999630628
356	1	156025056	156025456	401	*	3.152164224	3.358388643	2.911464873	0.00012448	0.561968569	0.999630628
4418	4	128827720	128828120	401	*	3.153829175	2.907994676	3.363809178	-0.000124625	0.561970355	0.999630628
1186	11	127938853	127939253	401	*	2.906124103	2.612241038	3.150154292	-0.000107173	0.562029472	0.999630628
5546	8	29341906	29342306	401	*	2.964514476	2.701122041	3.187162578	-0.0001167	0.562100648	0.999630628
6193	X	123999381	123999781	401	*	2.964514476	2.701122041	3.187162578	-0.0001167	0.562100648	0.999630628
2181	16	50589566	50589966	401	*	2.653049342	2.353848498	2.900730873	-0.000103054	0.56220595	0.999630628
4384	4	102968909	102969309	401	*	2.879036822	2.612241038	3.104109951	-0.00011385	0.562213553	0.999630628
969	11	19116913	19117313	401	*	3.738955497	3.549867434	3.906107856	-0.000157145	0.562324695	0.999630628
4751	5	154230666	154231066	401	*	2.983629354	2.722411104	3.204723119	-0.000116866	0.562353338	0.999630628
1680	14	39187943	39188343	401	*	2.553065666	2.23979923	2.810296606	-9.80E-05	0.562394571	0.999630628
3333	2	196393745	196394145	401	*	2.553065666	2.23979923	2.810296606	-9.80E-05	0.562394571	0.999630628
4394	4	112466752	112467152	401	*	2.967489405	2.708253358	3.187162578	-0.000117495	0.562473132	0.999630628
3716	22	21902619	21903019	401	*	2.839855511	3.066865947	2.570330949	0.000110873	0.562771553	0.999630628
1988	15	74989145	74989545	401	*	2.85191766	3.077919677	2.583814599	0.000110888	0.562799452	0.999630628
4814	5	180052078	180052478	401	*	3.374597501	3.148076942	3.570330949	-0.000134498	0.56285589	0.999630628
4072	3	123688494	123688894	401	*	3.303065854	3.055726871	3.514141786	-0.000126162	0.56292289	0.999630628
1021	11	60871339	60871739	401	*	3.412533007	3.600790841	3.195969567	0.00013607	0.562992814	0.999630628
4303	4	40465186	40465586	401	*	3.338932861	3.533901046	3.113437133	0.000129465	0.563018582	0.999630628
5694	8	135284619	135285019	401	*	2.656740216	2.362914546	2.900730873	-0.000103603	0.563076565	0.999630628
894	10	132514287	132514687	401	*	3.420654305	3.608434394	3.204723119	0.000135908	0.563176973	0.999630628
3412	2	233111319	233111719	401	*	2.864010892	2.58924904	3.094722076	-0.000111234	0.563812139	0.999630628
4989	6	46753098	46753498	401	*	2.864739438	3.09977626	2.583814599	0.000107119	0.564013372	0.999630628
2594	18	24518819	24519219	401	*	2.87038251	2.60461768	3.094722076	-0.000113097	0.564091896	0.999630628
1993	15	76412047	76412447	401	*	2.453497086	2.722411104	2.1227044	9.15E-05	0.564220973	0.999630628
5404	7	137538885	137539285	401	*	2.283835994	1.88300361	2.597173395	-7.96E-05	0.56452657	0.999630628
3145	2	69603400	69603800	401	*	2.86866943	2.573714919	3.113437133	-0.000105944	0.564710717	0.999630628
4037	3	108125610	108126010	401	*	4.349787969	4.199735732	4.485693373	-0.000189597	0.564755955	0.999630628
3267	2	151828428	151828828	401	*	4.228798712	4.06963733	4.372132714	-0.00018142	0.56477482	0.999630628
6170	X	101266150	101266550	401	*	3.223022793	2.986686489	3.426038046	-0.000127262	0.564821709	0.999630628
1024	11	61295402	61295802	401	*	3.732445739	3.541906328	3.900730873	-0.000154563	0.564828732	0.999630628
6018	GL000225.1	41317	41717	401	*	3.48519714	3.675672058	3.265693197	0.000137285	0.56484223	0.999630628
5075	6	130031917	130032317	401	*	2.970458213	2.715349598	3.187162578	-0.000117028	0.564926806	0.999630628
4092	3	129061375	129061775	401	*	3.745436014	3.557784851	3.911464873	-0.000155425	0.565202985	0.999630628
3951	3	48223253	48223653	401	*	3.288254613	3.488821946	3.055231055	0.000121574	0.565526306	0.999630628
1404	12	107601466	107601866	401	*	2.935351242	3.163725005	2.663901077	0.000113194	0.565582836	0.999630628
4878	6	16229267	16229667	401	*	2.935351242	3.163725005	2.663901077	0.000113194	0.565582836	0.999630628
1248	12	21716550	21716950	401	*	2.790630859	2.509380578	3.025895229	-0.000106596	0.565598012	0.999630628
2519	17	73930492	73930892	401	*	2.790630859	2.509380578	3.025895229	-0.000106596	0.565598012	0.999630628
2395	17	35791623	35792023	401	*	3.139494241	2.895553256	3.348092118	-0.000123032	0.565604474	0.999630628
524	1	226409659	226410059	401	*	2.762843945	2.484674829	2.995950484	-0.000107536	0.565630986	0.999630628
938	11	9040410	9040810	401	*	2.762843945	2.484674829	2.995950484	-0.000107536	0.565630986	0.999630628
4608	5	78864067	78864467	401	*	2.762843945	2.484674829	2.995950484	-0.000107536	0.565630986	0.999630628
5589	8	53739646	53740046	401	*	2.762843945	2.484674829	2.995950484	-0.000107536	0.565630986	0.999630628
5819	9	87706282	87706682	401	*	3.435743392	3.209964671	3.630922988	-0.000133867	0.565944934	0.999630628
1546	13	40145350	40145750	401	*	2.418305556	2.701122041	2.066186258	8.81E-05	0.566072756	0.999630628
597	10	7469898	7470298	401	*	2.775564563	2.501192247	3.006001284	-0.000107962	0.566090185	0.999630628
4525	5	10735462	10735862	401	*	2.775564563	2.501192247	3.006001284	-0.000107962	0.566090185	0.999630628
3023	2	16814541	16814941	401	*	2.540058176	2.189726595	2.821722253	-8.98E-05	0.56614018	0.999630628
5276	7	65404576	65404976	401	*	2.848694331	3.072403399	2.583814599	0.000109706	0.566315166	0.999630628
2671	18	74479733	74480133	401	*	3.234508602	3.44655931	2.985829172	0.000122875	0.566659349	0.999630628
3694	22	17237578	17237978	401	*	3.064039977	2.818184943	3.274034953	-0.000120056	0.566755982	0.999630628
1898	15	44356851	44357251	401	*	2.660421672	2.371923978	2.900730873	-0.000102655	0.566773128	0.999630628
3420	2	235658434	235658834	401	*	2.660421672	2.371923978	2.900730873	-0.000102655	0.566773128	0.999630628
4583	5	62703893	62704293	401	*	2.660421672	2.371923978	2.900730873	-0.000102655	0.566773128	0.999630628
3165	2	86231169	86231569	401	*	3.136853975	2.889292079	3.348092118	-0.00012125	0.566805918	0.999630628
596	10	7213828	7214228	401	*	2.932309227	3.15852782	2.663901077	0.000113238	0.5669253	0.999630628
4049	3	115756474	115756874	401	*	2.932309227	3.15852782	2.663901077	0.000113238	0.5669253	0.999630628
4996	6	52309171	52309571	401	*	3.236312112	3.442288727	2.995950484	0.000125047	0.567209951	0.999630628
3801	22	41666659	41667059	401	*	3.498522047	3.278917799	3.689072452	-0.000136208	0.567438291	0.999630628
3138	2	67889097	67889497	401	*	3.149547064	3.353848498	2.911464873	0.000121851	0.567443818	0.999630628
1639	13	113045270	113045670	401	*	2.927029193	3.15852782	2.651148759	0.000111198	0.567504869	0.999630628
3155	2	74837155	74837555	401	*	2.940600962	3.163725005	2.676541661	0.000113666	0.567613845	0.999630628
3118	2	59378222	59378622	401	*	2.943625561	3.168903535	2.676541661	0.000112811	0.567641484	0.999630628
3527	20	35938737	35939137	401	*	2.873557798	2.612241038	3.094722076	-0.000112043	0.567657054	0.999630628
5861	9	98570689	98571089	401	*	2.873557798	2.612241038	3.094722076	-0.000112043	0.567657054	0.999630628
1041	11	64220147	64220547	401	*	3.696431816	3.863788544	3.507082101	0.000150536	0.567758151	0.999630628
5307	7	77399242	77399642	401	*	2.758490317	2.459538619	3.006001284	-0.000101933	0.567900047	0.999630628
4060	3	120596180	120596580	401	*	4.163784243	4.004175543	4.30748085	-0.000176554	0.567921231	0.999630628
1522	13	26779045	26779445	401	*	2.766264672	2.492957177	2.995950484	-0.000107222	0.568014321	0.999630628
331	1	150144759	150145159	401	*	2.88219314	2.619824325	3.104109951	-0.000111486	0.568050228	0.999630628
1367	12	75390956	75391356	401	*	3.98644622	3.818184943	4.13711695	-0.00016786	0.568154651	0.999630628
5014	6	73320931	73321331	401	*	2.531270304	2.219978233	2.787170213	-9.56E-05	0.568344751	0.999630628
2204	16	62392712	62393112	401	*	3.156682565	3.358388643	2.9221196	0.000122069	0.568351153	0.999630628
2999	2	8804837	8805237	401	*	3.297893935	3.072403399	3.49285824	-0.000129756	0.568413095	0.999630628
5129	6	158120484	158120884	401	*	2.429625944	2.094343079	2.701495341	-8.92E-05	0.568555544	0.999630628
2523	17	74851789	74852189	401	*	3.5087691	3.302669777	3.689072452	-0.000140364	0.568651737	0.999630628
2739	19	6696411	6696811	401	*	3.144760322	2.907994676	3.348092118	-0.000123091	0.568673925	0.999630628
4115	3	139547154	139547554	401	*	3.243273961	3.004175543	3.448322797	-0.000123565	0.568759261	0.999630628
794	10	102148921	102149321	401	*	3.151919478	2.914175382	3.355972051	-0.000122645	0.568803758	0.999630628
5795	9	68861227	68861627	401	*	2.937570008	3.15852782	2.676541661	0.000113717	0.568930591	0.999630628
2614	18	40119717	40120117	401	*	3.239019224	3.004175543	3.440932728	-0.000124566	0.569338614	0.999630628
1624	13	105139445	105139845	401	*	2.527243597	2.209964671	2.787170213	-9.41E-05	0.56936156	0.999630628
2841	19	30807812	30808212	401	*	2.527243597	2.209964671	2.787170213	-9.41E-05	0.56936156	0.999630628
5696	8	136654646	136655046	401	*	2.527243597	2.209964671	2.787170213	-9.41E-05	0.56936156	0.999630628
6159	X	79113943	79114343	401	*	2.527243597	2.209964671	2.787170213	-9.41E-05	0.56936156	0.999630628
3908	3	32458169	32458569	401	*	3.389006504	3.163725005	3.583814599	-0.000130201	0.569414744	0.999630628
3345	2	201451374	201451774	401	*	4.765769469	4.636849766	4.884107947	-0.000218386	0.569450504	0.999630628
2652	18	61505285	61505685	401	*	2.645639145	2.335543675	2.900730873	-9.72E-05	0.569549286	0.999630628
152	1	36417246	36417646	401	*	3.050075181	2.784843621	3.274034953	-0.000113208	0.569674495	0.999630628
3556	20	46604521	46604921	401	*	2.956359435	2.693955298	3.178301496	-0.000112407	0.569898479	0.999630628
4255	4	7153785	7154185	401	*	3.735256098	3.904894365	3.542979595	0.000151914	0.569927271	0.999630628
711	10	69282402	69282802	401	*	2.86167597	2.596953825	3.085272712	-0.00011004	0.570005733	0.999630628
4883	6	18021600	18022000	401	*	2.86167597	2.596953825	3.085272712	-0.00011004	0.570005733	0.999630628
1634	13	111598267	111598667	401	*	2.68662594	2.38977579	2.932696215	-9.90E-05	0.570090288	0.999630628
3602	20	62238077	62238477	401	*	4.597878758	4.453063561	4.729474522	-0.000200907	0.570267888	0.999630628
4799	5	177015738	177016138	401	*	2.565359901	2.824761731	2.248863578	9.55E-05	0.570374699	0.999630628
5621	8	80783469	80783869	401	*	2.565359901	2.824761731	2.248863578	9.55E-05	0.570374699	0.999630628
4587	5	66601984	66602384	401	*	2.535285802	2.229922771	2.787170213	-9.55E-05	0.570584748	0.999630628
1638	13	112141712	112142112	401	*	3.228893157	3.429400599	2.995950484	0.000125103	0.570982344	0.999630628
1795	14	95156612	95157012	401	*	3.221202583	2.992539762	3.41853264	-0.00012558	0.57102225	0.999630628
3574	20	51862672	51863072	401	*	3.234751901	3.004175543	3.433504609	-0.00012468	0.571274199	0.999630628
2206	16	64043094	64043494	401	*	2.864870457	2.60461768	3.085272712	-0.000110279	0.571329754	0.999630628
4015	3	75707551	75707951	401	*	2.845463784	3.066865947	2.583814599	0.000107688	0.571379057	0.999630628
243	1	63105168	63105568	401	*	2.65034642	2.362914546	2.889916409	-0.000100547	0.571397693	0.999630628
2774	19	13126439	13126839	401	*	2.65034642	2.362914546	2.889916409	-0.000100547	0.571397693	0.999630628
1294	12	50713844	50714244	401	*	2.558547032	2.824761731	2.231835314	9.33E-05	0.571422055	0.999630628
1582	13	71893700	71894100	401	*	2.28988218	1.920329721	2.583814599	-8.08E-05	0.57148848	0.999630628
5777	9	36022622	36023022	401	*	2.28988218	1.920329721	2.583814599	-8.08E-05	0.57148848	0.999630628
3605	20	62630185	62630585	401	*	3.455926355	3.23979923	3.643854541	-0.000133185	0.571561738	0.999630628
4616	5	81910983	81911383	401	*	2.934532672	3.153311844	2.676541661	0.000112973	0.571585616	0.999630628
513	1	223187947	223188347	401	*	2.410759708	2.701122041	2.046843906	8.39E-05	0.571737574	0.999630628
4796	5	174626345	174626745	401	*	2.981480358	2.729438215	3.195969567	-0.000113636	0.571743435	0.999630628
2213	16	67959977	67960377	401	*	3.501524609	3.269306424	3.701495341	-0.000128306	0.571749935	0.999630628
1398	12	104761248	104761648	401	*	3.137565462	2.901787377	3.340168909	-0.000121497	0.571764522	0.999630628
6163	X	93235810	93236210	401	*	3.235647705	3.433709447	3.006001284	0.000125289	0.571917657	0.999630628
2946	19	51372808	51373208	401	*	2.863879795	3.088889359	2.597173395	0.000105896	0.571969353	0.999630628
749	10	79541615	79542015	401	*	2.561427355	2.818184943	2.248863578	9.55E-05	0.57201141	0.999630628
4974	6	41855369	41855769	401	*	2.561427355	2.818184943	2.248863578	9.55E-05	0.57201141	0.999630628
4997	6	52339838	52340238	401	*	2.948845312	3.168903535	2.689072452	0.000111833	0.572115833	0.999630628
4414	4	128471505	128471905	401	*	3.822147044	3.980809371	3.643854541	0.000152067	0.572279317	0.999630628
5898	9	116217538	116217938	401	*	2.279054665	1.87034384	2.597173395	-7.55E-05	0.57231549	0.999630628
106	1	24169259	24169659	401	*	3.132273005	2.889292079	3.340168909	-0.000119151	0.572322362	0.999630628
895	10	132698055	132698455	401	*	2.680363515	2.38977579	2.9221196	-9.92E-05	0.572350493	0.999630628
4058	3	120423221	120423621	401	*	2.680363515	2.38977579	2.9221196	-9.92E-05	0.572350493	0.999630628
231	1	56404473	56404873	401	*	2.890777102	2.62736796	3.113437133	-0.000108597	0.572569199	0.999630628
592	10	6120351	6120751	401	*	3.147386171	2.914175382	3.348092118	-0.000121421	0.572888281	0.999630628
5293	7	72570424	72570824	401	*	2.769677307	2.501192247	2.995950484	-0.000105549	0.572892814	0.999630628
4242	4	4541850	4542250	401	*	3.632513743	3.801610596	3.440932728	0.000142297	0.572954137	0.999630628
2577	18	10046466	10046866	401	*	3.08949489	2.649765047	3.426038046	-6.78E-05	0.573034164	0.999630628
1865	15	32101330	32101730	401	*	2.572140748	2.824761731	2.265693197	9.59E-05	0.573047619	0.999630628
3137	2	67267480	67267880	401	*	2.572140748	2.824761731	2.265693197	9.59E-05	0.573047619	0.999630628
974	11	22829614	22830014	401	*	5.149539544	5.035861234	5.25491104	-0.000243897	0.5731288	0.999630628
1527	13	27456826	27457226	401	*	2.664093757	2.380877496	2.900730873	-0.000100224	0.573348615	0.999630628
5953	9	130110063	130110463	401	*	2.664093757	2.380877496	2.900730873	-0.000100224	0.573348615	0.999630628
2524	17	75054426	75054826	401	*	3.048779645	2.804940734	3.257302928	-0.000116724	0.573350553	0.999630628
2639	18	57127134	57127534	401	*	2.876726112	2.619824325	3.094722076	-0.000109693	0.573524443	0.999630628
4891	6	24569676	24570076	401	*	2.876726112	2.619824325	3.094722076	-0.000109693	0.573524443	0.999630628
5921	9	125471540	125471940	401	*	2.876726112	2.619824325	3.094722076	-0.000109693	0.573524443	0.999630628
25	1	5659455	5659855	401	*	2.778955297	2.509380578	3.006001284	-0.000104884	0.573546143	0.999630628
3266	2	151342429	151342829	401	*	2.778955297	2.509380578	3.006001284	-0.000104884	0.573546143	0.999630628
4404	4	122500803	122501203	401	*	2.778955297	2.509380578	3.006001284	-0.000104884	0.573546143	0.999630628
1996	15	78437908	78438308	401	*	4.708954374	4.579448088	4.827786859	-0.000212285	0.57377307	0.999630628
1641	13	113290400	113290800	401	*	3.154073597	3.353848498	2.9221196	0.00011946	0.57386476	0.999630628
4065	3	122383928	122384328	401	*	4.676961575	4.543900727	4.798779749	-0.000208455	0.573993619	0.999630628
48	1	11253741	11254141	401	*	2.857611009	2.573714919	3.094722076	-0.000103438	0.574042823	0.999630628
590	10	5296642	5297042	401	*	3.140204428	2.907994676	3.340168909	-0.000120952	0.574205166	0.999630628
1544	13	39153032	39153432	401	*	2.756904443	2.484674829	2.985829172	-0.000104068	0.574401235	0.999630628
4755	5	155732487	155732887	401	*	2.756904443	2.484674829	2.985829172	-0.000104068	0.574401235	0.999630628
4383	4	102827705	102828105	401	*	5.742981148	5.648071693	5.832030406	-0.000287996	0.574418666	0.999630628
980	11	28890940	28891340	401	*	3.230471919	3.004175543	3.426038046	-0.000123912	0.574561617	0.999630628
2762	19	10861332	10861732	401	*	2.568226667	2.818184943	2.265693197	9.58E-05	0.574650317	0.999630628
3480	20	17679964	17680364	401	*	3.154532341	2.920329721	3.355972051	-0.000119848	0.574831622	0.999630628
5357	7	105643231	105643631	401	*	3.051585956	2.811578036	3.257302928	-0.000116796	0.574860971	0.999630628
4856	6	10610014	10610414	401	*	2.868057886	2.612241038	3.085272712	-0.000109232	0.574921763	0.999630628
4032	3	100709295	100709695	401	*	4.816597301	4.931124622	4.692188217	0.000217692	0.574939676	0.999630628
1775	14	89125676	89126076	401	*	3.371318493	3.15852782	3.556720089	-0.000130856	0.575061775	0.999630628
1642	13	113957434	113957834	401	*	3.377439423	3.163725005	3.56354157	-0.000130352	0.57524958	0.999630628
2991	2	6769986	6770386	401	*	3.436899918	3.229922771	3.617874475	-0.000134124	0.575251703	0.999630628
1709	14	55369636	55370036	401	*	3.214379903	2.986686489	3.410987983	-0.000123087	0.575448231	0.999630628
2201	16	58266580	58266980	401	*	2.968289493	2.722411104	3.178301496	-0.000113105	0.575483362	0.999630628
5888	9	112858044	112858444	401	*	2.968289493	2.722411104	3.178301496	-0.000113105	0.575483362	0.999630628
2154	16	29652777	29653177	401	*	2.954169401	2.701122041	3.169385652	-0.000111317	0.575764137	0.999630628
3849	3	5733591	5733991	401	*	2.793986408	2.517522696	3.025895229	-0.000102073	0.575814896	0.999630628
20	1	4600642	4601042	401	*	3.613661773	3.416396299	3.787170213	-0.000141134	0.575819232	0.999630628
5599	8	59395950	59396350	401	*	2.539290156	2.23979923	2.787170213	-9.39E-05	0.575929977	0.999630628
5259	7	50215546	50215946	401	*	2.939785366	3.153311844	2.689072452	0.000111997	0.576022041	0.999630628
3397	2	231448979	231449379	401	*	2.976377563	2.729438215	3.187162578	-0.000112386	0.57614256	0.999630628
4662	5	118113273	118113673	401	*	2.957165717	2.708253358	3.169385652	-0.000112067	0.57616513	0.999630628
2886	19	42075752	42076225	474	*	5.570092812	5.470005037	5.663685131	-0.000269002	0.576176772	0.999630628
5286	7	68516704	68517104	401	*	2.465039387	2.729438215	2.141062236	8.69E-05	0.576212104	0.999630628
6206	X	132010475	132010875	401	*	2.465039387	2.729438215	2.141062236	8.69E-05	0.576212104	0.999630628
2224	16	70351218	70351618	401	*	2.674073788	2.38977579	2.911464873	-9.83E-05	0.576621297	0.999630628
5367	7	107972030	107972430	401	*	2.871495948	2.407409402	3.222072482	-6.36E-05	0.576750523	0.999630628
4143	3	154750669	154751069	401	*	2.760339265	2.492957177	2.985829172	-0.000103749	0.576815849	0.999630628
787	10	100135544	100135944	401	*	2.460823238	2.722411104	2.141062236	8.73E-05	0.576949444	0.999630628
3377	2	217827670	217828070	401	*	4.442193595	4.575553809	4.29523844	0.000188799	0.576982975	0.999630628
2686	19	335025	335425	401	*	3.062007564	2.824761731	3.265693197	-0.000116081	0.577094569	0.999630628
4011	3	73718446	73718846	401	*	2.817238656	2.12663942	3.282328753	-4.47E-05	0.577585654	0.999630628
4074	3	124714540	124714940	401	*	2.46924325	2.736431263	2.141062236	8.56E-05	0.577646259	0.999630628
4959	6	37581907	37582307	401	*	3.230703696	3.425078844	3.006001284	0.000123155	0.577743968	0.999630628
1922	15	56246048	56246448	401	*	3.752472773	3.914175382	3.570330949	0.000149558	0.57784358	0.999630628
5933	9	128026815	128027215	401	*	3.142838575	2.914175382	3.340168909	-0.000119291	0.578442205	0.999630628
2352	17	18625040	18625440	401	*	2.124513946	1.693955298	2.455675204	-6.89E-05	0.578599414	0.999630628
4579	5	57556654	57557054	401	*	2.788174	2.517522696	3.015982547	-0.000101706	0.578923023	0.999630628
732	10	73956514	73956914	401	*	3.15000725	2.920329721	3.348092118	-0.000118628	0.578946098	0.999630628
2919	19	48093514	48093914	401	*	2.578889873	2.824761731	2.282328753	9.45E-05	0.57909973	0.999630628
4821	6	1414828	1415228	401	*	2.856130487	2.596953825	3.075761049	-0.00010623	0.579135599	0.999630628
5054	6	108074457	108074857	401	*	4.0800973	4.222470801	3.9221196	0.000166275	0.579138595	0.999630628
4855	6	10460361	10460761	401	*	3.127677443	2.889292079	3.332201946	-0.000116172	0.579315785	0.999630628
3014	2	12354339	12354739	401	*	2.39383994	2.06130716	2.663901077	-8.50E-05	0.579446047	0.999630628
4405	4	122501787	122502187	401	*	2.39383994	2.06130716	2.663901077	-8.50E-05	0.579446047	0.999630628
139	1	31136694	31137094	401	*	2.520247889	2.209964671	2.775466496	-9.05E-05	0.579534019	0.999630628
2384	17	32163253	32163653	401	*	2.520247889	2.209964671	2.775466496	-9.05E-05	0.579534019	0.999630628
4564	5	42149381	42149781	401	*	3.284927451	3.06130716	3.478492746	-0.000122869	0.579960915	0.999630628
494	1	211500490	211500890	401	*	3.289689388	3.072403399	3.478492746	-0.000124773	0.580036936	0.999630628
5143	6	166590367	166590767	401	*	2.936752696	3.148076942	2.689072452	0.000110458	0.580056816	0.999630628
5641	8	99944998	99945398	401	*	2.936752696	3.148076942	2.689072452	0.000110458	0.580056816	0.999630628
1798	14	96055702	96056102	401	*	2.852916568	2.58924904	3.075761049	-0.000104716	0.580109693	0.999630628
579	10	972943	973343	401	*	3.356119651	3.132257291	3.5498662	-0.000123811	0.580254359	0.999630628
