ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	entrezID
GAREM2	-1.417740604	4.79466625	-7.762283207	0.000398737	0.017537416	0.633378869	150946
EGLN3	1.370650627	7.451094691	7.76207564	0.00039879	0.017537416	0.633232624	112399
RND1	1.670710161	5.068184293	7.752947656	0.00040115	0.017580518	0.626797605	27289
PPM1L-DT	1.28298098	6.579793109	7.750836957	0.000401698	0.017580518	0.625308575	119863869
MYH15	-1.117144514	7.208299814	-7.742753212	0.000403804	0.017604004	0.619602145	22989
IL6ST	1.042331224	11.29780839	7.741904695	0.000404026	0.017604004	0.619002834	3572
SHISA7	-1.353872274	9.234831865	-7.739529072	0.000404648	0.017604004	0.617324584	729956
ARHGAP42	-2.342462565	6.83032459	-7.738947162	0.0004048	0.017604004	0.61691342	143872
HSPA7	-2.627020402	5.74990757	-7.734467965	0.000405977	0.017608432	0.613747534	3311
RB1-DT	1.485022837	4.324122698	7.733673458	0.000406186	0.017608432	0.613185794	100862704
APPL1	1.348771135	8.694308483	7.72339449	0.000408901	0.01767971	0.60591327	26060
P2RX7	-2.684401013	5.331275926	-7.721012096	0.000409534	0.01767971	0.604226365	5027
TMPRSS11F	-2.947450114	3.776021922	-7.72015174	0.000409763	0.01767971	0.603617049	389208
SPNS2	1.302888279	6.193727394	7.683222902	0.000419721	0.018069068	0.577402033	124976
SPSB2	1.313532079	7.764131353	7.674344081	0.000422158	0.018129002	0.571081168	84727
KCNN4	-1.99980524	6.641336687	-7.65963649	0.00042623	0.018256393	0.560595391	3783
CCNYL1	1.043395422	9.455793834	7.658830332	0.000426455	0.018256393	0.560020086	151195
H2BC17	2.001791307	6.262440602	7.643077839	0.000430871	0.018416696	0.548766881	8348
CDK6	-1.004677822	9.807170324	-7.640539642	0.000431587	0.018418632	0.546951585	1021
PLP2	-1.122492482	8.812482771	-7.626674034	0.000435526	0.018500409	0.537024872	5355
ITGB3	1.573221648	8.869793497	7.623675101	0.000436383	0.018508181	0.534875604	3690
UBASH3A	-2.390559995	6.134541038	-7.617802965	0.000438068	0.018545024	0.530664847	53347
UPK1A-AS1	2.056641667	1.028320834	7.605901287	0.000441506	0.01861284	0.52212098	100862728
SLC11A1	-1.599468998	6.524391119	-7.603442846	0.00044222	0.01861284	0.520354552	6556
IRGM	2.869110105	1.434555052	7.585365127	0.000447512	0.018772251	0.507348746	345611
CFAP161	-1.908957569	5.051919329	-7.583433195	0.000448082	0.018772251	0.5059571	161502
CD244	-4.737907614	4.629407045	-7.580525096	0.000448942	0.018779591	0.503861647	51744
SLC18B1	-1.03931637	8.953428938	-7.577092241	0.000449959	0.01879349	0.501387096	116843
PROKR1	-1.950814271	2.560369636	-7.56028084	0.000454979	0.018916798	0.489253335	10887
H4C4	2.331800995	5.923710959	7.554258909	0.000456794	0.018963496	0.484900738	8360
LINC00884	-1.215331053	7.935216808	-7.53546346	0.000462511	0.019170741	0.471294404	NA
MS4A4E	-4.048697102	3.219336051	-7.512809485	0.000469513	0.019345221	0.454852108	643680
FAM13A	-1.16036752	8.767139878	-7.502638201	0.000472698	0.01940757	0.447454537	10144
H4C2	1.606219531	6.950287741	7.499220837	0.000473773	0.01940757	0.444966966	8366
IDH3A	1.119696972	9.685588841	7.496718101	0.000474563	0.01940757	0.443144493	3419
EFHB	-1.390253218	4.613422443	-7.481847825	0.000479286	0.019489821	0.432304238	151651
QPRT	-1.005015739	9.44785065	-7.481442987	0.000479415	0.019489821	0.432008832	23475
TM7SF2	1.14143891	8.833832062	7.478969347	0.000480206	0.019493108	0.430203517	7108
STARD10	-1.241767559	5.349330464	-7.472162851	0.000482391	0.01955288	0.425233088	10809
ITGB2	-1.685013788	4.642088125	-7.468329461	0.000483627	0.019574055	0.422431888	3689
SNORD14E	2.271260397	3.599736006	7.463154849	0.000485301	0.019609469	0.418648461	85391
LINC00963	-1.052291962	8.835699934	-7.461211888	0.000485931	0.019609469	0.417227224	100506190
LRRC4B	2.014913238	7.079806257	7.450493676	0.000489425	0.019721472	0.40938081	94030
NCF1	-4.055596917	3.222785959	-7.447195337	0.000490507	0.019736057	0.406964081	653361
RGS16	-1.376694735	7.777808063	-7.433376048	0.000495067	0.019861829	0.396827601	6004
CRISP3	-1.870956166	3.950276123	-7.433336692	0.00049508	0.019861829	0.396798708	10321
TJP1	1.235758634	7.662087729	7.428440247	0.000496708	0.019898042	0.393202892	7082
FAIM	-1.068185225	7.625099789	-7.42578431	0.000497593	0.01990132	0.391251515	55179
SBF2-AS1	-1.914997989	4.850072209	-7.420554402	0.000499343	0.01990132	0.387407068	283104
MIR23AHG	1.31662176	8.045212496	7.420173082	0.00049947	0.01990132	0.387126665	284454
GAPT	-1.801367536	4.772100344	-7.41716912	0.000500479	0.01990132	0.384917232	202309
RAB39B	1.062432393	7.63293842	7.416094079	0.00050084	0.01990132	0.384126328	116442
ZKSCAN7	1.528669658	5.378844341	7.398696687	0.000506731	0.020036333	0.371312185	55888
HMGB3P26	-2.251629167	1.125814584	-7.379249965	0.000513413	0.020271313	0.356955187	100130405
TRIM29	-2.391456969	4.049809292	-7.372090871	0.000515899	0.020311006	0.351660911	23650
IL20RB	-1.992913134	5.174233145	-7.368041726	0.000517311	0.020337422	0.348664372	53833
SCNN1A	1.788774071	2.61769537	7.363846194	0.000518779	0.020340162	0.345557878	6337
LINC-PINT	1.498470305	4.139210153	7.363605856	0.000518863	0.020340162	0.345379875	378805
SEMA6C	1.250485925	6.908109126	7.344327063	0.000525672	0.020512228	0.331083604	10500
H2AC16	1.643320019	7.85711283	7.341816655	0.000526567	0.020512228	0.329219428	8332
THSD1	1.821991488	2.879959276	7.341067547	0.000526834	0.020512228	0.32866304	55901
KCNQ4	-1.8741633	5.970142787	-7.336702835	0.000528394	0.020512228	0.325420173	9132
ORAI2	-1.102756133	8.266214931	-7.330148759	0.000530747	0.020512228	0.320547291	80228
MRPS30-DT	-1.241630921	3.734098795	-7.329714997	0.000530903	0.020512228	0.320224652	100506674
MYB	-1.330815826	12.56878716	-7.32126501	0.000533956	0.020579045	0.313935848	4602
5_8S_rRNA	1.75289762	2.047313079	7.314601733	0.000536377	0.020619836	0.30897202	NA
ZNF815P	-1.780976928	5.601187808	-7.314218855	0.000536517	0.020619836	0.308686666	401303
HMGB3P16	-3.567390895	2.312016281	-7.30120114	0.000541287	0.020774057	0.298976472	100873900
HEPH	-3.002420307	5.216945128	-7.299032964	0.000542086	0.020775674	0.297357622	9843
DLGAP1-AS1	-1.056235674	6.825616298	-7.275121823	0.000550992	0.021019435	0.279474913	649446
SLC7A8	1.855606877	5.936269819	7.272466703	0.000551992	0.021019435	0.277485837	23428
PRDM1	-2.067167948	5.874117454	-7.271712413	0.000552276	0.021019435	0.27692064	639
LYRM4-AS1	1.238319496	4.734109976	7.262794446	0.000555651	0.021067404	0.270234201	100129461
APOC1	-2.052312924	6.334427297	-7.258666621	0.000557221	0.021067404	0.267136701	341
DOP1B	1.202732877	6.749521416	7.258548937	0.000557266	0.021067404	0.267048367	9980
ROM1	-1.279573031	4.444681594	-7.255474621	0.000558439	0.021067404	0.264740322	6094
PNMA3	-1.825124388	2.743179893	-7.252233673	0.000559678	0.021067404	0.262306197	29944
IGHD	-3.200590263	4.527415036	-7.239553456	0.00056456	0.021164041	0.252773004	3495
NCAM1	1.61724968	2.670279007	7.224144233	0.000570558	0.021308528	0.241167318	4684
RINL	-1.102759662	8.417003441	-7.223671705	0.000570743	0.021308528	0.240811065	126432
KIF3A	1.046018065	9.435733844	7.213469005	0.000574758	0.021418039	0.233113708	11127
EPN3	-1.966038281	5.25025526	-7.212254876	0.000575238	0.021418039	0.232197048	55040
PITX1-AS1	-1.418048828	6.131896113	-7.208928979	0.000576555	0.021437988	0.229685289	100996485
LAIR2	1.75099358	2.706114489	7.203918456	0.000578545	0.021438388	0.225899262	3904
CCR7	-1.308943603	5.547815069	-7.200094173	0.00058007	0.021438388	0.223007943	1236
IKZF2	-1.331965201	4.972270346	-7.196085656	0.000581674	0.021438388	0.219975818	22807
TAC3	1.942164553	6.736670239	7.189368316	0.000584372	0.021438388	0.214891195	6866
FAM111B	1.499754987	5.829892809	7.161020637	0.000595923	0.021796652	0.19338548	374393
BCRP3	-2.138345833	2.899790615	-7.159555832	0.000596527	0.021796652	0.192272095	644165
GPT2	1.200509591	8.809060392	7.157061105	0.000597557	0.021805268	0.190375394	84706
CRHR2	1.08880674	6.670140214	7.151314016	0.000599939	0.021863105	0.186003667	1395
KAZN-AS1	2.414920078	3.038077738	7.138711246	0.0006052	0.021967337	0.176405634	105376762
MAPK3	-1.313384682	7.10656362	-7.125160967	0.000610918	0.022112551	0.166068664	5595
ETS1	2.165887595	5.329537334	7.115599324	0.000614991	0.022112551	0.158763634	2113
MOV10L1	-1.864982196	3.698893771	-7.104685829	0.000619678	0.022112551	0.150414822	54456
DBP	-1.305453216	5.128890287	-7.102271875	0.00062072	0.022112551	0.148566567	1628
MRGPRE	-3.37424519	3.622907569	-7.091919803	0.000625214	0.022112551	0.140633947	116534
H1-1	2.335898005	4.272998857	7.079301686	0.000630743	0.022112551	0.130950595	3024
LINC01088	-2.204471692	4.271500726	-7.078181731	0.000631236	0.022112551	0.130090362	100505875
SMIM10	-1.007654698	11.54035534	-7.067031981	0.000636174	0.022112551	0.121519521	644538
SH3BP5	1.441916602	5.347741237	7.060372971	0.000639144	0.022112551	0.116394848	9467
CCDC152	1.216303139	7.002392938	7.043801183	0.000646607	0.022112551	0.103622337	100129792
ZBBX	-1.389975	0.6949875	-7.043152163	0.000646901	0.022112551	0.103121557	79740
RBP7	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	116362
ABHD17AP3	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	648359
RPL30P2	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	100270976
LRRTM1	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	347730
AOX2P	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	344454
FBXO40	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	51725
NECTIN3-AS1	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	100506555
RNU6-658P	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	106479858
RBM24	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	221662
MARCKSL1P2	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	100913182
GNL2P1	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	100270790
VCX	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	26609
TRPM6	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	140803
LMX1B	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	4010
ENTPD2	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	954
FGF14-IT1	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	283480
LTK	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	4058
CEROX1	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	115804232
ABCC12	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	94160
LINC01727	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	101929625
KLKP1	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	606293
NAPSB	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	256236
LINC02613	-1.389975	0.6949875	-7.043152163	0.000646901	0.022112551	0.103121557	101929596
RALBP1P1	-1.389975	0.6949875	-7.043152163	0.000646901	0.022112551	0.103121557	131054
FAM136BP	-1.389975	0.6949875	-7.043152163	0.000646901	0.022112551	0.103121557	387071
FYTTD1P1	-1.389975	0.6949875	-7.043152163	0.000646901	0.022112551	0.103121557	100128665
TEX12	-1.389975	0.6949875	-7.043152163	0.000646901	0.022112551	0.103121557	56158
EIF4BP2	-1.389975	0.6949875	-7.043152163	0.000646901	0.022112551	0.103121557	100129337
LINC00482	-1.389975	0.6949875	-7.043152163	0.000646901	0.022112551	0.103121557	284185
TPSD1	-1.311196037	6.592572361	-7.040248445	0.00064822	0.022124128	0.100880551	23430
H3C2	1.86865501	7.528220798	7.034577781	0.000650804	0.022184746	0.096501673	8358
LINC00240	1.524488954	3.559683618	7.029879901	0.000652955	0.022230429	0.092871549	100133205
EPS8L1	-1.446102359	7.312105462	-7.022467942	0.000656364	0.022318815	0.087139735	54869
SLC1A4	1.063629845	9.42349089	7.020195851	0.000657413	0.022326828	0.085381584	6509
MERTK	-1.872429463	6.670721421	-7.016025381	0.000659344	0.022364733	0.082153116	10461
HECW2-AS1	-1.99239069	4.101245199	-7.011038908	0.000661662	0.022383988	0.078290676	101927482
PHLDB2	1.90651618	3.029530987	7.005988122	0.000664019	0.022412489	0.074375882	90102
H4C15	3.1826314	3.509611534	7.003167247	0.00066534	0.022429481	0.072188348	554313
C8orf74	1.950999196	3.13945063	6.998943686	0.000667323	0.022468739	0.068911566	203076
FCGR2B	-1.899434658	4.605459415	-6.991274406	0.000670942	0.022535291	0.062956901	2213
LINC01816	1.928211615	3.492426641	6.986460254	0.000673226	0.022556769	0.059216024	100133985
CMKLR1	-1.456812297	5.292029818	-6.979282168	0.000676648	0.022643764	0.053633904	1240
IFITM2	-2.938379964	4.652772244	-6.97750594	0.000677497	0.022644587	0.052251799	10581
ID1	1.382211424	7.444288343	6.970945802	0.000680647	0.022697067	0.047144519	3397
IRAG2	-1.355915706	6.881796106	-6.96487657	0.000683576	0.022741038	0.04241556	4033
SYP	1.041046191	7.050410468	6.964624214	0.000683698	0.022741038	0.04221885	6855
LINC00570	-2.919974047	6.212842368	-6.958807255	0.00068652	0.022779668	0.037682814	100874055
LY6G6E	1.399549881	5.619893644	6.954904226	0.000688421	0.022815155	0.034637333	79136
KCNQ5	-2.330752165	4.974480364	-6.942943069	0.000694284	0.022954047	0.025294598	56479
SYTL3	-2.284477778	3.908641562	-6.937516897	0.000696964	0.02298724	0.021051489	94120
GPR21	2.238081839	1.11904092	6.928615711	0.000701385	0.022994878	0.014084547	2844
NLRP12	2.238081839	1.11904092	6.928615711	0.000701385	0.022994878	0.014084547	91662
RNF225	2.238081839	1.11904092	6.928615711	0.000701385	0.022994878	0.014084547	646862
SPRR2F	-2.238081839	1.11904092	-6.928615711	0.000701385	0.022994878	0.014084547	6705
ESRRG	-2.46008153	4.213802337	-6.907180759	0.000712168	0.023182199	-0.002725637	2104
PCDH10	1.198264503	4.524884023	6.898672204	0.000716501	0.02324056	-0.009411395	57575
CASKIN1	2.312212646	1.489439657	6.893569025	0.000719115	0.023297808	-0.013424864	57524
HULC	2.453768046	3.755204857	6.887193357	0.000722397	0.023376521	-0.018442846	728655
PKD1L1	2.163951032	1.415308849	6.88443788	0.00072382	0.023380292	-0.020612839	168507
ATF3	1.202670686	10.02004056	6.877502373	0.000727418	0.023456027	-0.026078133	467
PTPRC	-1.138668324	9.907771389	-6.874554148	0.000728954	0.023477957	-0.028402878	5788
NYAP1	-1.468629766	6.116239206	-6.870331999	0.00073116	0.023521395	-0.031733698	222950
CLDN11	-3.259294601	4.70189592	-6.867923126	0.000732422	0.023534403	-0.033634859	5010
RN7SKP203	1.720550479	9.701919755	6.857458349	0.000737934	0.023622866	-0.041900934	106479185
STMN3	-1.026792516	6.616781476	-6.851419824	0.000741136	0.023675809	-0.046675865	50861
LHFPL2	-1.687758586	7.230555615	-6.84242901	0.000745935	0.023801393	-0.053792275	10184
FOSB	1.968525733	8.050469164	6.83179493	0.000751657	0.02392834	-0.062220144	2354
FCRLA	-2.577106344	2.816874005	-6.829099218	0.000753116	0.023946999	-0.064358446	84824
SNHG22	1.089715271	6.039473389	6.825342906	0.000755154	0.023973218	-0.067339296	103091864
S100A3	-2.333583873	6.327023786	-6.823635344	0.000756083	0.023973218	-0.068694829	6274
FANK1	-1.693248289	6.269782051	-6.822756381	0.000756562	0.023973218	-0.069392703	92565
LILRA6	-1.789473052	4.637676089	-6.817111778	0.000759643	0.024043103	-0.073876285	79168
EGFL7	1.330701383	9.040880964	6.794929942	0.000771896	0.02434667	-0.091527676	51162
CAVIN2-AS1	2.499562016	4.038555079	6.784736295	0.000777604	0.024397923	-0.099656546	105373813
BOK	-1.302583029	4.630170828	-6.784143876	0.000777938	0.024397923	-0.1001293	666
PEAK3	1.564383829	4.631156734	6.77891445	0.000780886	0.024405813	-0.104304012	374872
LZTS3	1.260093107	6.739084558	6.756040821	0.000793939	0.024757369	-0.122597931	9762
H2BC21	1.87848938	7.080916376	6.739946763	0.000803276	0.024963414	-0.135502575	8349
GADD45G	1.537522321	7.770950211	6.737442847	0.00080474	0.024980623	-0.137512731	10912
TLX3	-1.821887857	3.677346602	-6.732357729	0.000807723	0.024993179	-0.141597122	30012
GAR1	-1.063772776	11.52423879	-6.732095945	0.000807877	0.024993179	-0.141807462	54433
RUNDC3A-AS1	1.150915219	7.476174791	6.729378254	0.000809477	0.024996962	-0.143991516	101926996
CNN2P9	-1.43975132	2.304838161	-6.728794276	0.000809821	0.024996962	-0.144460928	441166
PPFIA4	-1.001006897	6.491047902	-6.724712597	0.000812232	0.025016406	-0.147742859	8497
STARD9	1.20863534	7.36407904	6.724641212	0.000812274	0.025016406	-0.147800273	57519
LINC01291	1.175770473	6.909738185	6.720135444	0.000814946	0.025048906	-0.151425275	102724515
ABCB1	2.185849225	4.898875451	6.719376009	0.000815397	0.025048906	-0.152036471	5243
SFTPD	-1.053488224	4.663207757	-6.711026754	0.000820377	0.025105289	-0.158759996	6441
LAPTM4B	1.631992239	7.495721486	6.709794574	0.000821115	0.025105289	-0.159752876	55353
PIPOX	1.769951754	3.984711883	6.672709496	0.000843694	0.025582118	-0.18971111	51268
SOX21-AS1	-2.109769208	5.175623876	-6.668858463	0.00084608	0.025626147	-0.192830455	100507533
TNFAIP3	-1.014878698	6.549593515	-6.6656014	0.000848104	0.025659131	-0.195469918	7128
CCNT2-AS1	1.025309375	6.630042738	6.655462848	0.000854441	0.025761125	-0.203693262	100129961
C12orf75	-1.187874115	7.868019445	-6.655397785	0.000854482	0.025761125	-0.20374607	387882
NRGN	1.213377756	7.78755845	6.652183108	0.000856503	0.02576664	-0.2063558	4900
AIF1	-1.552339362	5.90429603	-6.649610596	0.000858124	0.02576664	-0.208445006	199
GPR34	-2.95678824	1.47839412	-6.649441503	0.000858231	0.02576664	-0.208582356	2857
ZC3H12C	1.359633609	4.203418284	6.646738797	0.000859938	0.025789683	-0.210778108	85463
SOGA1	-1.196278063	7.236520405	-6.635723364	0.000866938	0.025817412	-0.219735445	140710
SLFN5	1.097462093	6.307075462	6.634956836	0.000867427	0.025817412	-0.220359242	162394
NPHP1	1.237363642	3.965445061	6.629064816	0.000871201	0.025854711	-0.225156242	4867
TMEM141	-1.10241796	6.39622988	-6.62855544	0.000871528	0.025854711	-0.225571126	85014
FCGR3B	-1.270911034	4.935870194	-6.612208853	0.000882104	0.02608384	-0.238900175	2215
GIHCG	-1.084130307	9.294596826	-6.606616095	0.000885756	0.026149961	-0.243467134	100506844
LITAF	-1.43196944	7.353343558	-6.599885811	0.000890175	0.026181443	-0.248967455	9516
MYO1G	-1.26648861	7.899374148	-6.577419216	0.000905112	0.026478883	-0.267363741	64005
EPX	-2.308365064	3.392264371	-6.568910113	0.000910846	0.026589927	-0.274345522	8288
EIF4A1	1.211230458	8.820855813	6.564613238	0.000913758	0.026646574	-0.277874129	1973
KCNS3	2.399890782	1.199945391	6.561045035	0.000916184	0.026660655	-0.280805875	3790
GKN2	-2.399890782	1.199945391	-6.561045035	0.000916184	0.026660655	-0.280805875	200504
GAS7	-1.184297791	7.115199227	-6.558778907	0.000917728	0.026677313	-0.282668515	8522
MAFA	1.668730872	4.67880868	6.555677341	0.000919847	0.026710615	-0.285218748	389692
PGA5	-2.433069339	1.549868003	-6.553969842	0.000921016	0.026716289	-0.286623169	5222
LINC01882	2.007620319	2.834427858	6.546192972	0.000926363	0.026748723	-0.293023684	100996324
ADAMTSL4	-1.028488547	7.504788727	-6.545482362	0.000926853	0.026748723	-0.293608859	54507
RGS2	1.113610222	7.533802236	6.542681016	0.000928789	0.026748723	-0.295916254	5997
CYTL1	-1.199189063	5.455282801	-6.540980728	0.000929966	0.026748723	-0.297317155	54360
ACTR1AP1	2.130772474	1.065386237	6.538218511	0.000931882	0.026748723	-0.299593673	100287074
GALNT15	2.130772474	1.065386237	6.538218511	0.000931882	0.026748723	-0.299593673	117248
TEX37	2.130772474	1.065386237	6.538218511	0.000931882	0.026748723	-0.299593673	200523
MPP7-DT	2.130772474	1.065386237	6.538218511	0.000931882	0.026748723	-0.299593673	105376466
MIOS-DT	-1.227975876	6.133122561	-6.530189255	0.000937479	0.026853183	-0.306215829	101927391
CD84	-1.411527112	7.227152923	-6.524856143	0.000941217	0.026917647	-0.31061823	8832
BOLA3-AS1	-1.694787333	6.504305348	-6.519516083	0.000944978	0.02692437	-0.315029489	NA
SBF1P2	1.988594762	1.327630714	6.517208978	0.000946609	0.02692437	-0.316936284	390997
NECTIN1	-1.598243144	9.093677667	-6.516893561	0.000946832	0.02692437	-0.317197019	5818
LINC01094	-1.454468244	5.510512152	-6.509740079	0.000951909	0.027040731	-0.32311325	100505702
DDX60	-1.106208123	8.403174499	-6.508138472	0.000953051	0.027043609	-0.324438616	55601
LINC01063	1.797439141	2.288694571	6.505453311	0.000954967	0.027043609	-0.326661282	101929769
LDB3	-1.913572576	4.346761289	-6.50054403	0.000958483	0.027109052	-0.33072703	11155
TSPAN7	-3.122107405	2.089374536	-6.499470715	0.000959254	0.027109052	-0.331616278	7102
ARHGAP9	-2.349365298	5.058964307	-6.48588347	0.000969073	0.027329742	-0.342884353	64333
H4C12	2.188481619	4.69883454	6.484539454	0.000970051	0.027329742	-0.34400007	8362
GASK1B	-2.311520477	5.117150412	-6.480319145	0.000973128	0.027388323	-0.347504796	51313
RHEX	-2.733563667	5.241865908	-6.476840943	0.000975673	0.027405309	-0.350394724	440712
MLPH	-1.411010304	5.74159829	-6.471074997	0.000979909	0.027438448	-0.355188412	79083
MPV17L2	1.024592043	8.028534878	6.46687056	0.000983011	0.027497252	-0.358686213	84769
HSBP1L1	-1.761420651	5.193780953	-6.457211666	0.000990181	0.02761337	-0.366729162	440498
BEST1	-1.103754183	8.111027511	-6.454830126	0.000991958	0.027634848	-0.368713857	7439
NR4A2	1.419595977	9.32456927	6.448182934	0.000996938	0.027717311	-0.374256734	4929
NKX3-1	1.285586279	6.779728943	6.424174281	0.00101517	0.028039539	-0.394317705	4824
SNORD101	1.060253428	6.643292627	6.420657294	0.001017873	0.028039539	-0.397261797	594837
DNAH3	1.109860556	6.352335873	6.412893048	0.001023871	0.02815235	-0.403766193	55567
NOS3	-1.788774071	2.422707869	-6.392717325	0.001039649	0.028443689	-0.420699687	4846
PTK6	1.635630199	2.786778631	6.381694681	0.001048389	0.028597266	-0.42997029	5753
GSTT2B	2.124847574	3.300505626	6.37078647	0.001057123	0.028704722	-0.439158103	653689
C5AR2	-1.15612554	8.654297753	-6.363964012	0.001062628	0.028704722	-0.444911368	27202
DNAAF8	1.742939563	2.399790615	6.363519659	0.001062988	0.028704722	-0.445286265	146562
FGF22	1.590660197	4.627614691	6.360592852	0.001065361	0.028717647	-0.447756148	27006
KAZALD1	-1.872965543	6.402730669	-6.358818207	0.001066803	0.028717762	-0.449254213	81621
BTN2A2	-1.153121881	9.234059627	-6.358012304	0.001067458	0.028717762	-0.449934632	10385
LINC01560	1.180162319	4.758519612	6.347315178	0.001076204	0.028896381	-0.458973113	203414
VGF	1.706395124	6.436068288	6.338895426	0.001083146	0.029011176	-0.466096447	7425
TMEM170B	1.014932935	5.85660009	6.338860315	0.001083175	0.029011176	-0.466126168	100113407
RNVU1-22	1.97427738	2.37711369	6.331865736	0.001088982	0.029068828	-0.472049907	106481627
MLKL	-1.127179456	7.570385024	-6.321598923	0.001097572	0.029241226	-0.480754977	197259
MSC-AS1	2.358938532	1.5128026	6.312682745	0.001105095	0.02936038	-0.48832459	100132891
CBARP-DT	1.918295834	0.959147917	6.28681875	0.001127262	0.029743457	-0.510333772	118827813
LINC01630	1.918295834	0.959147917	6.28681875	0.001127262	0.029743457	-0.510333772	100287225
LINC02413	-1.918295834	0.959147917	-6.28681875	0.001127262	0.029743457	-0.510333772	105369906
OR2L1P	2.302296865	1.151148433	6.278083093	0.001134865	0.029857952	-0.517784733	26247
PPDPFL	2.302296865	1.151148433	6.278083093	0.001134865	0.029857952	-0.517784733	492307
RPL36A	1.095724081	7.806346022	6.274062291	0.001138385	0.029910263	-0.521217161	6173
TNRC6B-DT	2.595745427	4.80507286	6.260187446	0.001150629	0.030154577	-0.533075917	114841040
WIPF1	-1.410208981	7.28113889	-6.254444526	0.001155742	0.030204486	-0.537990837	7456
CRYZL2P	-1.756486892	4.104149993	-6.247735672	0.001161748	0.030332563	-0.543737234	730102
MYO1F	-1.616769022	5.460993698	-6.244817058	0.001164372	0.030372182	-0.546238761	4542
LGALS3BP	-1.066238001	8.38340585	-6.23876638	0.001169835	0.030485688	-0.551427892	3959
ACOXL	1.050364476	5.892261261	6.222797996	0.001184394	0.030748307	-0.565142876	55289
RNU6-48P	1.130772474	2.427040404	6.216646212	0.001190059	0.030866182	-0.570434418	100887744
CHGA	2.962576113	3.473714698	6.207143506	0.001198873	0.030989952	-0.578616927	1113
SMIM14	1.136098237	5.634683234	6.206632568	0.001199349	0.030989952	-0.579057178	201895
KCNK12	-1.480190864	3.506498105	-6.204440239	0.001201394	0.030992304	-0.580946548	56660
HES5	-1.505338382	2.828942088	-6.193246552	0.001211899	0.031221621	-0.590602086	388585
CKAP4	1.037533052	5.337208933	6.192221688	0.001212866	0.031221621	-0.59148685	10970
DIXDC1	-1.225083509	6.368234843	-6.179081305	0.001225346	0.031424965	-0.602841773	85458
SAMD3	-1.698239552	3.332856813	-6.174848571	0.001229398	0.031499438	-0.606503671	154075
GPRASP1	1.283764927	7.397909292	6.166036245	0.001237883	0.031608581	-0.614134263	9737
LINC01715	2.181440172	3.588004451	6.1656417	0.001238265	0.031608581	-0.614476112	NA
CCDC149	1.835931547	2.307940774	6.161799272	0.001241987	0.031674144	-0.617806292	91050
UBE2D1	1.03878353	7.841151704	6.158433152	0.001245259	0.031683466	-0.620725083	7321
IL7	-1.042019362	4.813437726	-6.15279223	0.001250765	0.031750455	-0.625619351	3574
SERPINB9P1	-1.528479835	4.851800631	-6.146409627	0.001257029	0.031879965	-0.63116163	221756
TLR6	-1.132424352	6.318466022	-6.140941585	0.001262424	0.031987231	-0.635913561	10333
H3C6	1.237650241	5.258818652	6.125711174	0.001277594	0.032289602	-0.649167895	8353
ITGAM	-2.55620121	3.270527246	-6.115356723	0.001288028	0.032352147	-0.658194511	3684
ID4	2.085163186	5.478504937	6.1150524	0.001288336	0.032352147	-0.65846	3400
WFS1	1.20166842	5.43444817	6.114393514	0.001289004	0.032352147	-0.659034843	7466
EML1	-1.230014849	3.024613655	-6.109740135	0.00129373	0.032355339	-0.663096134	2009
FGFR1	1.323091161	6.423310194	6.106102874	0.001297438	0.032355339	-0.666272379	2260
FAM189A2	1.060583479	2.11525424	6.105380736	0.001298175	0.032355339	-0.666903174	NA
FNTAP1	-1.060583479	2.11525424	-6.105380736	0.001298175	0.032355339	-0.666903174	283226
YBX2	-1.786250482	6.814178736	-6.09076307	0.001313212	0.032582141	-0.67968512	51087
DNAAF11	-1.618754841	5.861009821	-6.080004593	0.001324408	0.032744605	-0.689108712	23639
ZEB2-AS1	1.322526174	4.058694025	6.079429617	0.00132501	0.032744605	-0.689612734	100303491
