ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0032543	mitochondrial translation	36/2454	131/18903	7.15060866957737e-06	0.000636193859572692	0.000579022197377078	MRPL12/MRPL3/MRPL15/TRUB2/RCC1L/YARS2/MRPL34/FASTKD2/MRPL16/MRPS12/MRPL4/COA3/METTL8/MRPL50/MRPL32/RPUSD4/MRPS35/MRPS17/MTRF1/PTCD1/MRPS2/QRSL1/MRPL38/MRPL39/EARS2/MRPL11/GATB/MRPS34/MRPS18A/FASTKD3/MRPS15/GADD45GIP1/MRPL58/NDUFA7/MRPL27/TACO1	36
BP	GO:0070664	negative regulation of leukocyte proliferation	29/2454	96/18903	7.46013766117142e-06	0.00065411351956648	0.000595331504280514	TNFRSF14/LGALS9/ARG1/CD300A/PTPN6/CD80/VSIR/ENPP3/RASSF5/GAL/LGALS9B/PKN1/CR1/LYN/FOXJ1/PDE5A/BTK/SPN/TSPAN32/INPP5D/CASP3/BTN2A2/FCGR2B/SDC4/GPNMB/MNDA/LST1/SFTPD/HAVCR2	29
BP	GO:0046631	alpha-beta T cell activation	44/2454	174/18903	7.95144327895164e-06	0.000687231883395106	0.000625473681085654	TNFRSF14/TRBC2/LGALS9/RASAL3/TOX/CD300A/CD80/VSIR/BATF/DOCK2/CARD11/SLAMF6/LGALS9B/STAT6/LY9/BCL2/PTPRC/AGER/SASH3/MYB/RSAD2/ZBTB16/SYK/CRACR2A/ELF4/IL18/GPR183/HLA-DRA/TMEM98/ITPKB/CD247/RARA/ARMC5/IL12RB1/IL2RG/SPN/MALT1/NCKAP1L/JAK2/HMGB1/LEF1/IL15/PTPN22/CD83	44
BP	GO:0045069	regulation of viral genome replication	27/2454	87/18903	8.74651992398091e-06	0.000745302049860346	0.000678325362822004	BST2/OAS1/LTF/MX1/APOBEC3A/OAS3/PARP10/APOBEC3B/PPARA/APOBEC3H/IFIH1/BCL2/RSAD2/ISG20/APOBEC3D/SHFL/EIF2AK2/BANF1/APOBEC3F/RNASEL/APOBEC3C/IFITM1/IFIT1/TRIM6/IFIT5/NR5A2/IFITM2	27
BP	GO:0002449	lymphocyte mediated immunity	77/2454	367/18903	1.12420725692699e-05	0.000940647212580245	0.000856115801480167	IGLL1/TRBC2/LGALS9/CSF2RB/MYO1G/VAV1/IGHD/P2RX7/IL9R/BTN3A2/TNFRSF1B/RAB27A/ARG1/PTPN6/GAPT/BATF/UNC13D/CD70/C17orf99/MYD88/SLAMF6/CORO1A/KLRK1/SHLD2/AZGP1/SERPING1/FCGR3A/STAT6/PTPRC/AGER/SASH3/RSAD2/CD74/IL18/CR1/HLA-DRA/CARD9/SHLD1/CTSH/CD40/FOXJ1/DENND1B/CR1L/EMP2/TRAF3IP2/UNG/TNFSF13/BTN3A3/TRDC/IL12RB1/RIPK3/FCER2/NBN/DUSP22/GFER/HLA-DRB5/BTK/WAS/MALT1/NCKAP1L/SHLD3/HMGB1/MR1/HLA-DPA1/HLA-DPB1/INPP5D/IGHM/FCGR2B/ZP3/HLA-DMA/PARP3/PIK3R6/C8G/CR2/CD19/SLAMF1/HAVCR2	77
BP	GO:0002718	regulation of cytokine production involved in immune response	33/2454	118/18903	1.13499581022079e-05	0.000940647212580245	0.000856115801480167	TNFRSF14/BST2/PRG2/P2RX7/TNFRSF1B/ARG1/SPON2/LAPTM5/MYD88/EPX/SASH3/NLRX1/RSAD2/SYK/CD74/IL18/TLR3/TGFB3/CARD9/KIT/SEMA7A/DENND1B/ACP5/CD36/LITAF/PYCARD/CUEDC2/BTK/TICAM1/ANGPT1/MALT1/TRIM6/SLAMF1	33
BP	GO:0032722	positive regulation of chemokine production	23/2454	70/18903	1.40829516736268e-05	0.00115137645439787	0.00104790782652549	LGALS9/OAS1/CD84/AIF1/OAS3/MYD88/IL7/AGER/MBP/SYK/CD74/IL18/TLR3/IL1RL1/CARD9/EIF2AK2/PYCARD/ADORA2B/TICAM1/HMGB1/TSLP/TRIM32/HAVCR2	23
BP	GO:0050792	regulation of viral process	41/2454	162/18903	1.56104179233851e-05	0.00125924037915306	0.00114607854255758	BST2/LGALS9/TRIM10/OAS1/LTF/MX1/APOBEC3A/TRIM22/OAS3/PARP10/APOBEC3B/PPARA/TRIM15/APOBEC3H/IFIH1/BCL2/RSAD2/CD74/VPS37B/ISG20/TRIM26/APOBEC3D/SHFL/TRIM14/EIF2AK2/TMPRSS4/TRIM25/BANF1/APOBEC3F/RNASEL/CD4/APOBEC3C/TMEM250/HMGB1/IFITM1/IFIT1/TRIM6/IFIT5/TRIM32/NR5A2/IFITM2	41
BP	GO:0050854	regulation of antigen receptor-mediated signaling pathway	22/2454	66/18903	1.66369556215897e-05	0.00132438923040286	0.00120537278194648	CCR7/UBASH3A/LGALS3/TESPA1/CD300A/PTPN6/LAPTM5/CARD11/PTPRC/STAP1/LYN/PRKCH/GCSAML/DUSP22/MALT1/KCNN4/BTN2A2/FCGR2B/PRKCB/PTPN22/CD19/RAB29	22
BP	GO:1902105	regulation of leukocyte differentiation	68/2454	317/18903	1.69409075709485e-05	0.00132904717239543	0.00120961213724237	PCK1/RAG2/LGALS9/FES/RHOH/LTF/FBN1/TOX/TESPA1/RAG1/PTPN6/CD80/VSIR/ZFP36L2/BATF/CDK6/ID2/CARD11/IL7/SLC9B2/PTPRC/AGER/SASH3/MYB/KAT2A/GATA2/ZBTB16/SYK/ACTL6B/CD74/IL18/TLR3/CR1/HLA-DRA/ITPKB/LYN/FOXJ1/RARA/IL15RA/IL12RB1/IL2RG/CASP8/MITF/PPARGC1B/ADAM8/BTK/MYC/NOTCH2/CD4/MALT1/NCKAP1L/EVI2B/HMGB1/PIK3R1/FGL2/ZMIZ1/INPP5D/LEF1/BTN2A2/SOX12/FCGR2B/INHA/PGLYRP3/IL15/GPR68/PIK3R6/CSF1/CD83	68
BP	GO:0002706	regulation of lymphocyte mediated immunity	44/2454	179/18903	1.71348230490651e-05	0.00132904717239543	0.00120961213724237	LGALS9/VAV1/P2RX7/TNFRSF1B/ARG1/PTPN6/C17orf99/SLAMF6/KLRK1/SHLD2/AZGP1/STAT6/PTPRC/AGER/SASH3/RSAD2/IL18/CR1/HLA-DRA/SHLD1/CD40/FOXJ1/DENND1B/CR1L/TNFSF13/IL12RB1/RIPK3/FCER2/DUSP22/GFER/BTK/WAS/MALT1/NCKAP1L/SHLD3/HMGB1/MR1/FCGR2B/ZP3/PARP3/PIK3R6/CR2/SLAMF1/HAVCR2	44
BP	GO:0001776	leukocyte homeostasis	29/2454	100/18903	1.78299308777447e-05	0.00136545673177665	0.00124274974578924	TNFSF14/LGALS9/P2RX7/RAG1/GAPT/CORO1A/PKN1/GPR174/BCL2/XKR8/SASH3/CD74/GPR183/ITPKB/DOCK11/SLC40A1/LYN/TRAF3IP2/RIPK3/SPTA1/BAP1/FAS/BTK/NCKAP1L/SLC39A3/HMGB1/LAT/CASP3/CSF1	29
BP	GO:0048872	homeostasis of number of cells	64/2454	296/18903	2.28760335674577e-05	0.00173000003853899	0.00157453331041278	TNFSF14/LGALS9/TRIM10/CCR7/EPB42/P2RX7/RHEX/AHSP/RAG1/GAPT/CDK6/SPI1/ID2/CARD11/IL7/CORO1A/TSPO2/PKN1/GPR174/BCL2/THRA/XKR8/BCR/SASH3/MYB/GATA2/CD74/GPR183/CARD9/ITPKB/KIT/DOCK11/SLC40A1/LYN/OCIAD2/TRAF3IP2/DYRK3/LYAR/RIPK3/SPTA1/NOS3/BAP1/FAS/BTK/LPCAT3/NLE1/ADGRG1/NCKAP1L/SLC39A3/JAK2/CCR4/ATP5IF1/CDIN1/HMGB1/INPP5D/LAT/IKZF1/CASP3/RHAG/KCNQ1/INHA/CSF1/PLA2G10/LRRC19	64
BP	GO:0006216	cytidine catabolic process	8/2454	12/18903	2.42783664333561e-05	0.00176396452700667	0.00160544557473196	APOBEC3A/APOBEC3B/APOBEC3H/APOBEC3D/APOBEC2/APOBEC3F/APOBEC3C/CDADC1	8
BP	GO:0009972	cytidine deamination	8/2454	12/18903	2.42783664333561e-05	0.00176396452700667	0.00160544557473196	APOBEC3A/APOBEC3B/APOBEC3H/APOBEC3D/APOBEC2/APOBEC3F/APOBEC3C/CDADC1	8
BP	GO:0046087	cytidine metabolic process	8/2454	12/18903	2.42783664333561e-05	0.00176396452700667	0.00160544557473196	APOBEC3A/APOBEC3B/APOBEC3H/APOBEC3D/APOBEC2/APOBEC3F/APOBEC3C/CDADC1	8
BP	GO:0051092	positive regulation of NF-kappaB transcription factor activity	39/2454	154/18903	2.4491408308853e-05	0.00176396452700667	0.00160544557473196	NTS/LGALS9/LTF/TRIM22/TRIM15/CARD11/MYD88/IRAK1/CARD16/AGER/IL18/TLR3/RPS6KA4/TLR6/CARD9/RAB7B/CD40/EDA2R/TRIM14/FLOT1/EIF2AK2/CD36/RIPK3/PRKCH/ADAM8/TRIM25/PYCARD/BTK/TICAM1/MALT1/IL18RAP/NTRK1/ARHGEF2/TRIM6/TRIM32/TRAF1/PRKCB/TRAF5/NLRC4	39
BP	GO:0002279	mast cell activation involved in immune response	19/2454	54/18903	2.61547819466019e-05	0.00186160506796402	0.0016943116329743	LGALS9/FES/CD84/CD300A/PTPN6/ENPP3/UNC13D/RAC2/ADGRE2/GATA2/SYK/KIT/PIK3CG/LYN/VAMP8/BTK/ADORA2B/LAT/RAB44	19
BP	GO:0006304	DNA modification	34/2454	128/18903	2.76542661107703e-05	0.00194544546476931	0.00177061769920978	MORC1/APOBEC3A/TOX/PLD6/APOBEC3B/SPI1/NIBAN2/APOBEC3H/BEND3/PICK1/ALKBH4/ALKBH2/APOBEC3D/APOBEC2/MOV10L1/UNG/MGMT/NTHL1/ALKBH3/TET1/CTCFL/APOBEC3F/MYC/TDRD12/APOBEC3C/CDADC1/OTUD4/TDRD9/MTA2/OGG1/MIS18A/PARP3/DNMT3A/WT1	34
BP	GO:0051056	regulation of small GTPase mediated signal transduction	65/2454	305/18903	3.1823332790594e-05	0.00221300187796659	0.00201413011285659	IQSEC3/P2RY8/VAV1/RASAL3/ARHGAP25/DEF6/EPS8L3/APOE/ARRB1/DOCK2/FGD3/ARHGAP30/ARHGAP42/ARHGAP9/EPS8L1/RAP1GAP/FAM13A/GPR65/GPR174/F2RL3/BCR/SH3BP1/GPR199P/RIPOR2/PLEKHG1/ITPKB/PIK3CG/ALS2/PDGFRB/RASAL1/KBTBD6/SYNGAP1/ARHGDIB/FLOT1/TGM2/IQSEC1/DOCK8/PSD4/PRAG1/TRIM67/ARHGAP4/NUP62/ARHGAP23/RASIP1/RABL3/LRRC59/ARHGAP15/NOTCH2/KANK2/ADGRG1/CCDC125/SPRY1/NTRK1/TAGAP/KBTBD7/ARHGEF2/PLEKHG4/RASGRP4/OBSCN/DENND1A/GMIP/FGD2/CSF1/KANK1/ARHGAP22	65
BP	GO:0002260	lymphocyte homeostasis	22/2454	69/18903	3.64391841017738e-05	0.00250519390699695	0.00228006425880836	TNFSF14/LGALS9/P2RX7/RAG1/GAPT/CORO1A/PKN1/GPR174/BCL2/SASH3/CD74/DOCK11/SLC40A1/LYN/TRAF3IP2/RIPK3/SPTA1/FAS/NCKAP1L/SLC39A3/LAT/CASP3	22
BP	GO:0072529	pyrimidine-containing compound catabolic process	15/2454	38/18903	3.9163458503721e-05	0.00263673366885563	0.00239978317908374	APOBEC3A/APOBEC3B/APOBEC3H/APOBEC3D/APOBEC2/NT5C/UNG/NTHL1/DCTPP1/TET1/APOBEC3F/APOBEC3C/CDADC1/OGG1/UPB1	15
BP	GO:0019058	viral life cycle	67/2454	319/18903	3.92241372226458e-05	0.00263673366885563	0.00239978317908374	TNFRSF14/BST2/LGALS9/SLC6A19/TRIM10/NECTIN1/OAS1/LTF/MX1/APOE/IFI27/APOBEC3A/TRIM22/OAS3/CD80/PARP10/APOBEC3B/PPARA/ZBED1/TRIM15/APOBEC3H/IFIH1/BCL2/RSAD2/CD74/VPS37B/CR1/ISG20/TRIM26/APOBEC3D/SHFL/VAMP8/CHMP4C/NECTIN4/TRIM14/INSR/SELPLG/ACE2/SCARB1/EIF2AK2/CTBP2/ITGB7/TMPRSS4/TRIM25/DDX56/BANF1/APOBEC3F/RNASEL/CD4/APOBEC3C/HMGB1/UVRAG/WWP2/IFITM1/IFIT1/TRIM6/ZNF502/IFIT5/SCARB2/MVB12A/NR5A2/IFITM2/CXADR/CR2/CHMP4BP1/SLAMF1/CAV2	67
BP	GO:0033006	regulation of mast cell activation involved in immune response	14/2454	34/18903	4.05071625689217e-05	0.00269305861035139	0.00245104647076957	LGALS9/FES/CD84/CD300A/PTPN6/ENPP3/UNC13D/RAC2/ADGRE2/GATA2/SYK/LYN/VAMP8/ADORA2B	14
BP	GO:0006909	phagocytosis	66/2454	314/18903	4.35463301682879e-05	0.00286364453824067	0.00260630266716607	IGLL1/TRBC2/SLC11A1/MYO1G/LRP1/VAV1/IGHD/P2RX7/RHOH/ARHGAP25/NCF4/ITGAL/RAB27A/CD300A/DYSF/AIF1/LEPR/UNC13D/SPON2/DOCK2/IL2RB/MYD88/ELMO1/CORO1A/RAC2/PTPRC/STAP1/XKR8/BCR/SH3BP1/GATA2/SYK/ITGB2/RAB7B/CSK/LYN/ITGAM/ICAM3/PEAR1/RARA/IL15RA/RHOG/TGM2/RHOBTB1/SCARB1/TRDC/CD36/LYAR/IL2RG/MFGE8/PYCARD/BIN2/BTK/CLN3/ATG3/CNN2/NCKAP1L/HMGB1/PLPP4/ANXA11/PLA2G6/IGHM/FCGR2B/IL15/SFTPD/SLAMF1	66
BP	GO:0044728	DNA methylation or demethylation	29/2454	105/18903	4.84551031719157e-05	0.00315218681924828	0.0028689150502806	MORC1/APOBEC3A/TOX/PLD6/APOBEC3B/SPI1/NIBAN2/APOBEC3H/BEND3/PICK1/ALKBH4/ALKBH2/APOBEC3D/APOBEC2/MOV10L1/MGMT/ALKBH3/TET1/CTCFL/APOBEC3F/MYC/TDRD12/APOBEC3C/OTUD4/TDRD9/MTA2/MIS18A/DNMT3A/WT1	29
BP	GO:0046135	pyrimidine nucleoside catabolic process	9/2454	16/18903	4.9903364389344e-05	0.00321186547399501	0.00292323067324366	APOBEC3A/APOBEC3B/APOBEC3H/APOBEC3D/APOBEC2/APOBEC3F/APOBEC3C/CDADC1/UPB1	9
BP	GO:0050864	regulation of B cell activation	47/2454	204/18903	5.30271391306264e-05	0.00337699149200305	0.00307351761542722	IGLL1/TRBC2/TBC1D10C/IGHD/CD300A/PTPN6/ZFP36L2/LAPTM5/ID2/CARD11/SAMSN1/IL7/SHLD2/PKN1/STAT6/BCL2/PTPRC/SASH3/SYK/CD74/CR1/GPR183/SHLD1/THEMIS2/CD40/LYN/FOXJ1/CD320/BANK1/TNFSF13/TRDC/IL2RG/BTK/TICAM1/NFATC2/NCKAP1L/CD38/SHLD3/INPP5D/CASP3/SH3KBP1/IGHM/FCGR2B/PARP3/INHA/MNDA/CD19	47
BP	GO:0045619	regulation of lymphocyte differentiation	48/2454	210/18903	5.48874721673952e-05	0.00344871622611802	0.00313879679492359	PCK1/RAG2/LGALS9/RHOH/TOX/TESPA1/RAG1/PTPN6/CD80/VSIR/ZFP36L2/BATF/ID2/CARD11/IL7/PTPRC/SASH3/MYB/KAT2A/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/HLA-DRA/ITPKB/FOXJ1/RARA/IL15RA/IL12RB1/IL2RG/ADAM8/BTK/MALT1/NCKAP1L/HMGB1/FGL2/ZMIZ1/INPP5D/LEF1/BTN2A2/SOX12/INHA/PGLYRP3/IL15/PIK3R6/CD83	48
BP	GO:0009451	RNA modification	42/2454	176/18903	5.52934667658591e-05	0.00344871622611802	0.00313879679492359	APOBEC3A/APOBEC3B/APOBEC3H/WDR4/APOBEC3D/APOBEC2/QTRT1/ADAT2/GAR1/PUS1/TRUB2/ANKRD16/DUS2/NOP10/TRMT1/CBLL1/RPUSD1/URM1/TRMT12/TRMT61A/METTL8/ALKBH3/RPUSD4/GON7/FDXACB1/APOBEC3F/ELP5/TYW3/NAT10/MRM1/METTL16/EMG1/TRIT1/APOBEC3C/C9orf64/PUSL1/TRMT44/MOCS3/TGS1/HSD17B10/TFB1M/FBL	42
BP	GO:0002698	negative regulation of immune effector process	32/2454	122/18903	6.13007471228594e-05	0.00378438285809489	0.00344429869172586	BST2/LGALS9/PRG2/LGALS3/CD84/ARG1/CD300A/PTPN6/ENPP3/SPI1/EPX/SERPING1/PTPRC/BCR/NLRX1/CR1/TGFB3/FOXJ1/CR1L/ACP5/CUEDC2/DUSP22/GFER/ANGPT1/NCKAP1L/FGL2/FCGR2B/PARP3/PGLYRP3/CR2/SLAMF1/HAVCR2	32
BP	GO:0044282	small molecule catabolic process	77/2454	385/18903	6.28641182060026e-05	0.00384169611258905	0.00349646148150558	GPT/PCK1/ALDH3B1/CYP4F12/APOE/ATP2B4/APOBEC3A/HDC/ARG1/RENBP/ENO3/GAD1/SULT1A1/APOBEC3B/PPARA/LPIN3/APOBEC3H/LDHD/ECH1/CYP4F2/DPEP2/QPRT/ALDH5A1/ALDH1B1/APOBEC3D/IMPA2/APOBEC2/ACACB/DECR1/FUT1/XYLB/LRP5/MTLN/KYNU/CPT1A/AMT/SCARB1/GALM/SLC27A2/GNPDA1/ALDH4A1/SRD5A3/TYSND1/AKR1C3/NOS3/BCKDK/GNPDA2/GALK1/MCEE/BCKDHA/APOBEC3F/FUT4/NUDT8/MCAT/AADAT/IDNK/SULT1A3/APOBEC3C/SLC25A21/ACADS/ECHDC1/CDADC1/PEX2/GOT2/ALDH8A1/MTHFS/ECI2/HSD17B10/AIG1/CYP4F3/HPD/TKTL1/UPB1/HSD17B6/PLIN5/CYP24A1/GLUD2	77
BP	GO:0045582	positive regulation of T cell differentiation	31/2454	117/18903	6.45174033555194e-05	0.00390330290300892	0.00355253196792339	PCK1/LGALS9/RHOH/TESPA1/RAG1/CD80/VSIR/IL7/PTPRC/SASH3/MYB/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/HLA-DRA/ITPKB/RARA/IL12RB1/IL2RG/ADAM8/MALT1/NCKAP1L/ZMIZ1/LEF1/BTN2A2/SOX12/PIK3R6/CD83	31
BP	GO:0050868	negative regulation of T cell activation	33/2454	128/18903	6.85562261574525e-05	0.00410658582428305	0.00373754683720307	TNFRSF14/RAG2/LGALS9/LGALS3/LAX1/ARG1/CD300A/PTPN6/CD80/VSIR/LAPTM5/LGALS9B/CD74/CR1/RIPOR2/FOXJ1/CTSG/PDE5A/DUSP22/SPN/NCKAP1L/TSPAN32/HMGB1/FGL2/CASP3/BTN2A2/FCGR2B/SDC4/TNFAIP8L2/GPNMB/PTPN22/SFTPD/HAVCR2	33
BP	GO:0030888	regulation of B cell proliferation	21/2454	67/18903	7.20497921091953e-05	0.0042735415907905	0.00388949909724665	CD300A/CARD11/IL7/PKN1/BCL2/PTPRC/SASH3/CD74/GPR183/CD40/LYN/CD320/BTK/TICAM1/NFATC2/NCKAP1L/CD38/INPP5D/CASP3/FCGR2B/MNDA	21
BP	GO:0050777	negative regulation of immune response	44/2454	190/18903	7.95669306884133e-05	0.0046735915598534	0.00425359851232591	TNFRSF14/LGALS9/USP18/OAS1/LGALS3/CD84/ARG1/CD300A/PTPN6/OAS3/ENPP3/SPI1/PARP14/SAMSN1/DHX58/SERPING1/STAT6/PTPRC/BCR/NLRX1/SYK/CR1/NLRC5/IL1RL1/LYN/FOXJ1/CR1L/LYAR/NMI/BANF1/DUSP22/GFER/NR1H2/FCRLB/NCKAP1L/FGL2/INPP5D/FCGR2B/GPX1/PARP3/PGLYRP3/CR2/SLAMF1/HAVCR2	44
BP	GO:0060907	positive regulation of macrophage cytokine production	11/2454	24/18903	8.46383941598803e-05	0.00489531243087861	0.00445539440207499	P2RX7/SPON2/LAPTM5/MYD88/CD74/TLR3/CARD9/SEMA7A/CD36/PYCARD/TICAM1	11
BP	GO:0002685	regulation of leukocyte migration	51/2454	231/18903	8.49599678086371e-05	0.00489531243087861	0.00445539440207499	C5AR2/TNFRSF14/TNFSF14/LGALS9/CCR7/PLVAP/RHOH/LGALS3/GCNT1/CD300A/AIF1/SPI1/MYD88/CORO1A/RAC2/KLRK1/STAP1/AGER/BCR/MAPK3/CD74/RIPOR2/P2RX4/LYN/RIN3/CCL28/RHOG/ITGA4/DOCK8/TMEM102/RIPK3/VEGFB/ADAM8/CXCR3/PYCARD/GCSAML/GPSM3/FUT4/SPN/CNN2/NCKAP1L/HMGB1/PIK3R1/PGF/C3AR1/ZP3/XG/PLCB1/CSF1/NBL1/SLAMF1	51
BP	GO:0050764	regulation of phagocytosis	28/2454	103/18903	8.80178116360669e-05	0.00502365811696419	0.00457220628270373	SLC11A1/RAB27A/CD300A/DYSF/DOCK2/IL2RB/PTPRC/STAP1/BCR/GATA2/SYK/CSK/IL15RA/TGM2/SCARB1/CD36/LYAR/IL2RG/MFGE8/PYCARD/BTK/ATG3/CNN2/NCKAP1L/HMGB1/FCGR2B/IL15/SFTPD	28
BP	GO:0080111	DNA demethylation	13/2454	32/18903	9.01051878166328e-05	0.00505551762108516	0.0046012027274287	APOBEC3A/TOX/APOBEC3B/APOBEC3H/ALKBH4/ALKBH2/APOBEC3D/APOBEC2/ALKBH3/TET1/APOBEC3F/APOBEC3C/OTUD4	13
BP	GO:0032609	interferon-gamma production	31/2454	119/18903	9.10828794542616e-05	0.00505551762108516	0.0046012027274287	LGALS9/CD244/CCR7/SLC11A1/BTN3A1/BTN3A2/VSIR/LAPTM5/SLAMF6/KLRK1/LGALS9B/SASH3/IL18/TLR3/CR1/IL1RL1/RARA/IL12RB1/RIPK3/PYCARD/JAK2/HMGB1/HLA-DPA1/HLA-DPB1/TXK/ZP3/INHA/PGLYRP3/PTPN22/SLAMF1/HAVCR2	31
BP	GO:0032649	regulation of interferon-gamma production	31/2454	119/18903	9.10828794542616e-05	0.00505551762108516	0.0046012027274287	LGALS9/CD244/CCR7/SLC11A1/BTN3A1/BTN3A2/VSIR/LAPTM5/SLAMF6/KLRK1/LGALS9B/SASH3/IL18/TLR3/CR1/IL1RL1/RARA/IL12RB1/RIPK3/PYCARD/JAK2/HMGB1/HLA-DPA1/HLA-DPB1/TXK/ZP3/INHA/PGLYRP3/PTPN22/SLAMF1/HAVCR2	31
BP	GO:0043367	CD4-positive, alpha-beta T cell differentiation	25/2454	88/18903	9.53714604802583e-05	0.00523540774042209	0.00476492699263122	LGALS9/TOX/CD80/BATF/SLAMF6/STAT6/LY9/SASH3/MYB/RSAD2/CRACR2A/IL18/GPR183/HLA-DRA/TMEM98/RARA/ARMC5/IL12RB1/IL2RG/SPN/MALT1/NCKAP1L/HMGB1/LEF1/CD83	25
BP	GO:0030183	B cell differentiation	37/2454	152/18903	9.62114562769995e-05	0.00523540774042209	0.00476492699263122	RAG2/PIK3R2/RAG1/PTPN6/ZFP36L2/C17orf99/SPI1/MFNG/ID2/CARD11/IL7/BCL2/PTPRC/SYK/CR1/GPR183/ST3GAL1/KIT/DOCK11/TRAF3IP2/ITGA4/IL2RG/LYL1/BTK/RABL3/NOTCH2/PHF14/MALT1/NCKAP1L/TCF3/NTRK1/PIK3R1/INPP5D/FCGR2B/INHA/CR2/CD19	37
BP	GO:0033003	regulation of mast cell activation	16/2454	45/18903	9.69199449466568e-05	0.00523540774042209	0.00476492699263122	LGALS9/FES/CD84/CD300A/PTPN6/ENPP3/UNC13D/RAC2/ADGRE2/GATA2/SYK/LYN/VAMP8/CNR2/ADORA2B/TSLP	16
BP	GO:0046131	pyrimidine ribonucleoside metabolic process	8/2454	14/18903	0.000115563683953821	0.00613298498175981	0.00558184331267257	APOBEC3A/APOBEC3B/APOBEC3H/APOBEC3D/APOBEC2/APOBEC3F/APOBEC3C/CDADC1	8
BP	GO:0046133	pyrimidine ribonucleoside catabolic process	8/2454	14/18903	0.000115563683953821	0.00613298498175981	0.00558184331267257	APOBEC3A/APOBEC3B/APOBEC3H/APOBEC3D/APOBEC2/APOBEC3F/APOBEC3C/CDADC1	8
BP	GO:0046578	regulation of Ras protein signal transduction	44/2454	193/18903	0.000116931538828669	0.00615161573837779	0.00559879981338917	IQSEC3/P2RY8/RASAL3/EPS8L3/APOE/ARRB1/ARHGAP42/EPS8L1/GPR65/GPR174/F2RL3/BCR/SH3BP1/GPR199P/RIPOR2/ITPKB/PIK3CG/ALS2/PDGFRB/RASAL1/KBTBD6/SYNGAP1/ARHGDIB/FLOT1/IQSEC1/PSD4/PRAG1/TRIM67/NUP62/RASIP1/RABL3/LRRC59/NOTCH2/KANK2/ADGRG1/CCDC125/SPRY1/NTRK1/KBTBD7/ARHGEF2/RASGRP4/DENND1A/CSF1/KANK1	44
BP	GO:0002335	mature B cell differentiation	14/2454	37/18903	0.000121576368099904	0.00628664125644805	0.00572169124184075	RAG2/C17orf99/SPI1/MFNG/CR1/GPR183/ST3GAL1/DOCK11/IL2RG/NOTCH2/PHF14/MALT1/FCGR2B/CD19	14
BP	GO:0035510	DNA dealkylation	14/2454	37/18903	0.000121576368099904	0.00628664125644805	0.00572169124184075	APOBEC3A/TOX/APOBEC3B/APOBEC3H/ALKBH4/ALKBH2/APOBEC3D/APOBEC2/MGMT/ALKBH3/TET1/APOBEC3F/APOBEC3C/OTUD4	14
BP	GO:0002448	mast cell mediated immunity	18/2454	55/18903	0.000125023640406781	0.00640688359307208	0.00583112798179384	LGALS9/FES/CD84/CD300A/UNC13D/SPON2/RAC2/ADGRE2/GATA2/SYK/KIT/PIK3CG/LYN/VAMP8/BTK/ADORA2B/LAT/RAB44	18
BP	GO:0072488	ammonium transmembrane transport	7/2454	11/18903	0.000126019693814145	0.00640688359307208	0.00583112798179384	AQP1/SLC12A4/SLC12A7/RHCE/SLC12A6/RHD/RHAG	7
BP	GO:0045058	T cell selection	17/2454	51/18903	0.00014841470386053	0.00748257465296838	0.0068101518938108	CCR7/TOX/BATF/DOCK2/CARD11/SLAMF6/STAT6/LY9/BCL2/PTPRC/SYK/CD74/ITPKB/IL12RB1/SPN/CD4/IL15	17
BP	GO:0002702	positive regulation of production of molecular mediator of immune response	33/2454	133/18903	0.000151999152141304	0.0075999576070652	0.00691698621010145	TNFRSF14/CD244/P2RX7/SPON2/C17orf99/LAPTM5/MYD88/SHLD2/STAT6/PTPRC/SASH3/RSAD2/SYK/CD74/IL18/TLR3/CARD9/SHLD1/KIT/CD40/SEMA7A/DENND1B/TNFSF13/CD36/PYCARD/STX4/BTK/TICAM1/MALT1/SHLD3/TRIM6/PTPN22/SLAMF1	33
BP	GO:0016032	viral process	81/2454	421/18903	0.000159646018363547	0.00791687222212671	0.00720542124296561	TNFRSF14/BST2/LGALS9/SLC6A19/TRIM10/NECTIN1/OAS1/LTF/MX1/APOE/IFI27/APOBEC3A/TRIM22/OAS3/CD80/PARP10/APOBEC3B/PPARA/ZBED1/TRIM15/APOBEC3H/IFIH1/PARP9/BCL2/RSAD2/CD74/VPS37B/PARD6A/CR1/ISG20/TRIM26/APOBEC3D/ST3GAL1/TFAP4/SHFL/VAMP8/CHMP4C/NECTIN4/TRIM14/INSR/SELPLG/ACE2/SCARB1/EIF2AK2/CTBP2/ITGB7/EIF2D/TMPRSS4/TRIM25/DDX56/BANF1/APOBEC3F/ST3GAL2/RNASEL/CD4/APOBEC3C/TMEM250/USF2/HMGB1/UVRAG/WWP2/IFITM1/PARP16/ST6GALNAC3/IFIT1/TRIM6/ZNF502/IFIT5/TRIM32/SCARB2/LEF1/MVB12A/NR5A2/IFITM2/CXADR/ZDHHC9/CR2/CHMP4BP1/SLAMF1/MGAT4B/CAV2	81
