ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezID
ZNF382	23.43775153	2.092809493	0.413260343	5.064143052	4.1e-07	5.86e-06	84911
PLPBP	177.3712165	1.26612559	0.250182435	5.060809291	4.17e-07	5.96e-06	11212
PAPOLG	33.47233884	1.840211069	0.363697049	5.05973605	4.2e-07	5.98e-06	64895
SCML2	29.72629486	1.788025801	0.353836677	5.053251728	4.34e-07	6.17e-06	10389
M6PR	436.1882238	1.426975169	0.282379581	5.053393599	4.34e-07	6.17e-06	4074
PTPN12	172.0670561	1.155485766	0.228860641	5.048861887	4.44e-07	6.29e-06	5782
RAB3GAP1	468.9196658	1.288615003	0.255345735	5.046549929	4.5e-07	6.35e-06	22930
SF1	1747.112439	1.115414937	0.221061301	5.045726824	4.52e-07	6.37e-06	7536
PIK3CB	105.2376178	1.337451836	0.265093864	5.04520104	4.53e-07	6.38e-06	5291
ESCO2	121.1754566	1.135300605	0.225233759	5.040543692	4.64e-07	6.51e-06	157570
TXNDC16	94.95949451	1.723590245	0.342217328	5.036537029	4.74e-07	6.63e-06	57544
ZDHHC17	51.78079595	1.499537246	0.298105408	5.030224899	4.9e-07	6.84e-06	23390
TMED8	94.74259681	1.058372459	0.210708993	5.02291071	5.09e-07	7.07e-06	283578
PPP2CB	145.4564566	1.183622312	0.235664141	5.022496444	5.1e-07	7.07e-06	5516
PRC1	91.36654768	1.71702902	0.342401836	5.014660667	5.31e-07	7.33e-06	9055
APMAP	488.1950258	1.294439347	0.258265013	5.012058481	5.39e-07	7.43e-06	57136
KLHL2	60.07785214	1.436734803	0.28680891	5.009379952	5.46e-07	7.49e-06	11275
PPP1CC	175.9371286	1.067650238	0.213128797	5.009413333	5.46e-07	7.49e-06	5501
BZW1	448.7145071	1.311445048	0.261897978	5.007465337	5.52e-07	7.54e-06	9689
SERINC1	677.2948164	1.692472997	0.338313899	5.002670604	5.65e-07	7.72e-06	57515
AGPS	231.6216105	1.072535613	0.214762613	4.9940518	5.91e-07	8.01e-06	8540
CFAP97	94.07210912	1.625619177	0.325512019	4.994037338	5.91e-07	8.01e-06	57587
RADX	14.67440271	2.583403583	0.517323018	4.993792063	5.92e-07	8.01e-06	55086
NONO	9704.500865	1.020528021	0.204482765	4.990777681	6.01e-07	8.13e-06	4841
ANKRD26	159.7984815	1.1098952	0.222386268	4.990844131	6.01e-07	8.13e-06	22852
UBP1	273.130497	1.172936024	0.235267581	4.985540371	6.18e-07	8.33e-06	7342
DLAT	76.63182673	1.627205979	0.326443317	4.984650913	6.21e-07	8.36e-06	1737
ARRDC3	57.99613338	1.80191454	0.361661427	4.982324372	6.28e-07	8.45e-06	57561
PARN	274.0254105	1.835998464	0.368857134	4.977532744	6.44e-07	8.63e-06	5073
OSBPL11	70.86273795	1.555696121	0.312652435	4.975800437	6.5e-07	8.68e-06	114885
TTC37	206.9285768	1.594269544	0.320397155	4.975916666	6.49e-07	8.68e-06	NA
MCCC2	254.3200116	1.449451651	0.29128537	4.976053727	6.49e-07	8.68e-06	64087
SRSF11	4461.566884	1.272935055	0.255884615	4.974644745	6.54e-07	8.71e-06	9295
MPDZ	26.23274766	2.444484791	0.491766507	4.970824076	6.67e-07	8.85e-06	8777
VPS36	114.7425524	1.373075543	0.276282063	4.969832384	6.7e-07	8.87e-06	51028
ZNF425	27.53444009	1.686365389	0.339541765	4.966591922	6.81e-07	9.01e-06	155054
LRPPRC	1271.071955	1.088713771	0.219330932	4.963794955	6.91e-07	9.13e-06	10128
SEPTIN7P6	109.4357294	2.139312871	0.431041363	4.96312664	6.94e-07	9.16e-06	100418720
SOS1	234.9126273	1.328690093	0.267744029	4.962538651	6.96e-07	9.17e-06	6654
XRN2	593.0299683	1.739606968	0.350611963	4.96163038	6.99e-07	9.21e-06	22803
USP8	227.5111524	1.631535196	0.32890739	4.960469864	7.03e-07	9.23e-06	9101
MTSS1	340.6853285	1.165606427	0.235216506	4.955461875	7.22e-07	9.45e-06	9788
MTREX	439.1646425	1.485143889	0.299747265	4.954653671	7.25e-07	9.48e-06	23517
ZNF704	33.28232853	1.658193716	0.334748211	4.953555127	7.29e-07	9.52e-06	619279
SACS	103.0742308	1.332147404	0.26894737	4.95318992	7.3e-07	9.53e-06	26278
NUDT4	926.2919775	1.05758477	0.213524654	4.952986692	7.31e-07	9.54e-06	11163
PLK4	265.4388527	1.529836943	0.309011573	4.950743201	7.39e-07	9.61e-06	10733
STAT1	309.1380809	1.848174177	0.373394237	4.94965908	7.43e-07	9.64e-06	6772
KDM6A	87.51933035	1.049449613	0.212054653	4.948958183	7.46e-07	9.67e-06	7403
ZMYND11	331.6694379	1.396657025	0.282324898	4.946984963	7.54e-07	9.74e-06	10771
CSNK1G3	55.63303745	1.61440467	0.326512949	4.944381769	7.64e-07	9.84e-06	1456
CEP290	326.0062949	1.119148874	0.226342663	4.944489298	7.63e-07	9.84e-06	80184
PDS5A	442.7793417	1.463374292	0.296027352	4.943375267	7.68e-07	9.87e-06	23244
ARPP19	221.2819755	1.525622224	0.308615781	4.943435548	7.68e-07	9.87e-06	10776
CSGALNACT2	104.8795078	1.474254848	0.298472634	4.939330049	7.84e-07	1.01e-05	55454
IFT81	119.2323823	1.719525952	0.34812935	4.939330606	7.84e-07	1.01e-05	28981
EIF2AK4	296.1467287	1.006615722	0.203937962	4.935891844	7.98e-07	1.02e-05	440275
ADAM9	176.623299	1.068408811	0.21653918	4.934020775	8.06e-07	1.03e-05	8754
RB1	78.65413644	1.605857029	0.325583395	4.932244864	8.13e-07	1.04e-05	5925
RABGAP1	254.3326289	1.139465055	0.231070849	4.931236717	8.17e-07	1.04e-05	23637
MOB3B	64.24529822	1.2129006	0.246284428	4.924796138	8.44e-07	1.08e-05	79817
KDM5B	258.7090217	1.001336327	0.20342249	4.922446514	8.55e-07	1.09e-05	10765
EXOC6	235.1474219	1.513758352	0.307580417	4.921504318	8.59e-07	1.09e-05	54536
SPATS2L	11.1279329	2.811008507	0.571205057	4.921189808	8.6e-07	1.09e-05	26010
DHX29	248.885664	1.084901519	0.220659314	4.916635976	8.8e-07	1.11e-05	54505
ASCC1	198.348626	1.718407068	0.349517063	4.916518394	8.81e-07	1.11e-05	51008
EPC2	153.2685506	1.224225867	0.249208441	4.912457466	8.99e-07	1.13e-05	26122
TTC17	377.6549728	1.185459821	0.241400306	4.91076354	9.07e-07	1.14e-05	55761
RBAK	73.47549365	1.483975804	0.302243975	4.909860669	9.11e-07	1.14e-05	57786
C2CD5	157.5228091	1.269242695	0.258595003	4.908225915	9.19e-07	1.15e-05	9847
LYN	475.6143915	1.73854685	0.354229352	4.907969488	9.2e-07	1.15e-05	4067
SCRN1	29.0217131	2.121411991	0.432778638	4.901840809	9.49e-07	1.19e-05	9805
USP48	3850.743156	1.154150834	0.235582448	4.899137626	9.63e-07	1.2e-05	84196
CDKN2AIP	110.5472616	1.638131137	0.334607344	4.89568196	9.8e-07	1.22e-05	55602
MBLAC2	15.46397952	2.327361507	0.475423041	4.895348573	9.81e-07	1.22e-05	153364
CEPT1	57.73388939	1.729802252	0.353622088	4.891669126	1e-06	1.24e-05	10390
CLCN3	745.1411886	1.750620188	0.35814181	4.888064275	1.02e-06	1.26e-05	1182
NEDD4	43.68818921	1.962822168	0.401710085	4.886166017	1.03e-06	1.27e-05	4734
SUCLA2	158.9479939	1.943182803	0.397707004	4.885965754	1.03e-06	1.27e-05	8803
NSD3	497.4230194	1.074368662	0.219907159	4.885555644	1.03e-06	1.27e-05	54904
SEPTIN2	812.8147823	1.178796571	0.241321911	4.884747382	1.04e-06	1.28e-05	4735
EFCAB14	183.7412018	1.143271394	0.234076119	4.884186379	1.04e-06	1.28e-05	9813
NGLY1	271.5895831	1.285099574	0.263268176	4.881332762	1.05e-06	1.3e-05	55768
KIF16B	197.8860831	1.290420452	0.264551096	4.877773979	1.07e-06	1.32e-05	55614
ZFP69	66.59329568	1.316713603	0.270017524	4.876400549	1.08e-06	1.32e-05	339559
ZNF664	653.1309565	1.553384942	0.318716147	4.873882155	1.09e-06	1.34e-05	144348
ARMCX1	52.75451908	1.599741541	0.328496084	4.869895318	1.12e-06	1.36e-05	51309
DENND4A	436.9520148	1.002155356	0.205827893	4.868899648	1.12e-06	1.37e-05	10260
IMPA1	75.78703038	1.315215585	0.270145578	4.868543818	1.12e-06	1.37e-05	3612
PDCD6IP	602.0680126	1.273003307	0.261586578	4.866470268	1.14e-06	1.38e-05	10015
CHUK	112.2548209	1.719474447	0.353583011	4.863000753	1.16e-06	1.4e-05	1147
MAPRE1	583.5377015	1.395817265	0.287241391	4.85938764	1.18e-06	1.42e-05	22919
RPAP3	354.230378	1.524796105	0.313808466	4.859002455	1.18e-06	1.43e-05	79657
PPP2R2A	215.095236	1.717108971	0.3537537	4.853967525	1.21e-06	1.46e-05	5520
DNAJC14	79.2222413	1.251842136	0.257996108	4.852174491	1.22e-06	1.47e-05	85406
PI4K2B	141.3482879	1.150956787	0.237226573	4.851719491	1.22e-06	1.47e-05	55300
NFE2L3	86.0040036	1.117129832	0.230295558	4.850852702	1.23e-06	1.48e-05	9603
TPM3	9173.412736	1.264385853	0.260929293	4.84570298	1.26e-06	1.51e-05	7170
RO60	103.7996074	1.651694514	0.340891354	4.845222668	1.26e-06	1.51e-05	6738
TXLNGY	237.2242515	1.249855232	0.257958777	4.845174283	1.27e-06	1.51e-05	246126
CAPZA2	314.4585358	1.167723026	0.241495386	4.83538441	1.33e-06	1.58e-05	830
TXNRD1	359.1553928	1.723994992	0.35664506	4.833923655	1.34e-06	1.59e-05	7296
AP3M2	97.05449465	1.057651296	0.219113538	4.826955504	1.39e-06	1.64e-05	10947
OLFML2B	27.46568028	1.561711706	0.323685255	4.824784825	1.4e-06	1.65e-05	25903
KNL1	331.170071	1.706641767	0.353922335	4.822079871	1.42e-06	1.67e-05	57082
ARHGAP6	60.49193124	1.33087206	0.276105707	4.820154114	1.43e-06	1.69e-05	395
NUP153	177.3021172	1.553232532	0.322343055	4.818569865	1.45e-06	1.69e-05	9972
MBD4	377.6144237	1.408222388	0.292336815	4.817122971	1.46e-06	1.7e-05	8930
PHF20L1	295.0401028	1.486522172	0.308684521	4.815668002	1.47e-06	1.71e-05	51105
SEC22B	181.6708046	1.82329788	0.378890644	4.812200849	1.49e-06	1.74e-05	9554
RPS6KC1	88.88170233	1.534323176	0.319231801	4.806298027	1.54e-06	1.79e-05	26750
STXBP5	172.5322089	1.288174768	0.268032977	4.806030892	1.54e-06	1.79e-05	134957
G2E3	43.39334607	1.45506335	0.303157763	4.799690217	1.59e-06	1.84e-05	55632
PTER	32.98889956	1.393771081	0.290397294	4.799531909	1.59e-06	1.84e-05	9317
ANKIB1	58.38155919	1.451305112	0.302625103	4.795719508	1.62e-06	1.87e-05	54467
CCDC66	288.3688874	1.403288443	0.292926511	4.790581906	1.66e-06	1.92e-05	285331
MICU1	343.796176	1.320992775	0.275762144	4.790334	1.67e-06	1.92e-05	10367
STAMBP	434.1761796	1.134313793	0.236824734	4.789676203	1.67e-06	1.92e-05	10617
CPLANE1	49.25240694	1.336128793	0.279075766	4.787691934	1.69e-06	1.94e-05	65250
PPP3CB	124.7848509	1.565995974	0.32711425	4.787305881	1.69e-06	1.94e-05	5532
RB1CC1	199.0320909	1.436958984	0.300429534	4.783015056	1.73e-06	1.98e-05	9821
TMED4	278.5567606	1.075144409	0.224807354	4.782514406	1.73e-06	1.98e-05	222068
MAP3K2	90.04753987	1.663170338	0.348079126	4.778138684	1.77e-06	2.02e-05	10746
MAP2K1	169.4162964	1.595081794	0.333852267	4.777807279	1.77e-06	2.02e-05	5604
WEE1	134.6080941	1.427429905	0.299077785	4.772771421	1.82e-06	2.06e-05	7465
TASOR2	116.6474478	1.176824235	0.246592124	4.772351263	1.82e-06	2.06e-05	54906
VPS4B	109.1617632	1.756700577	0.368587769	4.766030569	1.88e-06	2.12e-05	9525
ATP8B1	20.11300008	2.056322371	0.431539447	4.765085524	1.89e-06	2.13e-05	5205
FBXO22	172.4053712	1.054764638	0.221419453	4.763649368	1.9e-06	2.14e-05	26263
ROBO1	43.76832127	1.525491798	0.320563647	4.758779773	1.95e-06	2.19e-05	6091
RBBP6	993.5881662	1.287475004	0.270543135	4.758852975	1.95e-06	2.19e-05	5930
NSUN2	578.8013808	1.041216494	0.219022285	4.753929459	2e-06	2.23e-05	54888
NGRN	93.64910893	1.347183439	0.283713287	4.748397418	2.05e-06	2.29e-05	51335
KIF23	555.0277924	1.636376075	0.344646348	4.747986116	2.05e-06	2.29e-05	9493
TTF2	175.1461607	1.138768944	0.23985471	4.74774477	2.06e-06	2.29e-05	8458
ARHGAP21	289.2816207	1.573864176	0.331591459	4.746395395	2.07e-06	2.31e-05	57584
STIL	119.2254117	1.787455501	0.377010265	4.74113218	2.13e-06	2.36e-05	6491
UBA6	125.645827	1.180441104	0.249023624	4.740277593	2.13e-06	2.37e-05	55236
DNAJB9	42.12741016	1.348452141	0.28458765	4.738266548	2.16e-06	2.39e-05	4189
LIMA1	121.5323052	2.029437165	0.428324743	4.73808062	2.16e-06	2.39e-05	51474
COG6	93.29326074	1.508130131	0.318456857	4.735743936	2.18e-06	2.41e-05	57511
SAMSN1	148.6343037	2.315275872	0.489134355	4.733414961	2.21e-06	2.44e-05	64092
TMX3	139.8096808	1.229926075	0.259928916	4.731778577	2.23e-06	2.46e-05	54495
GLO1	270.9596434	1.474833662	0.311901277	4.728527169	2.26e-06	2.49e-05	2739
STAP1	155.5987695	1.089573658	0.230442373	4.728182777	2.27e-06	2.49e-05	26228
OSTM1	88.05795658	1.008463745	0.21342998	4.725033213	2.3e-06	2.53e-05	28962
ABRAXAS1	94.14280063	1.881983549	0.398517296	4.722463908	2.33e-06	2.55e-05	84142
BRCC3	84.68832889	1.33922344	0.283619097	4.72190856	2.34e-06	2.55e-05	79184
ETV3	182.2615368	1.121778568	0.237721459	4.718878014	2.37e-06	2.58e-05	2117
HEPH	10.02026433	3.253957886	0.689777272	4.717403742	2.39e-06	2.6e-05	9843
PDE12	73.33670341	1.02889301	0.218130693	4.71686491	2.4e-06	2.6e-05	201626
QSER1	64.48468337	1.548629042	0.328309787	4.716974949	2.39e-06	2.6e-05	79832
ITGB3	32.20951179	1.627349478	0.345103304	4.715543026	2.41e-06	2.62e-05	3690
SRPK1	306.9811676	1.068368366	0.226688734	4.712931023	2.44e-06	2.65e-05	6732
THNSL1	30.71815547	1.790116743	0.380019712	4.710589183	2.47e-06	2.67e-05	79896
KLHL28	19.66077524	2.000062998	0.424687755	4.709490614	2.48e-06	2.68e-05	54813
ABHD13	87.68614206	1.378709516	0.293358298	4.699746094	2.6e-06	2.81e-05	84945
ZNF304	63.59133021	1.08708414	0.231353355	4.698804301	2.62e-06	2.82e-05	57343
DDX18	437.3358047	1.445450336	0.307696175	4.697654542	2.63e-06	2.83e-05	8886
TMEM106B	58.38269283	1.732308782	0.368824426	4.69683855	2.64e-06	2.84e-05	54664
GDAP1	70.15926518	1.63433692	0.348041877	4.695805376	2.66e-06	2.85e-05	54332
NOC3L	231.6805195	1.462974834	0.311637982	4.694468958	2.67e-06	2.87e-05	64318
CHST14	19.7343384	1.931866681	0.411574513	4.693844304	2.68e-06	2.87e-05	113189
AZIN1	527.6731138	1.439746136	0.306775882	4.693152949	2.69e-06	2.88e-05	51582
PGK1	747.1507117	1.671561879	0.356190166	4.69289171	2.69e-06	2.88e-05	5230
NUP160	310.7822915	1.158338658	0.246833292	4.692797516	2.69e-06	2.88e-05	23279
MARCHF7	307.0149683	1.906761158	0.406562924	4.689953379	2.73e-06	2.92e-05	64844
PITPNB	382.220195	1.038508106	0.221528859	4.687913391	2.76e-06	2.94e-05	23760
PLEKHB2	96.63932839	1.489582666	0.31788877	4.685861241	2.79e-06	2.97e-05	55041
SETD2	651.3798101	1.251081732	0.267032054	4.685136913	2.8e-06	2.98e-05	29072
SCFD2	36.06280693	1.309724454	0.279597485	4.684321304	2.81e-06	2.99e-05	152579
RP2	22.38730746	2.326443639	0.496811818	4.682746172	2.83e-06	3.01e-05	6102
GPATCH2	76.54409486	1.327229449	0.283440849	4.682562352	2.83e-06	3.01e-05	55105
CXCL8	5.75467179	5.328221657	1.138788266	4.678851913	2.88e-06	3.05e-05	3576
ERO1A	102.0657744	1.472851474	0.314802063	4.678658894	2.89e-06	3.05e-05	30001
ZNF644	94.82236823	1.71529608	0.366717376	4.67743334	2.9e-06	3.07e-05	84146
NLN	67.26976093	1.635812972	0.349828584	4.676041482	2.92e-06	3.09e-05	57486
PPFIA4	122.7771107	1.894404529	0.405514505	4.671607321	2.99e-06	3.15e-05	8497
CREB3L2	91.65285932	1.025129719	0.219491455	4.670476672	3.01e-06	3.16e-05	64764
PIK3C2A	56.85443675	1.261514292	0.270126989	4.670078684	3.01e-06	3.17e-05	5286
ROCK2	195.7781124	1.199907285	0.257265094	4.664088955	3.1e-06	3.24e-05	9475
SIRT1	137.1707408	1.033577302	0.221722944	4.661571245	3.14e-06	3.28e-05	23411
DDHD2	165.9926875	1.136906504	0.243928256	4.66082333	3.15e-06	3.29e-05	23259
ZNF518B	82.61377743	1.392980218	0.29889044	4.66050442	3.15e-06	3.3e-05	85460
SNX6	199.4647735	1.373763219	0.294904923	4.658325823	3.19e-06	3.33e-05	58533
ARHGAP18	207.6615982	1.095016325	0.235332106	4.653068141	3.27e-06	3.4e-05	93663
TBC1D32	14.35135552	2.323092468	0.499297205	4.652724761	3.28e-06	3.4e-05	221322
AURKA	327.7756501	1.119555652	0.240635024	4.652505006	3.28e-06	3.4e-05	6790
NR4A2	38.75353629	1.30710354	0.281052472	4.650745571	3.31e-06	3.43e-05	4929
TRIP13	207.68887	1.381726234	0.297236634	4.64857315	3.34e-06	3.45e-05	9319
VMP1	252.2153394	1.441275611	0.310040106	4.648674748	3.34e-06	3.45e-05	81671
HNRNPKP4	27.01486531	1.449983431	0.311944795	4.648205235	3.35e-06	3.45e-05	644063
FAM102B	40.17428768	1.825869513	0.393526386	4.639763882	3.49e-06	3.58e-05	NA
SP6	17.63110999	2.046813535	0.441469145	4.636368267	3.55e-06	3.64e-05	80320
TRMT6	381.0671617	1.264049845	0.272749429	4.634472935	3.58e-06	3.66e-05	51605
IKZF5	83.36622974	1.146758533	0.247469096	4.633946424	3.59e-06	3.67e-05	64376
TUBGCP4	103.4669578	1.01676144	0.21941471	4.633971168	3.59e-06	3.67e-05	27229
CNST	105.1094096	1.068305657	0.230624237	4.632234966	3.62e-06	3.7e-05	163882
BLZF1	65.49535443	1.410791071	0.304599674	4.631623709	3.63e-06	3.7e-05	8548
ZNF888	68.04816031	1.158342872	0.250245726	4.628821801	3.68e-06	3.74e-05	388559
MSANTD4	129.8129265	1.660148563	0.358709392	4.628115685	3.69e-06	3.75e-05	84437
LSG1	177.546482	1.01247906	0.218772962	4.62798991	3.69e-06	3.75e-05	55341
EEA1	94.74965365	1.516622869	0.328055281	4.623071038	3.78e-06	3.84e-05	8411
TRMT10A	69.88991199	1.494665477	0.323495607	4.620357886	3.83e-06	3.89e-05	93587
CWF19L2	252.4168401	1.428266781	0.309232414	4.618748613	3.86e-06	3.91e-05	143884
CCNE2	99.11922877	1.501712518	0.325161949	4.618352552	3.87e-06	3.92e-05	9134
SMAP1	48.12971688	1.612370425	0.349186148	4.617509699	3.88e-06	3.93e-05	60682
KYNU	17.68243664	2.591285708	0.561406528	4.615702847	3.92e-06	3.96e-05	8942
CLCN5	51.79166366	1.745082094	0.378205857	4.614106475	3.95e-06	3.99e-05	1184
CDCA8	334.4480226	1.207191232	0.261692456	4.613015021	3.97e-06	3.99e-05	55143
CTR9	1436.466493	1.097320049	0.237872155	4.61306641	3.97e-06	3.99e-05	9646
USP6NL	113.0380903	1.268392052	0.27496359	4.612945489	3.97e-06	3.99e-05	9712
PTPRB	48.68322921	1.39554917	0.302498554	4.613407742	3.96e-06	3.99e-05	5787
CDCA7	187.9545903	1.070083788	0.232018302	4.612066282	3.99e-06	4e-05	83879
ARID4B	330.7937708	1.137393466	0.246789343	4.608762489	4.05e-06	4.06e-05	51742
RBBP5	197.1723029	1.108092628	0.240451356	4.608385856	4.06e-06	4.06e-05	5929
TBC1D23	248.8158146	1.388163185	0.301369022	4.606190688	4.1e-06	4.1e-05	55773
ZBTB1	350.7901266	1.698533679	0.368899548	4.604325729	4.14e-06	4.13e-05	22890
RSRC2	4306.537681	1.840817246	0.399933503	4.602808302	4.17e-06	4.16e-05	65117
NKAPD1	288.046906	1.243890529	0.2702701	4.602397855	4.18e-06	4.16e-05	55216
STXBP3	146.8605125	1.434093809	0.3117502	4.600137576	4.22e-06	4.2e-05	6814
SLC37A2	53.49417751	1.487157765	0.323468859	4.59752994	4.28e-06	4.25e-05	219855
OGT	607.3118399	1.0721201	0.233208993	4.597250247	4.28e-06	4.25e-05	8473
PRKDC	2195.489286	1.037127649	0.225865423	4.591794677	4.39e-06	4.35e-05	5591
ZNF518A	57.89070762	1.744113703	0.379947483	4.590407313	4.42e-06	4.38e-05	9849
MSANTD2	38.13362059	1.674101575	0.365007445	4.586486103	4.51e-06	4.45e-05	79684
RAD23B	732.3087665	1.142946049	0.249263035	4.585301029	4.53e-06	4.47e-05	5887
CEP55	88.37345177	2.528009531	0.551743645	4.58185528	4.61e-06	4.54e-05	55165
PHTF1	186.3170154	1.156399416	0.25243112	4.581049338	4.63e-06	4.55e-05	10745
UBE2V1P2	24.36164683	2.137246077	0.4670193	4.576354936	4.73e-06	4.64e-05	730052
GOLGA5	329.6611978	1.425815269	0.311656183	4.574962243	4.76e-06	4.67e-05	9950
RTN4	663.4130629	1.141581104	0.249593392	4.573763321	4.79e-06	4.69e-05	57142
SMC3	3449.409949	1.617526595	0.353954904	4.569866324	4.88e-06	4.77e-05	9126
ZNF550	65.19711339	1.047785353	0.229334022	4.568817767	4.9e-06	4.79e-05	162972
DEPDC1	175.5733478	1.151912047	0.252193998	4.567563288	4.93e-06	4.81e-05	55635
GTF2E1	131.1003041	1.625323609	0.355884103	4.567002564	4.95e-06	4.82e-05	2960
RAB6A	380.8679639	1.437429393	0.314854733	4.565373308	4.99e-06	4.86e-05	5870
RIF1	500.7418385	1.206899046	0.264378846	4.565036363	4.99e-06	4.86e-05	55183
FAM3C	227.690403	1.623949656	0.355790331	4.564344545	5.01e-06	4.88e-05	10447
KIF3A	108.6937097	1.061909996	0.232707774	4.563276842	5.04e-06	4.89e-05	11127
SUZ12	387.7544835	1.24803098	0.273690913	4.560001526	5.12e-06	4.96e-05	23512
MFN1	146.9822434	1.429268	0.313492814	4.559173087	5.14e-06	4.98e-05	55669
GEMIN2	105.1908132	1.502589394	0.329566491	4.559290571	5.13e-06	4.98e-05	8487
POLE3	2182.071776	1.043857119	0.229192275	4.554503935	5.25e-06	5.07e-05	54107
FOXN2	29.06205889	2.166529231	0.475890788	4.552576525	5.3e-06	5.11e-05	3344
SMNDC1	254.0657572	1.391019661	0.305545929	4.552571406	5.3e-06	5.11e-05	10285
USP47	760.0636938	1.47928937	0.325063092	4.550776161	5.34e-06	5.14e-05	55031
RPRD1A	183.4117919	1.432418947	0.315132629	4.545447896	5.48e-06	5.27e-05	55197
PARP9	129.1092958	1.240785067	0.273151445	4.542480335	5.56e-06	5.34e-05	83666
CD53	118.7353664	1.831417856	0.403261893	4.541509842	5.59e-06	5.36e-05	963
ENOPH1	220.6705825	1.785369654	0.393167682	4.540987818	5.6e-06	5.37e-05	58478
FAM184A	94.82323752	1.398117606	0.308315119	4.534703365	5.77e-06	5.52e-05	79632
USP44	19.51775971	1.997917214	0.440923866	4.531206782	5.86e-06	5.6e-05	84101
DLG1	189.6316385	1.227638787	0.271127517	4.527901849	5.96e-06	5.68e-05	1739
B4GALT5	118.3900767	1.405050174	0.310589793	4.523813093	6.07e-06	5.77e-05	9334
C11orf54	36.57898162	1.321463207	0.292124751	4.523626309	6.08e-06	5.78e-05	28970
RAB5A	149.2990305	1.343353608	0.297021683	4.522745928	6.1e-06	5.8e-05	5868
LCA5	35.02661068	1.820587995	0.402549614	4.522642511	6.11e-06	5.8e-05	167691
ASCC3	238.5694344	1.005780073	0.2224503	4.521369812	6.14e-06	5.82e-05	10973
RBM12B	132.9837803	1.28479524	0.28416466	4.521305502	6.15e-06	5.82e-05	389677
EIF2AK2	167.9198205	1.173565729	0.259578445	4.521044607	6.15e-06	5.83e-05	5610
PATL1	180.8821499	1.260840091	0.278892937	4.520874952	6.16e-06	5.83e-05	219988
HEATR1	276.3516942	1.395005766	0.30869897	4.518984193	6.21e-06	5.87e-05	55127
B4GALT1	46.17935768	1.062178264	0.235074104	4.518482675	6.23e-06	5.88e-05	2683
ZFP91	185.9492961	1.236520344	0.273826055	4.5157147	6.31e-06	5.94e-05	80829
PMS1	100.3760502	1.297733263	0.287428728	4.514974103	6.33e-06	5.95e-05	5378
MT-TC	244.8427566	1.173447357	0.260178339	4.510165452	6.48e-06	6.08e-05	NA
TOGARAM1	37.02568581	1.550917578	0.344087178	4.507339061	6.56e-06	6.14e-05	23116
RAB14	180.9396423	1.24737593	0.276957393	4.503854961	6.67e-06	6.23e-05	51552
FAM220A	16.89086693	1.883859444	0.418527198	4.501163728	6.76e-06	6.31e-05	84792
TTC4	24.62753115	1.60701231	0.357313015	4.497491675	6.88e-06	6.4e-05	7268
PDE3A	12.34343751	2.691802199	0.598885575	4.494685317	6.97e-06	6.48e-05	5139
CCDC88A	147.5879182	1.329428046	0.295850219	4.493584795	7e-06	6.51e-05	55704
TOR1AIP1	72.18214231	1.535853979	0.3423095	4.486740739	7.23e-06	6.69e-05	26092
HINT3	56.45718978	1.554685659	0.346535762	4.486364265	7.24e-06	6.7e-05	135114
KLHL8	51.29510141	1.375696992	0.307052657	4.480329229	7.45e-06	6.88e-05	57563
CHAMP1	156.2963515	1.354572297	0.302430866	4.478948582	7.5e-06	6.92e-05	283489
PNMA1	190.6591514	1.070836429	0.239226075	4.476252963	7.6e-06	7e-05	9240
GSTCD	35.41718652	1.467613887	0.32787789	4.476098976	7.6e-06	7e-05	79807
NDFIP2	56.86566307	1.549792694	0.346377051	4.4742938	7.67e-06	7.05e-05	54602
NFKBIZ	35.42094912	1.601090539	0.358660225	4.464087255	8.04e-06	7.36e-05	64332
HMGXB4	186.7066114	1.027694092	0.230224532	4.463877423	8.05e-06	7.36e-05	10042
KCTD18	46.51183809	1.430084053	0.321084157	4.453922812	8.43e-06	7.67e-05	130535
MAGT1	96.19413519	1.251569707	0.281055065	4.453112082	8.46e-06	7.7e-05	84061
PRPF40A	2088.777715	1.353950123	0.304222393	4.450527492	8.57e-06	7.77e-05	55660
C5orf51	34.43021576	1.615724484	0.363082246	4.450023383	8.59e-06	7.78e-05	NA
FAM76B	110.6980185	1.315264466	0.295594896	4.44955066	8.61e-06	7.8e-05	143684
RASA2	18.16490455	1.767973464	0.397482967	4.447922584	8.67e-06	7.84e-05	5922
ALDOC	73.47501154	1.391454304	0.313008625	4.445418407	8.77e-06	7.92e-05	230
PNCK	7.646370492	4.936407917	1.110494679	4.445233292	8.78e-06	7.92e-05	139728
TRMT1L	108.2134529	1.49209304	0.33585825	4.442627333	8.89e-06	8e-05	81627
NEDD9	36.100331	1.959391913	0.441064934	4.442411448	8.9e-06	8e-05	4739
MAPRE2	293.2988814	1.692782646	0.381049198	4.44242543	8.9e-06	8e-05	10982
MSH2	298.945418	1.036763937	0.233409728	4.441819745	8.92e-06	8.02e-05	4436
SLC5A3	32.52455015	1.179632969	0.266185152	4.431625725	9.35e-06	8.37e-05	6526
CDK7	173.8182055	1.167410419	0.263839179	4.424704555	9.66e-06	8.62e-05	1022
MTFR1	131.1581224	1.135556461	0.256865905	4.420814283	9.83e-06	8.75e-05	9650
