ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0048873	homeostasis of number of cells within a tissue	1/40	31/18614	0.064563545	0.118038832	0.063905451	KMT2A	1
BP	GO:0051654	establishment of mitochondrion localization	1/40	31/18614	0.064563545	0.118038832	0.063905451	HDAC6	1
BP	GO:0060292	long-term synaptic depression	1/40	31/18614	0.064563545	0.118038832	0.063905451	PLK2	1
BP	GO:0060325	face morphogenesis	1/40	31/18614	0.064563545	0.118038832	0.063905451	EP300	1
BP	GO:1900225	regulation of NLRP3 inflammasome complex assembly	1/40	31/18614	0.064563545	0.118038832	0.063905451	SIRT2	1
BP	GO:1902751	positive regulation of cell cycle G2/M phase transition	1/40	31/18614	0.064563545	0.118038832	0.063905451	BRD4	1
BP	GO:1903203	regulation of oxidative stress-induced neuron death	1/40	31/18614	0.064563545	0.118038832	0.063905451	HDAC6	1
BP	GO:0031345	negative regulation of cell projection organization	2/40	195/18614	0.065703491	0.119976813	0.064954662	HDAC6/HDAC2	2
BP	GO:0070302	regulation of stress-activated protein kinase signaling cascade	2/40	196/18614	0.066292889	0.120255345	0.065105457	MEN1/HDAC3	2
BP	GO:0001516	prostaglandin biosynthetic process	1/40	32/18614	0.066577077	0.120255345	0.065105457	SIRT1	1
BP	GO:0002862	negative regulation of inflammatory response to antigenic stimulus	1/40	32/18614	0.066577077	0.120255345	0.065105457	PLK2	1
BP	GO:0006298	mismatch repair	1/40	32/18614	0.066577077	0.120255345	0.065105457	HDAC10	1
BP	GO:0033032	regulation of myeloid cell apoptotic process	1/40	32/18614	0.066577077	0.120255345	0.065105457	SIRT1	1
BP	GO:0034390	smooth muscle cell apoptotic process	1/40	32/18614	0.066577077	0.120255345	0.065105457	SIRT1	1
BP	GO:0034391	regulation of smooth muscle cell apoptotic process	1/40	32/18614	0.066577077	0.120255345	0.065105457	SIRT1	1
BP	GO:0046457	prostanoid biosynthetic process	1/40	32/18614	0.066577077	0.120255345	0.065105457	SIRT1	1
BP	GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	1/40	32/18614	0.066577077	0.120255345	0.065105457	SIRT1	1
BP	GO:0007286	spermatid development	2/40	197/18614	0.066884087	0.120519825	0.065248644	EHMT2/BRDT	2
BP	GO:0032388	positive regulation of intracellular transport	2/40	197/18614	0.066884087	0.120519825	0.065248644	HDAC3/PLK3	2
BP	GO:0071897	DNA biosynthetic process	2/40	198/18614	0.067477074	0.121442553	0.065748203	SIRT1/MEN1	2
BP	GO:0009410	response to xenobiotic stimulus	3/40	440/18614	0.068150602	0.122411605	0.066272842	TOP1/HDAC2/EHMT2	3
BP	GO:0036474	cell death in response to hydrogen peroxide	1/40	33/18614	0.068586382	0.122411605	0.066272842	HDAC6	1
BP	GO:0040020	regulation of meiotic nuclear division	1/40	33/18614	0.068586382	0.122411605	0.066272842	SIRT2	1
BP	GO:0048147	negative regulation of fibroblast proliferation	1/40	33/18614	0.068586382	0.122411605	0.066272842	KMT2A	1
BP	GO:0048665	neuron fate specification	1/40	33/18614	0.068586382	0.122411605	0.066272842	EHMT2	1
BP	GO:0048710	regulation of astrocyte differentiation	1/40	33/18614	0.068586382	0.122411605	0.066272842	KDM4A	1
BP	GO:0090169	regulation of spindle assembly	1/40	33/18614	0.068586382	0.122411605	0.066272842	PLK1	1
BP	GO:0051656	establishment of organelle localization	3/40	445/18614	0.069997397	0.124656232	0.067488068	KAT2B/HDAC6/PLK1	3
BP	GO:0032102	negative regulation of response to external stimulus	3/40	446/18614	0.070369512	0.124656232	0.067488068	SIRT2/HDAC6/PLK2	3
BP	GO:0000132	establishment of mitotic spindle orientation	1/40	34/18614	0.07059147	0.124656232	0.067488068	PLK1	1
BP	GO:0009112	nucleobase metabolic process	1/40	34/18614	0.07059147	0.124656232	0.067488068	KDM1A	1
BP	GO:0016242	negative regulation of macroautophagy	1/40	34/18614	0.07059147	0.124656232	0.067488068	EHMT2	1
BP	GO:0034405	response to fluid shear stress	1/40	34/18614	0.07059147	0.124656232	0.067488068	HDAC3	1
BP	GO:0036475	neuron death in response to oxidative stress	1/40	34/18614	0.07059147	0.124656232	0.067488068	HDAC6	1
BP	GO:0044546	NLRP3 inflammasome complex assembly	1/40	34/18614	0.07059147	0.124656232	0.067488068	SIRT2	1
BP	GO:0048841	regulation of axon extension involved in axon guidance	1/40	34/18614	0.07059147	0.124656232	0.067488068	HDAC6	1
BP	GO:0048515	spermatid differentiation	2/40	204/18614	0.071072042	0.125357385	0.067867668	EHMT2/BRDT	2
BP	GO:2000241	regulation of reproductive process	2/40	206/18614	0.072284238	0.126749604	0.068621406	SIRT2/HDAC2	2
BP	GO:0001893	maternal placenta development	1/40	35/18614	0.07259235	0.126749604	0.068621406	MEN1	1
BP	GO:0007095	mitotic G2 DNA damage checkpoint signaling	1/40	35/18614	0.07259235	0.126749604	0.068621406	PLK1	1
BP	GO:0051354	negative regulation of oxidoreductase activity	1/40	35/18614	0.07259235	0.126749604	0.068621406	HDAC6	1
BP	GO:0051443	positive regulation of ubiquitin-protein transferase activity	1/40	35/18614	0.07259235	0.126749604	0.068621406	PLK1	1
BP	GO:0051968	"positive regulation of synaptic transmission, glutamatergic"	1/40	35/18614	0.07259235	0.126749604	0.068621406	HDAC6	1
BP	GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	1/40	35/18614	0.07259235	0.126749604	0.068621406	SIRT1	1
BP	GO:1905898	positive regulation of response to endoplasmic reticulum stress	1/40	35/18614	0.07259235	0.126749604	0.068621406	SIRT1	1
BP	GO:0003012	muscle system process	3/40	452/18614	0.072621359	0.126749604	0.068621406	KDM4A/HDAC4/HDAC2	3
BP	GO:0042594	response to starvation	2/40	207/18614	0.072892894	0.127075765	0.068797988	SIRT1/EHMT2	2
BP	GO:0002285	lymphocyte activation involved in immune response	2/40	208/18614	0.073503241	0.127842833	0.069213274	MEN1/KMT2A	2
BP	GO:1901654	response to ketone	2/40	208/18614	0.073503241	0.127842833	0.069213274	SIRT1/HDAC6	2
BP	GO:0002758	innate immune response-activating signaling pathway	2/40	209/18614	0.074115271	0.128758127	0.069708808	CREBBP/EP300	2
BP	GO:0000423	mitophagy	1/40	36/18614	0.074589029	0.128835596	0.069750749	HDAC6	1
BP	GO:0006699	bile acid biosynthetic process	1/40	36/18614	0.074589029	0.128835596	0.069750749	SIRT1	1
BP	GO:0045589	regulation of regulatory T cell differentiation	1/40	36/18614	0.074589029	0.128835596	0.069750749	KAT2A	1
BP	GO:0050775	positive regulation of dendrite morphogenesis	1/40	36/18614	0.074589029	0.128835596	0.069750749	HDAC6	1
BP	GO:0140632	inflammasome complex assembly	1/40	36/18614	0.074589029	0.128835596	0.069750749	SIRT2	1
BP	GO:0045619	regulation of lymphocyte differentiation	2/40	212/18614	0.075961359	0.130327503	0.070558457	KAT2A/BRD7	2
BP	GO:0007617	mating behavior	1/40	37/18614	0.076581517	0.130327503	0.070558457	HDAC2	1
BP	GO:0010934	macrophage cytokine production	1/40	37/18614	0.076581517	0.130327503	0.070558457	SIRT1	1
BP	GO:0010935	regulation of macrophage cytokine production	1/40	37/18614	0.076581517	0.130327503	0.070558457	SIRT1	1
BP	GO:0014037	Schwann cell differentiation	1/40	37/18614	0.076581517	0.130327503	0.070558457	SIRT2	1
BP	GO:0035883	enteroendocrine cell differentiation	1/40	37/18614	0.076581517	0.130327503	0.070558457	MEN1	1
BP	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1/40	37/18614	0.076581517	0.130327503	0.070558457	HDAC6	1
BP	GO:0048536	spleen development	1/40	37/18614	0.076581517	0.130327503	0.070558457	KMT2A	1
BP	GO:0048741	skeletal muscle fiber development	1/40	37/18614	0.076581517	0.130327503	0.070558457	HDAC9	1
BP	GO:0060323	head morphogenesis	1/40	37/18614	0.076581517	0.130327503	0.070558457	EP300	1
BP	GO:0071312	cellular response to alkaloid	1/40	37/18614	0.076581517	0.130327503	0.070558457	EHMT2	1
BP	GO:1903146	regulation of autophagy of mitochondrion	1/40	37/18614	0.076581517	0.130327503	0.070558457	HDAC6	1
BP	GO:2000279	negative regulation of DNA biosynthetic process	1/40	37/18614	0.076581517	0.130327503	0.070558457	MEN1	1
BP	GO:0002831	regulation of response to biotic stimulus	3/40	463/18614	0.076834159	0.130609368	0.070711057	SIRT2/CREBBP/EP300	3
BP	GO:0007389	pattern specification process	3/40	467/18614	0.078392831	0.131916446	0.071418701	KMT2A/KAT2A/EP300	3
BP	GO:0042180	cellular ketone metabolic process	2/40	216/18614	0.078445783	0.131916446	0.071418701	SIRT1/NCOR2	2
BP	GO:0010742	macrophage derived foam cell differentiation	1/40	38/18614	0.078569822	0.131916446	0.071418701	EP300	1
BP	GO:0010770	positive regulation of cell morphogenesis involved in differentiation	1/40	38/18614	0.078569822	0.131916446	0.071418701	HDAC6	1
BP	GO:0032373	positive regulation of sterol transport	1/40	38/18614	0.078569822	0.131916446	0.071418701	SIRT1	1
BP	GO:0032376	positive regulation of cholesterol transport	1/40	38/18614	0.078569822	0.131916446	0.071418701	SIRT1	1
BP	GO:0033028	myeloid cell apoptotic process	1/40	38/18614	0.078569822	0.131916446	0.071418701	SIRT1	1
BP	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	1/40	38/18614	0.078569822	0.131916446	0.071418701	SIRT2	1
BP	GO:0048846	axon extension involved in axon guidance	1/40	38/18614	0.078569822	0.131916446	0.071418701	HDAC6	1
BP	GO:0051385	response to mineralocorticoid	1/40	38/18614	0.078569822	0.131916446	0.071418701	HDAC6	1
BP	GO:1902284	neuron projection extension involved in neuron projection guidance	1/40	38/18614	0.078569822	0.131916446	0.071418701	HDAC6	1
BP	GO:1903829	positive regulation of protein localization	3/40	468/18614	0.078784706	0.132129434	0.071534011	HDAC3/PLK3/PLK1	3
BP	GO:0046034	ATP metabolic process	2/40	219/18614	0.080326	0.133603848	0.072332249	HDAC4/EP300	2
BP	GO:0002209	behavioral defense response	1/40	39/18614	0.080553952	0.133603848	0.072332249	EP300	1
BP	GO:0010769	regulation of cell morphogenesis involved in differentiation	1/40	39/18614	0.080553952	0.133603848	0.072332249	HDAC6	1
BP	GO:0031111	negative regulation of microtubule polymerization or depolymerization	1/40	39/18614	0.080553952	0.133603848	0.072332249	HDAC6	1
BP	GO:0040001	establishment of mitotic spindle localization	1/40	39/18614	0.080553952	0.133603848	0.072332249	PLK1	1
BP	GO:0042307	positive regulation of protein import into nucleus	1/40	39/18614	0.080553952	0.133603848	0.072332249	HDAC3	1
BP	GO:0045066	regulatory T cell differentiation	1/40	39/18614	0.080553952	0.133603848	0.072332249	KAT2A	1
BP	GO:0070316	regulation of G0 to G1 transition	1/40	39/18614	0.080553952	0.133603848	0.072332249	BRD7	1
BP	GO:0090077	foam cell differentiation	1/40	39/18614	0.080553952	0.133603848	0.072332249	EP300	1
BP	GO:0097242	amyloid-beta clearance	1/40	39/18614	0.080553952	0.133603848	0.072332249	HDAC1	1
BP	GO:0000731	DNA synthesis involved in DNA repair	1/40	40/18614	0.082533917	0.136435473	0.073865272	SIRT1	1
BP	GO:0045922	negative regulation of fatty acid metabolic process	1/40	40/18614	0.082533917	0.136435473	0.073865272	SIRT1	1
BP	GO:1901031	regulation of response to reactive oxygen species	1/40	40/18614	0.082533917	0.136435473	0.073865272	HDAC6	1
BP	GO:0033157	regulation of intracellular protein transport	2/40	224/18614	0.083491139	0.137866006	0.074639754	HDAC3/PLK3	2
BP	GO:0050679	positive regulation of epithelial cell proliferation	2/40	225/18614	0.0841288	0.138179843	0.074809663	SIRT1/HDAC6	2
BP	GO:0014904	myotube cell development	1/40	41/18614	0.084509724	0.138179843	0.074809663	HDAC9	1
BP	GO:0031062	positive regulation of histone methylation	1/40	41/18614	0.084509724	0.138179843	0.074809663	SIRT1	1
BP	GO:0032965	regulation of collagen biosynthetic process	1/40	41/18614	0.084509724	0.138179843	0.074809663	HDAC2	1
BP	GO:0045023	G0 to G1 transition	1/40	41/18614	0.084509724	0.138179843	0.074809663	BRD7	1
BP	GO:0051294	establishment of spindle orientation	1/40	41/18614	0.084509724	0.138179843	0.074809663	PLK1	1
BP	GO:0098751	bone cell development	1/40	41/18614	0.084509724	0.138179843	0.074809663	EP300	1
BP	GO:1901223	negative regulation of NIK/NF-kappaB signaling	1/40	41/18614	0.084509724	0.138179843	0.074809663	HDAC7	1
BP	GO:1902275	regulation of chromatin organization	1/40	41/18614	0.084509724	0.138179843	0.074809663	KDM1A	1
BP	GO:0007595	lactation	1/40	42/18614	0.086481383	0.140943057	0.076305649	NCOR2	1
BP	GO:0055090	acylglycerol homeostasis	1/40	42/18614	0.086481383	0.140943057	0.076305649	SIRT1	1
BP	GO:0070328	triglyceride homeostasis	1/40	42/18614	0.086481383	0.140943057	0.076305649	SIRT1	1
BP	GO:0050673	epithelial cell proliferation	3/40	488/18614	0.086804624	0.141316422	0.076507786	SIRT1/MEN1/HDAC6	3
BP	GO:0001819	positive regulation of cytokine production	3/40	489/18614	0.087214609	0.141830041	0.076785856	SIRT1/KAT2A/HDAC2	3
BP	GO:0031669	cellular response to nutrient levels	2/40	230/18614	0.087339771	0.141879867	0.076812831	SIRT1/EHMT2	2
BP	GO:0019098	reproductive behavior	1/40	43/18614	0.088448901	0.142754624	0.077286419	HDAC2	1
BP	GO:0033574	response to testosterone	1/40	43/18614	0.088448901	0.142754624	0.077286419	SIRT1	1
BP	GO:0045663	positive regulation of myoblast differentiation	1/40	43/18614	0.088448901	0.142754624	0.077286419	BRD7	1
BP	GO:0051150	regulation of smooth muscle cell differentiation	1/40	43/18614	0.088448901	0.142754624	0.077286419	SIRT1	1
BP	GO:0060236	regulation of mitotic spindle organization	1/40	43/18614	0.088448901	0.142754624	0.077286419	PLK1	1
BP	GO:0071548	response to dexamethasone	1/40	43/18614	0.088448901	0.142754624	0.077286419	HDAC6	1
BP	GO:0002218	activation of innate immune response	2/40	233/18614	0.089284162	0.143947934	0.07793247	CREBBP/EP300	2
BP	GO:0016358	dendrite development	2/40	234/18614	0.089935206	0.144805248	0.078396614	HDAC6/HDAC2	2
BP	GO:0021762	substantia nigra development	1/40	44/18614	0.090412287	0.144805248	0.078396614	SIRT2	1
BP	GO:0032924	activin receptor signaling pathway	1/40	44/18614	0.090412287	0.144805248	0.078396614	MEN1	1
BP	GO:0043620	regulation of DNA-templated transcription in response to stress	1/40	44/18614	0.090412287	0.144805248	0.078396614	SIRT2	1
BP	GO:0090051	negative regulation of cell migration involved in sprouting angiogenesis	1/40	44/18614	0.090412287	0.144805248	0.078396614	HDAC5	1
BP	GO:2000785	regulation of autophagosome assembly	1/40	44/18614	0.090412287	0.144805248	0.078396614	EHMT2	1
BP	GO:0060348	bone development	2/40	235/18614	0.090587693	0.144805248	0.078396614	KAT2A/EP300	2
BP	GO:0071356	cellular response to tumor necrosis factor	2/40	235/18614	0.090587693	0.144805248	0.078396614	SIRT1/KAT2A	2
BP	GO:0051403	stress-activated MAPK cascade	2/40	237/18614	0.091896959	0.14656416	0.079348878	MEN1/HDAC3	2
BP	GO:0072593	reactive oxygen species metabolic process	2/40	237/18614	0.091896959	0.14656416	0.079348878	SIRT2/HDAC6	2
BP	GO:0007019	microtubule depolymerization	1/40	45/18614	0.09237155	0.14656416	0.079348878	HDAC6	1
BP	GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	1/40	45/18614	0.09237155	0.14656416	0.079348878	SIRT1	1
BP	GO:0014003	oligodendrocyte development	1/40	45/18614	0.09237155	0.14656416	0.079348878	HDAC11	1
BP	GO:0097009	energy homeostasis	1/40	45/18614	0.09237155	0.14656416	0.079348878	SIRT1	1
BP	GO:1902692	regulation of neuroblast proliferation	1/40	45/18614	0.09237155	0.14656416	0.079348878	KDM1A	1
BP	GO:0009913	epidermal cell differentiation	2/40	240/18614	0.093871456	0.148100808	0.080180808	HDAC2/HDAC1	2
BP	GO:0006356	regulation of transcription by RNA polymerase I	1/40	46/18614	0.094326697	0.148100808	0.080180808	CREBBP	1
BP	GO:0007094	mitotic spindle assembly checkpoint signaling	1/40	46/18614	0.094326697	0.148100808	0.080180808	PLK1	1
BP	GO:0010712	regulation of collagen metabolic process	1/40	46/18614	0.094326697	0.148100808	0.080180808	HDAC2	1
BP	GO:0030517	negative regulation of axon extension	1/40	46/18614	0.094326697	0.148100808	0.080180808	HDAC6	1
BP	GO:0042551	neuron maturation	1/40	46/18614	0.094326697	0.148100808	0.080180808	KDM1A	1
BP	GO:0071173	spindle assembly checkpoint signaling	1/40	46/18614	0.094326697	0.148100808	0.080180808	PLK1	1
BP	GO:0071174	mitotic spindle checkpoint signaling	1/40	46/18614	0.094326697	0.148100808	0.080180808	PLK1	1
BP	GO:1901861	regulation of muscle tissue development	1/40	46/18614	0.094326697	0.148100808	0.080180808	SIRT2	1
BP	GO:1990090	cellular response to nerve growth factor stimulus	1/40	46/18614	0.094326697	0.148100808	0.080180808	KAT2A	1
BP	GO:0009636	response to toxic substance	2/40	242/18614	0.095194752	0.149307547	0.080834129	KDM1A/EHMT2	2
BP	GO:0048738	cardiac muscle tissue development	2/40	243/18614	0.095858463	0.150065301	0.081244372	KAT2A/HDAC3	2
BP	GO:0002861	regulation of inflammatory response to antigenic stimulus	1/40	47/18614	0.096277738	0.150065301	0.081244372	PLK2	1
BP	GO:0031018	endocrine pancreas development	1/40	47/18614	0.096277738	0.150065301	0.081244372	MEN1	1
BP	GO:0031577	spindle checkpoint signaling	1/40	47/18614	0.096277738	0.150065301	0.081244372	PLK1	1
BP	GO:0051972	regulation of telomerase activity	1/40	47/18614	0.096277738	0.150065301	0.081244372	MEN1	1
BP	GO:0090224	regulation of spindle organization	1/40	47/18614	0.096277738	0.150065301	0.081244372	PLK1	1
BP	GO:0009205	purine ribonucleoside triphosphate metabolic process	2/40	244/18614	0.096523538	0.150292355	0.081367298	HDAC4/EP300	2
BP	GO:0031098	stress-activated protein kinase signaling cascade	2/40	245/18614	0.097189968	0.151173205	0.081844184	MEN1/HDAC3	2
BP	GO:0008542	visual learning	1/40	48/18614	0.098224681	0.15137089	0.081951209	KMT2A	1
BP	GO:0031641	regulation of myelination	1/40	48/18614	0.098224681	0.15137089	0.081951209	SIRT2	1
BP	GO:0032008	positive regulation of TOR signaling	1/40	48/18614	0.098224681	0.15137089	0.081951209	HDAC3	1
BP	GO:0033046	negative regulation of sister chromatid segregation	1/40	48/18614	0.098224681	0.15137089	0.081951209	PLK1	1
BP	GO:0033048	negative regulation of mitotic sister chromatid segregation	1/40	48/18614	0.098224681	0.15137089	0.081951209	PLK1	1
BP	GO:0035094	response to nicotine	1/40	48/18614	0.098224681	0.15137089	0.081951209	HDAC2	1
BP	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	1/40	48/18614	0.098224681	0.15137089	0.081951209	PLK1	1
BP	GO:1990089	response to nerve growth factor	1/40	48/18614	0.098224681	0.15137089	0.081951209	KAT2A	1
BP	GO:2000816	negative regulation of mitotic sister chromatid separation	1/40	48/18614	0.098224681	0.15137089	0.081951209	PLK1	1
BP	GO:0048863	stem cell differentiation	2/40	247/18614	0.098526862	0.15152543	0.082034876	HDAC2/HDAC1	2
BP	GO:0071695	anatomical structure maturation	2/40	247/18614	0.098526862	0.15152543	0.082034876	SIRT2/KDM1A	2
BP	GO:0042593	glucose homeostasis	2/40	248/18614	0.099197308	0.152400368	0.082508562	SIRT1/MEN1	2
BP	GO:0009144	purine nucleoside triphosphate metabolic process	2/40	249/18614	0.099869075	0.152951647	0.082807021	HDAC4/EP300	2
BP	GO:0033500	carbohydrate homeostasis	2/40	249/18614	0.099869075	0.152951647	0.082807021	SIRT1/MEN1	2
BP	GO:0008206	bile acid metabolic process	1/40	49/18614	0.100167535	0.152951647	0.082807021	SIRT1	1
BP	GO:0010171	body morphogenesis	1/40	49/18614	0.100167535	0.152951647	0.082807021	EP300	1
BP	GO:0032968	positive regulation of transcription elongation by RNA polymerase II	1/40	49/18614	0.100167535	0.152951647	0.082807021	BRD4	1
BP	GO:0042149	cellular response to glucose starvation	1/40	49/18614	0.100167535	0.152951647	0.082807021	SIRT1	1
BP	GO:0001649	osteoblast differentiation	2/40	250/18614	0.100542156	0.153367659	0.083032247	MEN1/HDAC7	2
BP	GO:0009199	ribonucleoside triphosphate metabolic process	2/40	251/18614	0.101216542	0.154239623	0.083504323	HDAC4/EP300	2
BP	GO:0045926	negative regulation of growth	2/40	252/18614	0.101892224	0.15434196	0.083559727	SIRT1/HDAC6	2
BP	GO:0006692	prostanoid metabolic process	1/40	50/18614	0.102106306	0.15434196	0.083559727	SIRT1	1
BP	GO:0006693	prostaglandin metabolic process	1/40	50/18614	0.102106306	0.15434196	0.083559727	SIRT1	1
BP	GO:0042304	regulation of fatty acid biosynthetic process	1/40	50/18614	0.102106306	0.15434196	0.083559727	SIRT1	1
BP	GO:0044088	regulation of vacuole organization	1/40	50/18614	0.102106306	0.15434196	0.083559727	EHMT2	1
BP	GO:0051985	negative regulation of chromosome segregation	1/40	50/18614	0.102106306	0.15434196	0.083559727	PLK1	1
BP	GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	1/40	50/18614	0.102106306	0.15434196	0.083559727	PLK1	1
BP	GO:1905819	negative regulation of chromosome separation	1/40	50/18614	0.102106306	0.15434196	0.083559727	PLK1	1
BP	GO:0032964	collagen biosynthetic process	1/40	51/18614	0.104041005	0.156635455	0.084801411	HDAC2	1
BP	GO:0044818	mitotic G2/M transition checkpoint	1/40	51/18614	0.104041005	0.156635455	0.084801411	PLK1	1
BP	GO:0060612	adipose tissue development	1/40	51/18614	0.104041005	0.156635455	0.084801411	SIRT1	1
BP	GO:0061082	myeloid leukocyte cytokine production	1/40	51/18614	0.104041005	0.156635455	0.084801411	SIRT1	1
BP	GO:0034612	response to tumor necrosis factor	2/40	257/18614	0.105289788	0.158356686	0.085733274	SIRT1/KAT2A	2
BP	GO:0006636	unsaturated fatty acid biosynthetic process	1/40	52/18614	0.105971639	0.158745939	0.085944012	SIRT1	1
BP	GO:0022602	ovulation cycle process	1/40	52/18614	0.105971639	0.158745939	0.085944012	SIRT1	1
BP	GO:0060324	face development	1/40	52/18614	0.105971639	0.158745939	0.085944012	EP300	1
BP	GO:2000677	regulation of transcription regulatory region DNA binding	1/40	52/18614	0.105971639	0.158745939	0.085944012	EP300	1
BP	GO:0007129	homologous chromosome pairing at meiosis	1/40	53/18614	0.107898217	0.160351706	0.086813365	EHMT2	1
BP	GO:0007140	male meiotic nuclear division	1/40	53/18614	0.107898217	0.160351706	0.086813365	BRDT	1
BP	GO:0010874	regulation of cholesterol efflux	1/40	53/18614	0.107898217	0.160351706	0.086813365	SIRT1	1
BP	GO:0010883	regulation of lipid storage	1/40	53/18614	0.107898217	0.160351706	0.086813365	SIRT1	1
BP	GO:0035065	regulation of histone acetylation	1/40	53/18614	0.107898217	0.160351706	0.086813365	SIRT1	1
BP	GO:0050873	brown fat cell differentiation	1/40	53/18614	0.107898217	0.160351706	0.086813365	SIRT1	1
BP	GO:0051155	positive regulation of striated muscle cell differentiation	1/40	53/18614	0.107898217	0.160351706	0.086813365	KAT2A	1
BP	GO:2000648	positive regulation of stem cell proliferation	1/40	53/18614	0.107898217	0.160351706	0.086813365	KDM1A	1
BP	GO:0031668	cellular response to extracellular stimulus	2/40	261/18614	0.108030333	0.160389249	0.08683369	SIRT1/EHMT2	2
BP	GO:0007632	visual behavior	1/40	54/18614	0.109820746	0.16224502	0.087838392	KMT2A	1
BP	GO:0060998	regulation of dendritic spine development	1/40	54/18614	0.109820746	0.16224502	0.087838392	HDAC2	1
BP	GO:0071168	protein localization to chromatin	1/40	54/18614	0.109820746	0.16224502	0.087838392	PLK1	1
BP	GO:0071320	cellular response to cAMP	1/40	54/18614	0.109820746	0.16224502	0.087838392	KDM1A	1
BP	GO:2000179	positive regulation of neural precursor cell proliferation	1/40	54/18614	0.109820746	0.16224502	0.087838392	KDM1A	1
BP	GO:0042743	hydrogen peroxide metabolic process	1/40	55/18614	0.111739236	0.164431954	0.089022384	HDAC6	1
BP	GO:0050805	negative regulation of synaptic transmission	1/40	55/18614	0.111739236	0.164431954	0.089022384	PLK2	1
BP	GO:0060632	regulation of microtubule-based movement	1/40	55/18614	0.111739236	0.164431954	0.089022384	HDAC6	1
BP	GO:1903202	negative regulation of oxidative stress-induced cell death	1/40	55/18614	0.111739236	0.164431954	0.089022384	SIRT1	1
BP	GO:0009141	nucleoside triphosphate metabolic process	2/40	269/18614	0.113569202	0.166595894	0.090193927	HDAC4/EP300	2
BP	GO:0090596	sensory organ morphogenesis	2/40	269/18614	0.113569202	0.166595894	0.090193927	HDAC2/HDAC1	2
BP	GO:0045839	negative regulation of mitotic nuclear division	1/40	56/18614	0.113653694	0.166595894	0.090193927	PLK1	1
BP	GO:0051293	establishment of spindle localization	1/40	56/18614	0.113653694	0.166595894	0.090193927	PLK1	1
BP	GO:0007080	mitotic metaphase plate congression	1/40	57/18614	0.115564129	0.16890142	0.091442124	KAT2B	1
BP	GO:0048168	regulation of neuronal synaptic plasticity	1/40	57/18614	0.115564129	0.16890142	0.091442124	KMT2A	1
BP	GO:0060997	dendritic spine morphogenesis	1/40	57/18614	0.115564129	0.16890142	0.091442124	HDAC6	1
BP	GO:0010718	positive regulation of epithelial to mesenchymal transition	1/40	58/18614	0.117470549	0.171021624	0.092589988	HDAC2	1
BP	GO:0010965	regulation of mitotic sister chromatid separation	1/40	58/18614	0.117470549	0.171021624	0.092589988	PLK1	1
BP	GO:0030225	macrophage differentiation	1/40	58/18614	0.117470549	0.171021624	0.092589988	SIRT1	1
BP	GO:0042306	regulation of protein import into nucleus	1/40	58/18614	0.117470549	0.171021624	0.092589988	HDAC3	1
BP	GO:0061448	connective tissue development	2/40	275/18614	0.117771907	0.171294218	0.092737569	SIRT1/KAT2A	2
BP	GO:0031122	cytoplasmic microtubule organization	1/40	59/18614	0.119372962	0.172952526	0.093635366	PLK3	1
BP	GO:0051438	regulation of ubiquitin-protein transferase activity	1/40	59/18614	0.119372962	0.172952526	0.093635366	PLK1	1
BP	GO:0051785	positive regulation of nuclear division	1/40	59/18614	0.119372962	0.172952526	0.093635366	SIRT2	1
BP	GO:0051898	negative regulation of protein kinase B signaling	1/40	59/18614	0.119372962	0.172952526	0.093635366	SIRT1	1
BP	GO:0006260	DNA replication	2/40	278/18614	0.11988827	0.173531623	0.093948885	TOP1/EHMT2	2
BP	GO:0032007	negative regulation of TOR signaling	1/40	60/18614	0.121271377	0.175195704	0.094849808	SIRT1	1
BP	GO:0046824	positive regulation of nucleocytoplasmic transport	1/40	60/18614	0.121271377	0.175195704	0.094849808	HDAC3	1
BP	GO:0032786	"positive regulation of DNA-templated transcription, elongation"	1/40	61/18614	0.123165801	0.177080333	0.095870134	BRD4	1
BP	GO:0046456	icosanoid biosynthetic process	1/40	61/18614	0.123165801	0.177080333	0.095870134	SIRT1	1
BP	GO:0051306	mitotic sister chromatid separation	1/40	61/18614	0.123165801	0.177080333	0.095870134	PLK1	1
BP	GO:0051653	spindle localization	1/40	61/18614	0.123165801	0.177080333	0.095870134	PLK1	1
BP	GO:0060135	maternal process involved in female pregnancy	1/40	61/18614	0.123165801	0.177080333	0.095870134	MEN1	1
BP	GO:0031348	negative regulation of defense response	2/40	284/18614	0.124149983	0.17832452	0.096543729	SIRT2/PLK2	2
BP	GO:0032623	interleukin-2 production	1/40	63/18614	0.126942711	0.181122632	0.098058608	HDAC7	1
BP	GO:0032663	regulation of interleukin-2 production	1/40	63/18614	0.126942711	0.181122632	0.098058608	HDAC7	1
BP	GO:0043967	histone H4 acetylation	1/40	63/18614	0.126942711	0.181122632	0.098058608	SIRT1	1
