#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GATAD2B	SMARCA4	9606.ENSP00000357644	9606.ENSP00000343896	0	0	0	0	0.163	0	0	0.543	0.601
GATAD2B	RNF2	9606.ENSP00000357644	9606.ENSP00000356480	0	0	0	0	0.107	0	0.500	0.078	0.553
GATAD2B	BRD2	9606.ENSP00000357644	9606.ENSP00000378702	0	0	0	0	0.089	0.383	0	0.072	0.433
GATAD2B	BRMS1	9606.ENSP00000357644	9606.ENSP00000396052	0	0	0	0	0	0	0.500	0	0.499
GATAD2B	EHMT2	9606.ENSP00000357644	9606.ENSP00000379078	0	0	0	0	0.058	0	0.500	0.090	0.534
GATAD2B	CHD8	9606.ENSP00000357644	9606.ENSP00000495240	0	0	0	0	0.194	0.108	0	0.479	0.593
GATAD2B	SIN3A	9606.ENSP00000357644	9606.ENSP00000378402	0	0	0	0	0.166	0.215	0	0.607	0.720
GATAD2B	MBD3	9606.ENSP00000357644	9606.ENSP00000412302	0	0	0	0	0.097	0.922	0.540	0.404	0.978
GATAD2B	CHD4	9606.ENSP00000357644	9606.ENSP00000440542	0	0	0	0	0.109	0.886	0.540	0.969	0.998
GATAD2B	HDAC1	9606.ENSP00000357644	9606.ENSP00000362649	0	0	0	0	0.123	0.848	0.540	0.988	0.999
GTF2F1	SUPT16H	9606.ENSP00000377969	9606.ENSP00000216297	0	0	0	0	0.190	0.095	0.500	0.144	0.644
GTF2F1	MED31	9606.ENSP00000377969	9606.ENSP00000225728	0	0	0	0	0.049	0.949	0	0	0.950
GTF2F1	MED17	9606.ENSP00000377969	9606.ENSP00000251871	0	0	0	0	0.156	0.950	0	0.227	0.965
GTF2F1	MLLT1	9606.ENSP00000377969	9606.ENSP00000252674	0	0	0	0	0.159	0.491	0.500	0.213	0.809
GTF2F1	MED4	9606.ENSP00000377969	9606.ENSP00000258648	0	0	0	0	0.217	0.831	0	0	0.862
GTF2F1	CCNT1	9606.ENSP00000377969	9606.ENSP00000261900	0	0	0	0	0.197	0.292	0.500	0.146	0.724
GTF2F1	ELL	9606.ENSP00000377969	9606.ENSP00000262809	0	0	0	0	0.103	0	0.500	0.092	0.557
GTF2F1	BRD4	9606.ENSP00000377969	9606.ENSP00000263377	0	0	0	0	0.099	0.510	0	0.088	0.562
GTF2F1	MED26	9606.ENSP00000377969	9606.ENSP00000263390	0	0	0	0	0.093	0.877	0	0.190	0.902
GTF2F1	SSRP1	9606.ENSP00000377969	9606.ENSP00000278412	0	0	0	0	0.337	0.091	0.500	0.367	0.784
GTF2F1	MED27	9606.ENSP00000377969	9606.ENSP00000292035	0	0	0	0	0.152	0.812	0	0.252	0.870
GTF2F1	MED11	9606.ENSP00000377969	9606.ENSP00000293777	0	0	0	0	0.081	0.812	0	0.149	0.840
GTF2F1	MED30	9606.ENSP00000377969	9606.ENSP00000297347	0	0	0	0	0.163	0.812	0	0.148	0.854
GTF2F1	MED1	9606.ENSP00000377969	9606.ENSP00000300651	0	0	0	0	0.108	0.800	0	0.233	0.851
GTF2F1	YEATS2	9606.ENSP00000377969	9606.ENSP00000306983	0	0	0	0	0.180	0.491	0	0.174	0.625
GTF2F1	SUPT6H	9606.ENSP00000377969	9606.ENSP00000319104	0	0	0	0	0.242	0	0	0.259	0.414
GTF2F1	MED14	9606.ENSP00000377969	9606.ENSP00000323720	0	0	0	0	0.214	0.925	0	0.132	0.944
GTF2F1	MED16	9606.ENSP00000377969	9606.ENSP00000325612	0	0	0	0	0.109	0.812	0	0.042	0.825
GTF2F1	DNMT1	9606.ENSP00000377969	9606.ENSP00000352516	0	0	0	0	0.067	0	0	0.418	0.434
GTF2F1	CDC73	9606.ENSP00000377969	9606.ENSP00000356405	0	0	0	0	0.180	0.248	0	0.133	0.419
GTF2F1	MED23	9606.ENSP00000377969	9606.ENSP00000357047	0	0	0	0	0.101	0.812	0	0.392	0.888
GTF2F1	TAF5	9606.ENSP00000377969	9606.ENSP00000358854	0	0	0	0	0.049	0.900	0.900	0.132	0.990
GTF2F1	CDK9	9606.ENSP00000377969	9606.ENSP00000362361	0	0	0	0	0.131	0.618	0.500	0.187	0.847
GTF2F1	NCBP1	9606.ENSP00000377969	9606.ENSP00000364289	0	0	0	0	0.235	0	0.500	0	0.601
GTF2F1	RTF1	9606.ENSP00000377969	9606.ENSP00000374280	0	0	0	0	0.328	0	0	0.182	0.426
GTF2F1	SAP30BP	9606.ENSP00000377969	9606.ENSP00000462116	0	0	0	0	0.392	0	0	0.075	0.414
GTF2F1	CHD8	9606.ENSP00000377969	9606.ENSP00000495240	0	0	0	0	0.186	0	0	0.427	0.514
GTF2F1	EAF1	9606.ENSP00000377969	9606.ENSP00000380054	0	0	0	0	0.049	0.189	0.500	0	0.580
GTF2F1	SMARCD1	9606.ENSP00000377969	9606.ENSP00000378414	0	0	0	0	0.138	0	0	0.587	0.629
GTF2F1	MED22	9606.ENSP00000377969	9606.ENSP00000482438	0	0	0	0	0.124	0.812	0	0	0.828
GTF2F1	MED24	9606.ENSP00000377969	9606.ENSP00000440100	0	0	0	0	0.194	0.817	0	0	0.846
GTF2F1	TAF6	9606.ENSP00000377969	9606.ENSP00000399982	0	0	0	0	0.141	0.806	0.900	0.627	0.992
GTF2F1	TAF1	9606.ENSP00000377969	9606.ENSP00000406549	0	0	0	0	0.127	0.959	0.900	0.660	0.998
GTF3C4	TAF1	9606.ENSP00000361219	9606.ENSP00000406549	0	0	0	0	0.136	0	0	0.554	0.599
HCFC1	MLLT1	9606.ENSP00000309555	9606.ENSP00000252674	0	0	0	0	0.086	0.122	0.540	0.152	0.645
HCFC1	SETD1A	9606.ENSP00000309555	9606.ENSP00000262519	0	0	0	0	0.214	0.797	0.900	0.989	0.999
HCFC1	BRD4	9606.ENSP00000309555	9606.ENSP00000263377	0	0	0	0	0.219	0.292	0	0.209	0.524
HCFC1	RBBP5	9606.ENSP00000309555	9606.ENSP00000264515	0	0	0	0	0.081	0.803	0.900	0.987	0.999
HCFC1	YEATS2	9606.ENSP00000309555	9606.ENSP00000306983	0	0	0	0	0.121	0.315	0.540	0.087	0.713
HCFC1	HDAC1	9606.ENSP00000309555	9606.ENSP00000362649	0	0	0	0	0.256	0.292	0	0.556	0.745
HCFC1	MSL2	9606.ENSP00000309555	9606.ENSP00000311827	0	0	0	0	0	0	0.720	0.153	0.752
HCFC1	MSL3	9606.ENSP00000309555	9606.ENSP00000312244	0	0	0	0	0.092	0.094	0.720	0.236	0.800
HCFC1	SIN3A	9606.ENSP00000309555	9606.ENSP00000378402	0	0	0	0	0.181	0.644	0	0.576	0.866
HCFC1	TAF1	9606.ENSP00000309555	9606.ENSP00000406549	0	0	0	0	0.060	0	0.900	0.103	0.908
HCFC1	TAF6	9606.ENSP00000309555	9606.ENSP00000399982	0	0	0	0	0.097	0	0.900	0.083	0.910
HCFC1	CHD8	9606.ENSP00000309555	9606.ENSP00000495240	0	0	0	0	0.162	0	0.900	0.082	0.916
HCFC1	RNF2	9606.ENSP00000309555	9606.ENSP00000356480	0	0	0	0	0	0	0.900	0.305	0.927
HCFC1	CXXC1	9606.ENSP00000309555	9606.ENSP00000390475	0	0	0	0	0.089	0.614	0.900	0.831	0.993
HCFC1	DPY30	9606.ENSP00000309555	9606.ENSP00000345837	0	0	0	0	0.049	0.598	0.900	0.943	0.997
HCFC1	BAP1	9606.ENSP00000309555	9606.ENSP00000417132	0	0	0	0	0.060	0.892	0.900	0.846	0.998
HCFC1	OGT	9606.ENSP00000309555	9606.ENSP00000362824	0	0	0	0	0.148	0.982	0.800	0.981	0.999
HDAC1	SUPT16H	9606.ENSP00000362649	9606.ENSP00000216297	0	0	0	0	0.256	0.325	0	0.374	0.658
HDAC1	SPI1	9606.ENSP00000362649	9606.ENSP00000227163	0	0	0	0	0	0.627	0	0.396	0.765
HDAC1	SMARCC1	9606.ENSP00000362649	9606.ENSP00000254480	0	0	0	0	0.326	0.356	0	0.808	0.909
HDAC1	CCNT1	9606.ENSP00000362649	9606.ENSP00000261900	0	0	0	0	0.153	0.088	0	0.366	0.467
HDAC1	SETD1A	9606.ENSP00000362649	9606.ENSP00000262519	0.042	0	0	0	0.085	0.127	0.500	0.570	0.805
HDAC1	ELL	9606.ENSP00000362649	9606.ENSP00000262809	0	0	0	0	0.049	0.292	0	0.181	0.400
HDAC1	BRD4	9606.ENSP00000362649	9606.ENSP00000263377	0	0	0	0	0.098	0.791	0	0.775	0.954
HDAC1	RBBP5	9606.ENSP00000362649	9606.ENSP00000264515	0	0	0	0	0.106	0	0.500	0.360	0.689
HDAC1	SSRP1	9606.ENSP00000362649	9606.ENSP00000278412	0	0	0	0	0.292	0.098	0	0.511	0.661
HDAC1	MTA2	9606.ENSP00000362649	9606.ENSP00000278823	0	0	0	0	0.245	0.972	0.900	0.995	0.999
HDAC1	LEO1	9606.ENSP00000362649	9606.ENSP00000299601	0	0	0	0	0.083	0.081	0.500	0.169	0.603
HDAC1	BRD3	9606.ENSP00000362649	9606.ENSP00000305918	0	0	0	0	0.099	0.071	0	0.397	0.452
HDAC1	PWWP2B	9606.ENSP00000362649	9606.ENSP00000306324	0	0	0	0	0	0.307	0	0.210	0.429
HDAC1	HCFC1	9606.ENSP00000362649	9606.ENSP00000309555	0	0	0	0	0.256	0.292	0	0.556	0.745
HDAC1	MSL3	9606.ENSP00000362649	9606.ENSP00000312244	0	0	0	0	0.049	0.289	0	0.231	0.434
HDAC1	SUPT6H	9606.ENSP00000362649	9606.ENSP00000319104	0.056	0	0	0	0.126	0.091	0	0.552	0.619
HDAC1	SMARCA4	9606.ENSP00000362649	9606.ENSP00000343896	0	0	0	0	0.247	0.731	0.500	0.907	0.989
HDAC1	DPY30	9606.ENSP00000362649	9606.ENSP00000345837	0	0	0	0	0.069	0	0.500	0.221	0.606
HDAC1	DDX21	9606.ENSP00000362649	9606.ENSP00000346120	0	0	0	0	0.149	0.045	0	0.464	0.526
HDAC1	DNMT1	9606.ENSP00000362649	9606.ENSP00000352516	0	0	0	0	0.146	0.885	0.800	0.998	0.999
HDAC1	MPHOSPH8	9606.ENSP00000362649	9606.ENSP00000355388	0	0	0	0	0.067	0.204	0	0.276	0.415
HDAC1	CDC73	9606.ENSP00000362649	9606.ENSP00000356405	0	0	0	0	0.340	0.071	0.500	0.161	0.708
HDAC1	RNF2	9606.ENSP00000362649	9606.ENSP00000356480	0	0	0	0	0	0.335	0.500	0.636	0.868
HDAC1	GATAD2B	9606.ENSP00000362649	9606.ENSP00000357644	0	0	0	0	0.123	0.848	0.540	0.988	0.999
HDAC1	CDK9	9606.ENSP00000362649	9606.ENSP00000362361	0	0	0	0	0.097	0	0	0.412	0.446
HDAC1	CXXC1	9606.ENSP00000362649	9606.ENSP00000390475	0	0	0	0	0.144	0	0	0.328	0.401
HDAC1	RTF1	9606.ENSP00000362649	9606.ENSP00000374280	0	0	0	0	0.266	0.097	0	0.175	0.406
HDAC1	BAP1	9606.ENSP00000362649	9606.ENSP00000417132	0	0	0	0	0.050	0.292	0	0.197	0.413
HDAC1	BRD2	9606.ENSP00000362649	9606.ENSP00000378702	0	0	0	0	0.082	0.071	0	0.452	0.492
HDAC1	SAP30BP	9606.ENSP00000362649	9606.ENSP00000462116	0	0	0	0	0.222	0	0.500	0	0.594
HDAC1	SMARCD1	9606.ENSP00000362649	9606.ENSP00000378414	0	0	0	0	0.123	0.242	0	0.510	0.646
HDAC1	TAF1	9606.ENSP00000362649	9606.ENSP00000406549	0	0	0	0	0	0	0	0.664	0.664
HDAC1	OGT	9606.ENSP00000362649	9606.ENSP00000362824	0	0	0	0	0.108	0	0.540	0.315	0.694
HDAC1	HELLS	9606.ENSP00000362649	9606.ENSP00000377601	0	0	0	0	0.047	0.552	0	0.537	0.785
HDAC1	EHMT1	9606.ENSP00000362649	9606.ENSP00000417980	0.042	0	0	0	0.085	0.473	0	0.889	0.942
HDAC1	BRMS1	9606.ENSP00000362649	9606.ENSP00000396052	0	0	0	0	0.069	0.853	0.540	0.900	0.992
HDAC1	UHRF1	9606.ENSP00000362649	9606.ENSP00000479617	0	0	0	0	0.098	0.809	0	0.980	0.996
HDAC1	MBD3	9606.ENSP00000362649	9606.ENSP00000412302	0	0	0	0	0.114	0.934	0.720	0.828	0.996
HDAC1	SIN3A	9606.ENSP00000362649	9606.ENSP00000378402	0	0	0	0	0.265	0.996	0.800	0.998	0.999
HDAC1	CHD4	9606.ENSP00000362649	9606.ENSP00000440542	0	0	0	0	0.365	0.934	0.900	0.996	0.999
HDAC1	EHMT2	9606.ENSP00000362649	9606.ENSP00000379078	0.042	0	0	0	0.083	0.662	0.500	0.996	0.999
HELLS	BRD4	9606.ENSP00000377601	9606.ENSP00000263377	0	0	0	0	0.056	0.354	0	0.132	0.426
HELLS	BRD3	9606.ENSP00000377601	9606.ENSP00000305918	0	0	0	0	0.056	0.354	0	0.462	0.644
HELLS	DNMT1	9606.ENSP00000377601	9606.ENSP00000352516	0	0	0	0	0.202	0.314	0	0.501	0.703
HELLS	HDAC1	9606.ENSP00000377601	9606.ENSP00000362649	0	0	0	0	0.047	0.552	0	0.537	0.785
HELLS	CHD4	9606.ENSP00000377601	9606.ENSP00000440542	0	0	0.167	0.729	0.056	0.292	0	0.084	0.422
HELLS	EHMT2	9606.ENSP00000377601	9606.ENSP00000379078	0	0	0	0	0.057	0.112	0	0.566	0.605
HELLS	UHRF1	9606.ENSP00000377601	9606.ENSP00000479617	0	0	0	0	0.376	0.294	0	0.491	0.756
INTS1	INTS6	9606.ENSP00000385722	9606.ENSP00000310260	0	0	0	0	0.101	0.998	0.800	0.772	0.999
INTS1	INTS3	9606.ENSP00000385722	9606.ENSP00000318641	0	0	0	0	0.192	0.994	0.800	0.883	0.999
INTS3	MED17	9606.ENSP00000318641	9606.ENSP00000251871	0	0	0	0	0.058	0	0	0.717	0.722
INTS3	INTS6	9606.ENSP00000318641	9606.ENSP00000310260	0	0	0	0	0.067	0.999	0.800	0.933	0.999
INTS3	SUPT6H	9606.ENSP00000318641	9606.ENSP00000319104	0	0	0	0	0.125	0	0	0.347	0.405
INTS3	INTS1	9606.ENSP00000318641	9606.ENSP00000385722	0	0	0	0	0.192	0.994	0.800	0.883	0.999
INTS6	INTS3	9606.ENSP00000310260	9606.ENSP00000318641	0	0	0	0	0.067	0.999	0.800	0.933	0.999
INTS6	INTS1	9606.ENSP00000310260	9606.ENSP00000385722	0	0	0	0	0.101	0.998	0.800	0.772	0.999
IWS1	SUPT16H	9606.ENSP00000295321	9606.ENSP00000216297	0	0	0	0	0.279	0.763	0.500	0.464	0.948
IWS1	PAF1	9606.ENSP00000295321	9606.ENSP00000221265	0	0	0	0	0.110	0.507	0	0	0.542
IWS1	MLLT1	9606.ENSP00000295321	9606.ENSP00000252674	0	0	0	0	0.049	0	0.800	0.090	0.811
IWS1	CCNT1	9606.ENSP00000295321	9606.ENSP00000261900	0	0	0	0	0.226	0	0	0.286	0.424
IWS1	SETD1A	9606.ENSP00000295321	9606.ENSP00000262519	0	0	0	0	0.105	0.091	0	0.322	0.401
IWS1	ELL	9606.ENSP00000295321	9606.ENSP00000262809	0	0	0	0	0.049	0	0.800	0.095	0.813
IWS1	BRD4	9606.ENSP00000295321	9606.ENSP00000263377	0	0	0	0	0.098	0.292	0	0.217	0.456
IWS1	MED26	9606.ENSP00000295321	9606.ENSP00000263390	0	0	0	0	0.049	0.399	0	0.445	0.655
IWS1	SSRP1	9606.ENSP00000295321	9606.ENSP00000278412	0	0	0	0	0.190	0.614	0.500	0.451	0.902
IWS1	CHD4	9606.ENSP00000295321	9606.ENSP00000440542	0	0	0	0	0.150	0.315	0	0.064	0.408
IWS1	CHD8	9606.ENSP00000295321	9606.ENSP00000495240	0	0	0	0	0.316	0.095	0	0.264	0.504
IWS1	SAP30BP	9606.ENSP00000295321	9606.ENSP00000462116	0	0	0	0	0.246	0	0	0.385	0.517
IWS1	CDK9	9606.ENSP00000295321	9606.ENSP00000362361	0	0	0	0	0.083	0	0	0.518	0.539
IWS1	NCBP1	9606.ENSP00000295321	9606.ENSP00000364289	0	0	0	0	0.165	0	0.500	0.282	0.674
IWS1	CDC73	9606.ENSP00000295321	9606.ENSP00000356405	0	0	0	0	0.291	0.507	0	0.295	0.732
IWS1	EAF1	9606.ENSP00000295321	9606.ENSP00000380054	0	0	0	0	0.103	0	0.800	0	0.812
IWS1	RTF1	9606.ENSP00000295321	9606.ENSP00000374280	0	0	0	0	0.353	0.770	0	0.388	0.901
IWS1	CTR9	9606.ENSP00000295321	9606.ENSP00000355013	0	0	0	0	0.375	0.803	0	0.367	0.915
IWS1	LEO1	9606.ENSP00000295321	9606.ENSP00000299601	0	0	0	0	0.437	0.800	0	0.570	0.947
IWS1	SUPT6H	9606.ENSP00000295321	9606.ENSP00000319104	0	0	0	0	0.201	0.981	0.800	0.997	0.999
LEO1	SUPT16H	9606.ENSP00000299601	9606.ENSP00000216297	0	0	0	0	0.217	0.981	0.540	0.666	0.997
LEO1	PAF1	9606.ENSP00000299601	9606.ENSP00000221265	0	0	0	0	0.225	0.998	0.900	0.787	0.999
LEO1	MLLT1	9606.ENSP00000299601	9606.ENSP00000252674	0	0	0	0	0.065	0.089	0.900	0.233	0.926
LEO1	CCNT1	9606.ENSP00000299601	9606.ENSP00000261900	0	0	0	0	0.108	0.272	0.900	0.403	0.956
LEO1	SETD1A	9606.ENSP00000299601	9606.ENSP00000262519	0	0	0	0	0.058	0.139	0	0.550	0.603
LEO1	ELL	9606.ENSP00000299601	9606.ENSP00000262809	0	0	0	0	0	0	0.900	0.249	0.921
LEO1	BRD4	9606.ENSP00000299601	9606.ENSP00000263377	0	0	0	0	0.093	0.340	0	0.255	0.515
LEO1	MED26	9606.ENSP00000299601	9606.ENSP00000263390	0	0	0	0	0	0.389	0	0.300	0.554
LEO1	SSRP1	9606.ENSP00000299601	9606.ENSP00000278412	0	0	0	0	0.080	0.962	0.540	0.542	0.991
LEO1	IWS1	9606.ENSP00000299601	9606.ENSP00000295321	0	0	0	0	0.437	0.800	0	0.570	0.947
LEO1	CHD8	9606.ENSP00000299601	9606.ENSP00000495240	0	0	0	0	0.170	0.173	0	0.288	0.469
LEO1	CHD4	9606.ENSP00000299601	9606.ENSP00000440542	0	0	0	0	0.109	0.389	0	0.142	0.493
LEO1	EHMT2	9606.ENSP00000299601	9606.ENSP00000379078	0	0	0	0	0.120	0.364	0	0.176	0.499
LEO1	NCBP1	9606.ENSP00000299601	9606.ENSP00000364289	0	0	0	0	0.133	0	0.500	0.047	0.550
LEO1	HDAC1	9606.ENSP00000299601	9606.ENSP00000362649	0	0	0	0	0.083	0.081	0.500	0.169	0.603
LEO1	EAF1	9606.ENSP00000299601	9606.ENSP00000380054	0	0	0	0	0.147	0	0.900	0	0.911
LEO1	CDK9	9606.ENSP00000299601	9606.ENSP00000362361	0	0	0	0	0.083	0.114	0.900	0.573	0.960
LEO1	SUPT6H	9606.ENSP00000299601	9606.ENSP00000319104	0	0	0	0	0.125	0.896	0.540	0.647	0.983
LEO1	RTF1	9606.ENSP00000299601	9606.ENSP00000374280	0	0	0	0	0.160	0.997	0.900	0.998	0.999
LEO1	CTR9	9606.ENSP00000299601	9606.ENSP00000355013	0	0	0	0	0.242	0.995	0.900	0.999	0.999
LEO1	CDC73	9606.ENSP00000299601	9606.ENSP00000356405	0	0	0	0	0.335	0.997	0.900	0.999	0.999
MBD3	SMARCC1	9606.ENSP00000412302	9606.ENSP00000254480	0	0	0	0	0.110	0.069	0	0.397	0.456
MBD3	BRD4	9606.ENSP00000412302	9606.ENSP00000263377	0	0	0	0	0.067	0.510	0	0.064	0.534
MBD3	MTA2	9606.ENSP00000412302	9606.ENSP00000278823	0	0	0	0	0.154	0.915	0.800	0.791	0.996
MBD3	BRD3	9606.ENSP00000412302	9606.ENSP00000305918	0	0	0	0	0.083	0.421	0	0.064	0.459
MBD3	SMARCA4	9606.ENSP00000412302	9606.ENSP00000343896	0	0	0	0	0.191	0.317	0	0.175	0.505
MBD3	DNMT1	9606.ENSP00000412302	9606.ENSP00000352516	0	0	0	0	0.074	0.292	0	0.412	0.580
MBD3	RNF2	9606.ENSP00000412302	9606.ENSP00000356480	0	0	0	0	0	0	0.500	0.054	0.506
MBD3	GATAD2B	9606.ENSP00000412302	9606.ENSP00000357644	0	0	0	0	0.097	0.922	0.540	0.404	0.978
MBD3	HDAC1	9606.ENSP00000412302	9606.ENSP00000362649	0	0	0	0	0.114	0.934	0.720	0.828	0.996
MBD3	SIN3A	9606.ENSP00000412302	9606.ENSP00000378402	0	0	0	0	0.101	0.281	0	0.344	0.539
MBD3	BRD2	9606.ENSP00000412302	9606.ENSP00000378702	0	0	0	0	0.056	0.421	0	0.064	0.443
MBD3	EHMT2	9606.ENSP00000412302	9606.ENSP00000379078	0	0	0	0	0.092	0.300	0.500	0.278	0.740
MBD3	BRMS1	9606.ENSP00000412302	9606.ENSP00000396052	0	0	0	0	0.063	0	0.500	0	0.511
MBD3	CHD4	9606.ENSP00000412302	9606.ENSP00000440542	0	0	0	0	0.138	0.885	0.720	0.838	0.994
MED1	MED31	9606.ENSP00000300651	9606.ENSP00000225728	0	0	0	0	0	0.969	0.800	0.474	0.996
MED1	MED17	9606.ENSP00000300651	9606.ENSP00000251871	0	0	0	0	0.199	0.998	0.900	0.874	0.999
MED1	MED4	9606.ENSP00000300651	9606.ENSP00000258648	0	0	0	0	0.214	0.999	0.900	0.741	0.999
MED1	CCNT1	9606.ENSP00000300651	9606.ENSP00000261900	0	0	0	0	0.511	0	0	0.122	0.552
MED1	BRD4	9606.ENSP00000300651	9606.ENSP00000263377	0	0	0	0	0.142	0.820	0	0.340	0.889
MED1	MED26	9606.ENSP00000300651	9606.ENSP00000263390	0	0	0	0	0	0.966	0.900	0.781	0.999
MED1	MED27	9606.ENSP00000300651	9606.ENSP00000292035	0	0	0	0	0.127	0.998	0.800	0.695	0.999
MED1	MED11	9606.ENSP00000300651	9606.ENSP00000293777	0	0	0	0	0.101	0.973	0.900	0.177	0.997
MED1	MED30	9606.ENSP00000300651	9606.ENSP00000297347	0	0	0	0	0.164	0.998	0.900	0.448	0.999
MED1	BRD3	9606.ENSP00000300651	9606.ENSP00000305918	0	0	0	0	0.115	0.292	0	0.140	0.415
MED1	SIN3A	9606.ENSP00000300651	9606.ENSP00000378402	0	0	0	0	0.181	0	0.500	0.146	0.620
MED1	BRD2	9606.ENSP00000300651	9606.ENSP00000378702	0	0	0	0	0.083	0.292	0	0.529	0.668
MED1	CHD9	9606.ENSP00000300651	9606.ENSP00000396345	0	0	0	0	0.104	0	0.400	0.491	0.702
MED1	TAF6	9606.ENSP00000300651	9606.ENSP00000399982	0	0	0	0	0.064	0.800	0	0.046	0.805
MED1	TAF5	9606.ENSP00000300651	9606.ENSP00000358854	0	0	0	0	0.049	0.814	0	0.051	0.818
MED1	GTF2F1	9606.ENSP00000300651	9606.ENSP00000377969	0	0	0	0	0.108	0.800	0	0.233	0.851
MED1	TAF1	9606.ENSP00000300651	9606.ENSP00000406549	0	0	0	0	0.190	0.800	0	0.295	0.876
MED1	CDK9	9606.ENSP00000300651	9606.ENSP00000362361	0	0	0	0	0.097	0.994	0.540	0.254	0.997
MED1	MED16	9606.ENSP00000300651	9606.ENSP00000325612	0	0	0	0	0.082	0.998	0.900	0.569	0.999
MED1	MED22	9606.ENSP00000300651	9606.ENSP00000482438	0	0	0	0	0.110	0.998	0.900	0.287	0.999
MED1	MED14	9606.ENSP00000300651	9606.ENSP00000323720	0	0	0	0	0.261	0.998	0.900	0.961	0.999
MED1	MED24	9606.ENSP00000300651	9606.ENSP00000440100	0	0	0	0	0.115	0.999	0.800	0.972	0.999
MED1	MED23	9606.ENSP00000300651	9606.ENSP00000357047	0	0	0	0	0.225	0.998	0.800	0.850	0.999
MED11	MED31	9606.ENSP00000293777	9606.ENSP00000225728	0	0	0	0	0.088	0.927	0.800	0.772	0.996
MED11	MED17	9606.ENSP00000293777	9606.ENSP00000251871	0	0	0	0	0.211	0.989	0.900	0.995	0.999
MED11	MED4	9606.ENSP00000293777	9606.ENSP00000258648	0	0	0	0	0.211	0.973	0.900	0.728	0.999
MED11	BRD4	9606.ENSP00000293777	9606.ENSP00000263377	0	0	0	0	0.073	0.510	0	0.069	0.540
MED11	MED26	9606.ENSP00000293777	9606.ENSP00000263390	0	0	0	0	0.057	0.949	0.900	0.764	0.998
MED11	MED27	9606.ENSP00000293777	9606.ENSP00000292035	0	0	0	0	0.082	0.962	0.800	0.953	0.999
MED11	CDK9	9606.ENSP00000293777	9606.ENSP00000362361	0	0	0	0	0.099	0.095	0.540	0.193	0.656
MED11	TAF5	9606.ENSP00000293777	9606.ENSP00000358854	0	0	0	0	0.042	0.800	0	0.055	0.803
MED11	TAF6	9606.ENSP00000293777	9606.ENSP00000399982	0	0	0	0	0.073	0.800	0	0	0.806
MED11	TAF1	9606.ENSP00000293777	9606.ENSP00000406549	0	0	0	0	0	0.800	0	0.094	0.811
MED11	GTF2F1	9606.ENSP00000293777	9606.ENSP00000377969	0	0	0	0	0.081	0.812	0	0.149	0.840
MED11	MED23	9606.ENSP00000293777	9606.ENSP00000357047	0	0	0	0	0.172	0.957	0.800	0.510	0.996
MED11	MED24	9606.ENSP00000293777	9606.ENSP00000440100	0	0	0	0	0.097	0.974	0.800	0.505	0.997
MED11	MED1	9606.ENSP00000293777	9606.ENSP00000300651	0	0	0	0	0.101	0.973	0.900	0.177	0.997
MED11	MED16	9606.ENSP00000293777	9606.ENSP00000325612	0	0	0	0	0.067	0.967	0.900	0.629	0.998
MED11	MED30	9606.ENSP00000293777	9606.ENSP00000297347	0	0	0	0	0.169	0.979	0.900	0.986	0.999
MED11	MED14	9606.ENSP00000293777	9606.ENSP00000323720	0	0	0	0	0.108	0.968	0.900	0.886	0.999
MED11	MED22	9606.ENSP00000293777	9606.ENSP00000482438	0	0	0	0	0.172	0.986	0.900	0.999	0.999
MED14	MED31	9606.ENSP00000323720	9606.ENSP00000225728	0	0	0	0	0.042	0.997	0.800	0.865	0.999
MED14	MED17	9606.ENSP00000323720	9606.ENSP00000251871	0	0	0	0	0.163	0.996	0.900	0.988	0.999
MED14	SMARCC1	9606.ENSP00000323720	9606.ENSP00000254480	0	0	0	0	0.099	0.091	0	0.502	0.556
MED14	MED4	9606.ENSP00000323720	9606.ENSP00000258648	0	0	0	0	0.257	0.987	0.900	0.874	0.999
MED14	BRD4	9606.ENSP00000323720	9606.ENSP00000263377	0	0	0	0	0.100	0.735	0	0.263	0.809
MED14	MED26	9606.ENSP00000323720	9606.ENSP00000263390	0	0	0	0	0.067	0.973	0.900	0.902	0.999
MED14	MED27	9606.ENSP00000323720	9606.ENSP00000292035	0	0	0	0	0.124	0.984	0.800	0.891	0.999
MED14	MED11	9606.ENSP00000323720	9606.ENSP00000293777	0	0	0	0	0.108	0.968	0.900	0.886	0.999
MED14	MED30	9606.ENSP00000323720	9606.ENSP00000297347	0	0	0	0	0.164	0.940	0.900	0.843	0.999
MED14	MED1	9606.ENSP00000323720	9606.ENSP00000300651	0	0	0	0	0.261	0.998	0.900	0.961	0.999
MED14	CDC73	9606.ENSP00000323720	9606.ENSP00000356405	0	0	0	0	0.333	0.164	0	0	0.419
MED14	CHD8	9606.ENSP00000323720	9606.ENSP00000495240	0	0	0	0	0.408	0.067	0	0.051	0.430
MED14	RNF2	9606.ENSP00000323720	9606.ENSP00000356480	0	0	0	0	0.074	0.095	0	0.441	0.490
MED14	NFRKB	9606.ENSP00000323720	9606.ENSP00000436926	0	0	0	0	0.336	0	0	0.282	0.503
