ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezID
ZNF524	170.3041783	-2.232447663	0.351368737	-6.353575111	2.10E-10	8.31E-09	147807
SELENOW	106.6687804	-1.136316869	0.178923181	-6.350864452	2.14E-10	8.40E-09	6415
PPOX	771.8833649	-1.046855867	0.164896926	-6.34854687	2.17E-10	8.49E-09	5498
RPL22P1	683.0399378	-1.786155282	0.281399385	-6.347402926	2.19E-10	8.53E-09	125371
NDUFB11	757.9762855	-1.599511923	0.252509553	-6.334461028	2.38E-10	9.20E-09	54539
COX5B	3397.724525	-1.181433402	0.186677059	-6.328755163	2.47E-10	9.50E-09	1329
SNRPD1	16126.11473	-1.157087026	0.183110716	-6.319056861	2.63E-10	1.00E-08	6632
DEFA4	104.699536	-2.27243869	0.359649711	-6.318477728	2.64E-10	1.01E-08	1669
H1-4	293.0297067	-2.895494954	0.458543429	-6.314549	2.71E-10	1.03E-08	3008
ATG4D	128.1329925	-1.126816404	0.178556056	-6.310715115	2.78E-10	1.05E-08	84971
ATP5IF1	20043.54059	-1.036466243	0.16478335	-6.289872391	3.18E-10	1.19E-08	93974
H2AC12	17.3398895	-3.701625088	0.588673043	-6.28808323	3.21E-10	1.20E-08	85235
H1-3	26.26541158	-3.818166615	0.608394367	-6.275808627	3.48E-10	1.27E-08	3007
FCGRT	150.6037613	-1.128880773	0.179906381	-6.274823425	3.50E-10	1.28E-08	2217
H2AC20	30.11965393	-3.157363695	0.503682201	-6.268563169	3.64E-10	1.33E-08	8338
IQCD	134.9414103	-1.361690187	0.217794075	-6.252191138	4.05E-10	1.47E-08	115811
AP2S1	383.6189806	-1.192376348	0.190879835	-6.246738164	4.19E-10	1.51E-08	1175
IGFBP4	52.56424194	-1.87286634	0.300003778	-6.242809173	4.30E-10	1.54E-08	3487
NDUFA1	761.665432	-1.030503581	0.165083094	-6.242332629	4.31E-10	1.55E-08	4694
ID1	36.68696855	-1.996630327	0.319945512	-6.240532371	4.36E-10	1.56E-08	3397
PTTG1	1322.262911	-1.035206422	0.165989603	-6.236573859	4.47E-10	1.59E-08	9232
EIF3B	7259.318213	-1.270638546	0.203746234	-6.236378078	4.48E-10	1.59E-08	8662
PITX1	12.97137468	-3.606689672	0.57866151	-6.232814188	4.58E-10	1.62E-08	5307
PRTN3	133.685325	-2.171291298	0.348738656	-6.226127389	4.78E-10	1.69E-08	5657
WDR18	291.8055043	-1.282935093	0.206508774	-6.212496766	5.21E-10	1.84E-08	57418
NUDT8	98.33477323	-1.190148027	0.191919317	-6.201293563	5.60E-10	1.97E-08	254552
IQSEC3	65.77360854	-1.524566066	0.245988426	-6.197714634	5.73E-10	2.00E-08	440073
HSPB1	902.2432863	-1.387275264	0.224101485	-6.190388526	6.00E-10	2.09E-08	3315
VAV1	470.9825216	-1.287652846	0.208077387	-6.188336306	6.08E-10	2.11E-08	7409
EIF1	1953.30445	-1.145379913	0.185181502	-6.185174562	6.20E-10	2.14E-08	10209
GSTO1	2617.421383	-1.204446796	0.195024424	-6.175876692	6.58E-10	2.26E-08	9446
RGL4	66.37577639	-2.434176085	0.394555472	-6.169414079	6.85E-10	2.35E-08	266747
RPS20	7871.545167	-1.566817589	0.254398151	-6.158918933	7.32E-10	2.48E-08	6224
PPP1R14BP3	252.7099304	-1.171828677	0.190290058	-6.158118253	7.36E-10	2.49E-08	100507617
TSKS	85.50333115	-1.835832427	0.298195604	-6.156470468	7.44E-10	2.51E-08	60385
LAGE3	78.47796782	-1.236447659	0.20134057	-6.141075601	8.20E-10	2.74E-08	8270
YTHDF3-DT	33.78627981	-1.909610675	0.311531327	-6.129754884	8.80E-10	2.92E-08	101410533
LAMTOR1	1351.582537	-1.583727632	0.25865205	-6.123004379	9.18E-10	3.04E-08	55004
POLR2I	24.26792963	-3.250961005	0.531838023	-6.11269008	9.80E-10	3.24E-08	5438
CD300LF	30.50398878	-2.290080315	0.374765445	-6.110702956	9.92E-10	3.26E-08	146722
AKR1C1	677.1262523	-1.166031936	0.190860875	-6.109329293	1.00E-09	3.28E-08	1645
SPNS3	13.03816375	-3.387193917	0.554712031	-6.10622039	1.02E-09	3.34E-08	201305
MYL4	4911.51393	-1.438396913	0.23560429	-6.105138875	1.03E-09	3.35E-08	4635
GADD45B	54.40147456	-1.569807855	0.257187823	-6.10374099	1.04E-09	3.37E-08	4616
SMIM10	1924.982146	-1.021886703	0.167469921	-6.101911896	1.05E-09	3.40E-08	644538
TXNRD2	338.9152298	-1.33151189	0.218326759	-6.098711392	1.07E-09	3.47E-08	10587
RIBC2	215.2867076	-1.082705319	0.177686676	-6.093339925	1.11E-09	3.56E-08	26150
RPS5	4614.361891	-1.667426793	0.274215439	-6.080718144	1.20E-09	3.83E-08	6193
RFXANK	512.7699039	-1.177596072	0.194282875	-6.061244824	1.35E-09	4.28E-08	8625
AUP1	3090.618099	-1.182139082	0.195291208	-6.053211982	1.42E-09	4.48E-08	550
SUPV3L1	617.2970108	-1.25707106	0.208293149	-6.035105165	1.59E-09	4.95E-08	6832
UQCRQ	3190.129059	-1.040350371	0.17252189	-6.03025143	1.64E-09	5.08E-08	27089
UBALD2	411.1385244	-1.41516104	0.234942244	-6.023442266	1.71E-09	5.28E-08	283991
RANBP1P1	65.42009964	-2.010985937	0.334008522	-6.020762363	1.74E-09	5.35E-08	389842
C10orf95-AS1	170.1109819	-1.141291855	0.190099122	-6.003667152	1.93E-09	5.87E-08	100505761
SAC3D1	638.2440523	-2.12281454	0.353710767	-6.001554764	1.95E-09	5.93E-08	29901
AGAP3	668.5387394	-1.369968545	0.228282455	-6.001199469	1.96E-09	5.93E-08	116988
ARPC3	12359.00275	-1.211476422	0.201897973	-6.000438769	1.97E-09	5.95E-08	10094
ZBTB4	511.0856125	-1.021080508	0.170346645	-5.994133375	2.05E-09	6.16E-08	57659
RPS28P7	244.3029842	-2.206144527	0.368229125	-5.991227684	2.08E-09	6.23E-08	646195
PMVK	553.1423738	-1.046300256	0.174847303	-5.984080036	2.18E-09	6.44E-08	10654
NDUFB9	2201.114153	-1.357692728	0.226904134	-5.983552184	2.18E-09	6.45E-08	4715
RPL36AL	26797.53392	-1.329999996	0.222424841	-5.979547915	2.24E-09	6.58E-08	6166
COMMD6	198.5412629	-1.400003872	0.234244576	-5.976675735	2.28E-09	6.68E-08	170622
S100A4	2884.7034	-1.793546893	0.300172397	-5.975056042	2.30E-09	6.72E-08	6275
RPS12	14317.96008	-1.674160097	0.280201256	-5.974848656	2.30E-09	6.72E-08	6206
H2AC11	24.07081806	-2.905310656	0.487168606	-5.963665595	2.47E-09	7.17E-08	8969
RN7SL1	928.4933494	-2.613448485	0.43891185	-5.954381233	2.61E-09	7.54E-08	6029
MRPL11	1327.501993	-1.219292013	0.204948546	-5.949259161	2.69E-09	7.76E-08	65003
AHSP	5740.878717	-1.314058803	0.221169382	-5.94141372	2.83E-09	8.05E-08	51327
ATP5MF	165.4799615	-1.089589343	0.183426262	-5.940203602	2.85E-09	8.10E-08	9551
ATP5F1E	6186.665639	-1.46028087	0.245837783	-5.940018067	2.85E-09	8.10E-08	514
PSMD13	1964.577094	-1.156373416	0.194722911	-5.938558584	2.88E-09	8.14E-08	5719
RPL13P12	81.8195775	-2.297779257	0.387425959	-5.930886159	3.01E-09	8.52E-08	388344
RNASEH2C	2569.957794	-1.361502567	0.229666734	-5.928166174	3.06E-09	8.63E-08	84153
CYP2F2P	24.1491376	-2.369881578	0.400257066	-5.920898785	3.20E-09	8.98E-08	171427
H1-2	1480.222315	-1.452428489	0.245331066	-5.920279528	3.21E-09	9.00E-08	3006
RPS28	624.2193477	-2.138376725	0.361611576	-5.91346314	3.35E-09	9.33E-08	6234
MRPL23	493.8747262	-2.420338707	0.409342906	-5.912741302	3.36E-09	9.36E-08	6150
PPP6R1	4241.681012	-1.468119425	0.248742446	-5.902166877	3.59E-09	9.93E-08	22870
STK32C	270.0470759	-1.33929386	0.227670085	-5.882607991	4.04E-09	1.11E-07	282974
TPRA1	313.7458639	-1.260572834	0.214949249	-5.864513774	4.50E-09	1.23E-07	131601
COPS3	2889.654337	-1.168330222	0.199445867	-5.857881336	4.69E-09	1.27E-07	8533
C20orf27	437.559031	-1.06314615	0.181801752	-5.847832253	4.98E-09	1.34E-07	54976
CRYZL2P	70.56362829	-2.066492699	0.353864078	-5.839792242	5.23E-09	1.41E-07	730102
EIF3K	3541.746198	-1.541074468	0.264795823	-5.819859428	5.89E-09	1.56E-07	27335
TMC8	305.3043908	-1.900045105	0.32671777	-5.815554826	6.04E-09	1.59E-07	147138
RPL32	9917.793912	-1.424464514	0.245104907	-5.811652366	6.19E-09	1.62E-07	6161
EVPL	707.7933511	-2.876499669	0.496119709	-5.79799515	6.71E-09	1.76E-07	2125
H4C5	41.44325437	-3.682951715	0.635275401	-5.797409612	6.73E-09	1.76E-07	8367
COX6B2	23.66553149	-4.323893823	0.746076679	-5.795508622	6.81E-09	1.78E-07	125965
RPL6P27	1819.992868	-1.301407628	0.22505415	-5.782642206	7.35E-09	1.90E-07	645387
PAXX	201.5948509	-1.41011544	0.243966244	-5.779961254	7.47E-09	1.93E-07	286257
SMIM1	732.6991106	-1.369752729	0.237013163	-5.779226401	7.50E-09	1.93E-07	388588
STK35	133.134062	-1.160614322	0.200967959	-5.775121213	7.69E-09	1.98E-07	140901
POLR2L	671.7975716	-1.334193819	0.231095042	-5.773355448	7.77E-09	1.99E-07	5441
FAU	16803.83078	-1.561389093	0.270518363	-5.77184142	7.84E-09	2.00E-07	2197
ZNF8-DT	679.5250036	-1.398113639	0.242709987	-5.760428957	8.39E-09	2.13E-07	105372482
HEIH	266.7156218	-1.689993439	0.293440596	-5.759235301	8.45E-09	2.14E-07	100859930
PPIH	325.1888948	-1.226720078	0.213029733	-5.758445357	8.49E-09	2.15E-07	10465
NDUFB1	1228.694094	-1.174998049	0.204345987	-5.750042211	8.92E-09	2.25E-07	4707
H1-10	728.799643	-1.882684811	0.327714798	-5.744888008	9.20E-09	2.30E-07	8971
ATP5PO	440.7929046	-1.837268573	0.32007772	-5.740070174	9.46E-09	2.36E-07	539
DICER1-AS1	45.44094932	-1.73929059	0.303175674	-5.736906813	9.64E-09	2.40E-07	400242
RTN4RL2	34.79201866	-4.096648289	0.715303639	-5.72714588	1.02E-08	2.53E-07	349667
FKBP11	101.39687	-1.673739607	0.292296424	-5.726172022	1.03E-08	2.54E-07	51303
SEC11C	556.7156632	-1.124514356	0.196428818	-5.724793184	1.04E-08	2.55E-07	90701
IRF1	67.03468133	-1.413493651	0.246973417	-5.723262313	1.04E-08	2.56E-07	3659
SCYL1	810.5281073	-1.012702636	0.177146905	-5.716739081	1.09E-08	2.66E-07	57410
SART1	12664.88853	-1.500058363	0.262923225	-5.705309453	1.16E-08	2.80E-07	9092
SURF2	1312.194211	-1.988781576	0.348908328	-5.700011765	1.20E-08	2.88E-07	6835
NAPRT	833.430119	-1.609806651	0.282489963	-5.698633097	1.21E-08	2.90E-07	93100
POMC	28.41207937	-2.295443935	0.402999241	-5.695901382	1.23E-08	2.93E-07	5443
RPL19	60564.15215	-1.071502361	0.188143195	-5.695142782	1.23E-08	2.94E-07	6143
CD2AP-DT	18.1310097	-2.597246342	0.456155434	-5.693774859	1.24E-08	2.96E-07	118732299
RPP25	90.98388199	-1.634603601	0.287260876	-5.690310568	1.27E-08	3.00E-07	54913
WASH9P	390.7776938	-1.607549825	0.282710586	-5.686203146	1.30E-08	3.07E-07	102723897
RPS26	987.2290663	-1.141408646	0.20116941	-5.673867843	1.40E-08	3.26E-07	6231
SUV39H1	305.7874404	-1.151648588	0.203202195	-5.667500738	1.45E-08	3.36E-07	6839
AQP1	80.8205148	-1.278575036	0.22574001	-5.66392743	1.48E-08	3.42E-07	358
TIMM10	1396.768372	-1.099258183	0.194298787	-5.657565851	1.54E-08	3.53E-07	26519
AKAP8L	3981.343777	-1.119299156	0.197902825	-5.655801815	1.55E-08	3.56E-07	26993
RPL34P18	232.9875286	-1.497339717	0.264944574	-5.651520596	1.59E-08	3.63E-07	100271003
NIT2	84.94037923	-1.37989218	0.244351608	-5.647158181	1.63E-08	3.71E-07	56954
COX6B1	558.1541853	-1.446216338	0.256089588	-5.647306287	1.63E-08	3.71E-07	1340
RPS15A	2789.981775	-1.622410972	0.287888938	-5.635544684	1.75E-08	3.95E-07	6210
CLTB	4614.115585	-1.144039711	0.203510771	-5.621519228	1.89E-08	4.19E-07	1212
NOP9	532.8583898	-1.426055534	0.253844815	-5.617824155	1.93E-08	4.26E-07	161424
MRPL4	328.5153887	-1.103917957	0.196564729	-5.616053108	1.95E-08	4.30E-07	51073
RPS27	7417.214556	-1.136281579	0.202350152	-5.615422426	1.96E-08	4.31E-07	6232
NLRC5	33.19138925	-2.460505107	0.438175596	-5.615340353	1.96E-08	4.31E-07	84166
RNASE2	44.08275719	-2.238805732	0.398822842	-5.61353437	1.98E-08	4.35E-07	6036
LRP1	1669.418646	-1.641375695	0.29288093	-5.604242299	2.09E-08	4.56E-07	4035
PKP1	4.004231973	-6.710497444	1.19835336	-5.599765201	2.15E-08	4.66E-07	5317
TSEN15	287.0802562	-1.028295415	0.183679964	-5.598299309	2.16E-08	4.70E-07	116461
STEAP3-AS1	70.20464786	-2.302488603	0.411363995	-5.597204987	2.18E-08	4.71E-07	100874111
COPS9	154.5420374	-1.681635335	0.300989036	-5.587031858	2.31E-08	4.95E-07	150678
HBQ1	62.41375284	-2.023751182	0.36228021	-5.586148864	2.32E-08	4.97E-07	3049
LMF2	179.4320267	-1.270471549	0.227811841	-5.576845978	2.45E-08	5.17E-07	91289
SCX	40.13591048	-2.752565567	0.493729648	-5.575046137	2.47E-08	5.20E-07	642658
DECR2	131.9268734	-1.215364525	0.218409737	-5.564607785	2.63E-08	5.46E-07	26063
TXNL4A	1209.174766	-1.068681159	0.192135302	-5.562128075	2.67E-08	5.52E-07	10907
ZSWIM5	18.76740704	-3.027383213	0.544419426	-5.560755308	2.69E-08	5.55E-07	57643
SDF2L1	452.5844307	-1.344295922	0.241857058	-5.558224911	2.73E-08	5.62E-07	23753
TRAPPC2L	246.8909795	-1.158823334	0.208498997	-5.557932414	2.73E-08	5.62E-07	51693
CMKLR1	33.83724943	-1.619456971	0.291428089	-5.55696939	2.74E-08	5.65E-07	1240
GADD45G	34.65121041	-2.328246211	0.41942119	-5.551093425	2.84E-08	5.80E-07	10912
ELMO3	128.0206618	-1.633187297	0.295077913	-5.534766326	3.12E-08	6.28E-07	79767
PELI3	74.54647355	-1.31812954	0.238336612	-5.530537368	3.19E-08	6.40E-07	246330
FAM166A	11.5973141	-4.048601295	0.732454766	-5.527442079	3.25E-08	6.49E-07	401565
CHMP2A	7491.257518	-1.075502166	0.194663029	-5.524943143	3.30E-08	6.56E-07	27243
CEACAM6	27.15830547	-2.714869088	0.491556959	-5.523000004	3.33E-08	6.63E-07	4680
WDR83	517.491135	-1.635517107	0.296159605	-5.522417916	3.34E-08	6.63E-07	84292
SCOC-AS1	112.6767675	-1.53430943	0.278237786	-5.514381973	3.50E-08	6.90E-07	100129858
CEP131	2508.008044	-1.58060298	0.286678306	-5.513507457	3.52E-08	6.92E-07	22994
MYH11	64.89662066	-2.562394741	0.465370308	-5.506141452	3.67E-08	7.18E-07	4629
WASH8P	547.6119062	-1.594011654	0.289723608	-5.501835582	3.76E-08	7.35E-07	100288778
SCART1	34.56672606	-2.551467161	0.464907288	-5.488120378	4.06E-08	7.86E-07	619207
KCNAB2	150.5988152	-1.659784752	0.302778304	-5.481848378	4.21E-08	8.12E-07	8514
EXOSC5	115.2970263	-1.138148024	0.207732168	-5.478920442	4.28E-08	8.21E-07	56915
RAB3IL1	649.1221161	-1.061550214	0.194015497	-5.471471244	4.46E-08	8.54E-07	5866
NPIPP1	28.06301335	-1.694907373	0.310041209	-5.466716428	4.58E-08	8.74E-07	100874381
SNRPFP1	286.12504	-1.353896625	0.24798699	-5.459546979	4.77E-08	9.02E-07	170550
LILRA2	14.27198389	-2.847626787	0.521661718	-5.458761281	4.79E-08	9.05E-07	11027
NTMT1	221.2936889	-1.04959593	0.19250059	-5.452429681	4.97E-08	9.35E-07	28989
AURKAIP1	3262.409749	-1.618439805	0.297150232	-5.446537246	5.14E-08	9.64E-07	54998
DUSP23	121.4717792	-1.33302707	0.244921273	-5.44267573	5.25E-08	9.81E-07	54935
RPL34	12371.46589	-1.640238472	0.30137445	-5.442526634	5.25E-08	9.81E-07	6164
NIPBL-DT	190.0982787	-1.198735506	0.220246623	-5.442696424	5.25E-08	9.81E-07	646719
SNHG19	41.20413622	-1.886744457	0.34760077	-5.427906434	5.70E-08	1.06E-06	100507303
C1orf122	97.41628468	-1.57553305	0.290387935	-5.425614712	5.78E-08	1.07E-06	127687
DMAP1	1260.506823	-1.022297163	0.188415155	-5.425769296	5.77E-08	1.07E-06	55929
RPS27A	6590.056547	-1.091466096	0.201200872	-5.424758283	5.80E-08	1.07E-06	6233
SPDYE3	32.92797232	-2.682344422	0.496185554	-5.405930102	6.45E-08	1.18E-06	441272
NDUFB2	451.5898412	-1.183431728	0.218940109	-5.405276054	6.47E-08	1.18E-06	4708
RPS3	30309.35573	-1.073739502	0.19867172	-5.40459156	6.50E-08	1.19E-06	6188
PUSL1	157.6584693	-1.841381561	0.34103751	-5.399351999	6.69E-08	1.22E-06	126789
ECSIT	729.6748202	-1.321865244	0.244885353	-5.397894281	6.74E-08	1.23E-06	51295
RPL15P3	176.0467104	-1.254598558	0.232472223	-5.396767593	6.79E-08	1.23E-06	653232
UQCC2	1505.792259	-1.002898458	0.18597031	-5.392788008	6.94E-08	1.25E-06	84300
MTCH2	485.9120427	-1.178973473	0.218767829	-5.389153777	7.08E-08	1.27E-06	23788
ASPSCR1	581.4891377	-1.487394958	0.276107827	-5.387007577	7.16E-08	1.29E-06	79058
TMEM86B	31.12253247	-3.088183672	0.574540475	-5.375049811	7.66E-08	1.36E-06	255043
SLC9A3R2	256.9672845	-1.726911565	0.321455665	-5.372160924	7.78E-08	1.38E-06	9351
STPG1	44.33490598	-1.632497023	0.30418767	-5.366742909	8.02E-08	1.41E-06	90529
PPIL1	1057.58347	-1.077024524	0.200799485	-5.363681702	8.15E-08	1.43E-06	51645
NUP210	1263.655735	-1.031825014	0.192441575	-5.361757258	8.24E-08	1.44E-06	23225
TPT1	4808.190201	-1.209976498	0.225697958	-5.36104317	8.27E-08	1.45E-06	7178
RPL35	23174.1433	-1.362500159	0.254348711	-5.356819594	8.47E-08	1.48E-06	11224
MIR23AHG	118.1545652	-2.403824744	0.448813642	-5.355952938	8.51E-08	1.48E-06	284454
ACSL6	28.7515043	-1.939811606	0.362473951	-5.351588995	8.72E-08	1.51E-06	23305
TYROBP	45.73282618	-1.969780342	0.368552745	-5.344636194	9.06E-08	1.57E-06	7305
PTGES3	1145.580514	-1.216306827	0.227908489	-5.336821073	9.46E-08	1.63E-06	10728
NDUFS6	4135.191689	-1.080927455	0.202714788	-5.33225752	9.70E-08	1.67E-06	4726
ADGRL1-AS1	80.34805738	-2.013392717	0.37799886	-5.326451819	1.00E-07	1.72E-06	100507373
CDKN2A	30.61342857	-1.940913459	0.364911276	-5.318864032	1.04E-07	1.78E-06	1029
PRKCQ-AS1	119.7714519	-1.179472371	0.222301355	-5.305736297	1.12E-07	1.90E-06	439949
NAA38	890.1467697	-1.419580801	0.268174359	-5.293499367	1.20E-07	2.02E-06	84316
TIMM13	1243.165464	-1.486069969	0.280878988	-5.290783689	1.22E-07	2.04E-06	26517
RPLP1	24849.73213	-1.735681849	0.328106276	-5.289998936	1.22E-07	2.05E-06	6176
NUP153-AS1	34.50073494	-1.898655784	0.358952344	-5.289436934	1.23E-07	2.05E-06	105374952
EEF1D	1611.538161	-1.473065358	0.278847044	-5.282700276	1.27E-07	2.12E-06	1936
PSMD4	8659.216466	-1.02228368	0.193552862	-5.281676889	1.28E-07	2.12E-06	5710
SYCE1L	26.10968642	-2.792469651	0.528906449	-5.279704293	1.29E-07	2.14E-06	100130958
IL3RA	72.78932148	-1.605022593	0.304159498	-5.276910974	1.31E-07	2.17E-06	3563
ADPRM	134.5049039	-1.093333264	0.2073909	-5.271847809	1.35E-07	2.23E-06	56985
S100A6	33035.42832	-1.615546031	0.306516232	-5.270670406	1.36E-07	2.24E-06	6277
PADI2	13.53867505	-2.524808929	0.479867398	-5.261472107	1.43E-07	2.33E-06	11240
EMC9	186.278088	-1.127459209	0.214446877	-5.257522175	1.46E-07	2.37E-06	51016
NUDT1	1935.089313	-1.006540607	0.191580041	-5.253890766	1.49E-07	2.42E-06	4521
NR1H2	949.093716	-1.079225199	0.205582557	-5.249595173	1.52E-07	2.47E-06	7376
MYL6	21480.42748	-1.143860956	0.217977139	-5.247618903	1.54E-07	2.49E-06	4637
CHCHD10	354.7272351	-1.781149903	0.339474368	-5.246787587	1.55E-07	2.50E-06	400916
SPDYE21	27.40327147	-2.445543885	0.46647508	-5.242603492	1.58E-07	2.55E-06	442572
LAT2	114.7385375	-1.264735827	0.241318173	-5.240947298	1.60E-07	2.57E-06	7462
ECI1	622.4738921	-1.171366533	0.22374849	-5.235193017	1.65E-07	2.65E-06	1632
NOC2LP2	20.80216974	-2.515866781	0.480798765	-5.232681452	1.67E-07	2.68E-06	401010
MRPL20	2288.927608	-1.382647874	0.264566011	-5.226097898	1.73E-07	2.76E-06	55052
SMIM5	231.7063858	-1.32526907	0.253710159	-5.223555391	1.76E-07	2.79E-06	643008
PSMB6	1535.847461	-1.151556418	0.220546637	-5.221373749	1.78E-07	2.82E-06	5694
RPS4Y1	4776.884312	-1.541067266	0.295420355	-5.216523642	1.82E-07	2.89E-06	6192
PSMB8	194.5011116	-1.198688986	0.230101837	-5.209384679	1.89E-07	2.99E-06	5696
PVR	823.7261485	-1.182186945	0.226995615	-5.207972615	1.91E-07	3.00E-06	5817
ISOC2	265.9828481	-1.086339062	0.208596068	-5.207859732	1.91E-07	3.00E-06	79763
MRPL54	453.0224898	-1.909685271	0.366901389	-5.204900635	1.94E-07	3.04E-06	116541
HSH2D	51.98043962	-1.49495404	0.287761931	-5.195107056	2.05E-07	3.19E-06	84941
ISG15	100.1568106	-1.73145166	0.333321904	-5.194533087	2.05E-07	3.20E-06	9636
PINX1	554.3751362	-1.165789314	0.224467248	-5.193583142	2.06E-07	3.21E-06	54984
XAB2	1815.028171	-1.751209694	0.33777275	-5.184579554	2.17E-07	3.35E-06	56949
FAHD2A	547.1896586	-1.013288214	0.195702921	-5.177685684	2.25E-07	3.47E-06	51011
SVBP	140.6913678	-1.042302404	0.201464414	-5.173630349	2.30E-07	3.54E-06	374969
TUBA4A	438.3080059	-1.704140886	0.329466425	-5.172426553	2.31E-07	3.56E-06	7277
IMP3	231.4347759	-1.0907922	0.21126074	-5.163250865	2.43E-07	3.72E-06	55272
RRP7A	2253.169199	-1.237624716	0.240105177	-5.154510752	2.54E-07	3.87E-06	27341
NDUFB7	1950.437271	-1.855181763	0.360212938	-5.150236338	2.60E-07	3.96E-06	4713
OR6L2P	22.50332377	-3.704543159	0.719539743	-5.148489981	2.63E-07	3.99E-06	81356
TNK2	650.1478957	-2.306364582	0.448353683	-5.144074127	2.69E-07	4.06E-06	10188
ZFHX3	40.440853	-1.794390059	0.348816582	-5.144222361	2.69E-07	4.06E-06	463
CTU2	132.7312734	-1.545645458	0.300705036	-5.140071748	2.75E-07	4.14E-06	348180
CH17-340M24.3	47.91422055	-1.620158736	0.315248319	-5.139309678	2.76E-07	4.15E-06	NA
AAMDC	259.8734922	-1.098375086	0.213751053	-5.138571567	2.77E-07	4.17E-06	28971
EEF1B2P3	1068.931232	-1.049717544	0.204587288	-5.13090308	2.88E-07	4.32E-06	644820
ATP5MJ	1097.166856	-1.088726886	0.212442747	-5.12480139	2.98E-07	4.46E-06	9556
PYCARD	109.4218521	-1.566801547	0.305916435	-5.121665165	3.03E-07	4.53E-06	29108
PSMB3	530.460492	-1.078205783	0.210606434	-5.11952917	3.06E-07	4.58E-06	5691
COL18A1-AS1	30.39382516	-3.572110902	0.698011551	-5.117552706	3.10E-07	4.61E-06	378832
POLR1H	191.3442435	-1.031616829	0.201705343	-5.11447447	3.15E-07	4.68E-06	30834
RPS24	16770.38665	-1.034034557	0.202345168	-5.110250796	3.22E-07	4.78E-06	6229
BTNL10	67.20149126	-1.234238795	0.24167457	-5.107027985	3.27E-07	4.84E-06	NA
MINCR	27.63228844	-1.806107627	0.353652843	-5.107007239	3.27E-07	4.84E-06	100507316
RPL21	28572.13356	-1.718725311	0.33664969	-5.105382132	3.30E-07	4.88E-06	6144
C19orf48	1090.068902	-1.386141413	0.272022682	-5.095683218	3.47E-07	5.12E-06	84798
PRX	91.61475751	-1.36623804	0.268370283	-5.09086932	3.56E-07	5.22E-06	57716
RHOBTB2	72.15940685	-1.32218826	0.260108188	-5.083224289	3.71E-07	5.41E-06	23221
ATP6V0E1	250.8358921	-1.010770098	0.199205379	-5.074010064	3.90E-07	5.63E-06	8992
SGPP2	34.06988354	-1.627709067	0.320813715	-5.073689157	3.90E-07	5.63E-06	130367
CCDC136	347.913653	-1.373152944	0.270701072	-5.072580365	3.92E-07	5.66E-06	64753
MGLL	21.97472557	-1.854808687	0.366069093	-5.066826787	4.05E-07	5.80E-06	11343
ZNF581	238.0615401	-1.447785962	0.285731441	-5.066946635	4.04E-07	5.80E-06	51545
TCEA3	27.91276513	-2.245131269	0.444241763	-5.053850077	4.33E-07	6.16E-06	6920
HEXD	440.7338256	-1.95429155	0.386873891	-5.051495059	4.38E-07	6.22E-06	284004
UBA52	2770.508462	-1.372567234	0.271723365	-5.051340476	4.39E-07	6.22E-06	7311
E2F2	548.3317035	-1.250911483	0.247723223	-5.049633484	4.43E-07	6.27E-06	1870
TSR3	3328.711002	-1.854020342	0.367518447	-5.044700085	4.54E-07	6.39E-06	115939
RPL28	10041.22237	-1.53448799	0.304228003	-5.043874904	4.56E-07	6.42E-06	6158
KLHDC4	4285.472624	-1.5511037	0.307568335	-5.04311895	4.58E-07	6.44E-06	54758
LINC01036	56.57917362	-1.664346399	0.330239279	-5.03981963	4.66E-07	6.53E-06	104169671
A4GALT	573.4831761	-1.058314213	0.209995401	-5.039701846	4.66E-07	6.53E-06	53947
RPLP0	51046.10718	-1.478627691	0.293945695	-5.030275028	4.90E-07	6.84E-06	6175
COL23A1	183.6930287	-1.164244849	0.231498982	-5.029157526	4.93E-07	6.87E-06	91522
MTND1P23	16.60039547	-2.302773701	0.457952421	-5.028412551	4.95E-07	6.89E-06	100887749
EMC3	1377.664436	-1.119203745	0.222669736	-5.026294833	5.00E-07	6.96E-06	55831
PDLIM7	588.9916105	-1.100770458	0.219128453	-5.023402668	5.08E-07	7.06E-06	9260
RPS9	7772.809017	-1.33814707	0.26641273	-5.022834566	5.09E-07	7.07E-06	6203
ACKR1	46.47620389	-1.700696336	0.338610086	-5.02258027	5.10E-07	7.07E-06	2532
MRPL41	472.0210386	-1.228640272	0.244885205	-5.017209072	5.24E-07	7.25E-06	64975
CHID1	609.6865929	-1.258406068	0.25081575	-5.017252983	5.24E-07	7.25E-06	66005
KMT2E-AS1	83.5859921	-1.574840412	0.314046562	-5.014671713	5.31E-07	7.33E-06	100216545
MICAL1	234.6678328	-1.233014152	0.246036522	-5.011508621	5.40E-07	7.44E-06	64780
WASH3P	397.8130675	-1.549513766	0.309224875	-5.010960932	5.42E-07	7.45E-06	374666
SMDT1	98.0017972	-1.019029452	0.203361013	-5.010938131	5.42E-07	7.45E-06	91689
TMEM184A	7.037422863	-3.806063007	0.759848557	-5.008975768	5.47E-07	7.50E-06	202915
RNF181	596.4376929	-1.175386774	0.234714009	-5.007740188	5.51E-07	7.54E-06	51255
