ID	C1	C2	C3	C4	J1	J2	J3	J4
RPL5P30	2	1	0	1	0	3	3	1
RNU6-1157P	1	2	1	2	1	1	0	0
MIR6716	0	0	0	0	0	0	0	0
SLC22A24	0	0	0	0	0	0	0	1
CD3E	0	0	0	0	0	0	0	0
KMT2A	2044	3416	2371	2498	1507	2265	1776	2112
PHF21A	1270	1925	1309	1132	812	868	1058	1072
SMTNL1	21	22	23	10	13	7	20	12
OR52I1	2	0	0	1	0	1	0	0
MMP26	0	0	0	0	0	0	2	0
OR51S1	0	0	0	0	0	0	0	0
C11orf45	0	1	0	1	0	12	1	1
NRXN2	1	1	1	0	1	3	0	2
MEN1	782	1062	705	659	496	460	559	575
TMA16P1	0	0	1	0	0	0	0	0
GLYATL2	0	0	0	0	0	16	0	0
GLYATL1P2	0	0	1	0	0	8	0	0
MIR612	0	0	0	0	0	0	0	0
LINC02736	0	0	0	0	0	0	0	0
SNRPGP19	0	0	0	0	0	0	0	0
ZNRD2-DT	19	19	18	17	17	20	21	18
ZNRD2	898	1219	779	725	427	245	549	555
FAM89B	6	14	10	4	2	5	8	4
EHBP1L1	31068	45089	32212	32026	21756	15611	27298	29892
KCNK7	5	17	6	4	3	3	7	3
MAP3K11	846	1205	813	792	439	453	555	588
PCNX3	747	1177	807	808	563	526	650	653
MIR4690	0	0	0	0	0	0	0	0
SIPA1	643	881	622	494	383	359	371	408
MIR4489	1	1	0	1	1	1	1	2
RN7SL309P	0	0	0	0	0	0	1	0
MS4A4E	3	7	8	5	0	0	0	0
LTBP3	833	1367	954	975	159	5625	144	212
OR5P2	0	0	0	0	0	0	0	0
LINC02753	2	1	1	0	0	0	0	0
LINC02584	0	0	0	0	1	2	0	0
RNU6-1175P	0	0	0	0	0	0	0	0
ANO1-AS1	0	0	0	0	0	0	0	0
FADD	1822	2504	1670	1456	709	931	1036	1098
H2AZP4	1	0	1	0	1	0	0	0
MIR548K	0	0	0	0	0	0	1	0
VSIG10L2	0	1	0	0	0	0	0	0
ANO1	16	10	5	11	2	5	0	0
SPCS2	5544	7055	4496	4449	2321	2066	3845	3467
RELA	3185	5155	3423	3191	2232	2181	3191	3021
FOLR3	0	1	0	0	3	2	1	2
OR4C3	0	0	0	0	0	1	0	0
PCSK7	2648	4365	2918	2845	1828	1164	2102	2546
DDX6	4262	6350	3966	4381	2888	1751	3637	3686
AGBL2	14	23	21	20	5	16	12	9
ARCN1	3084	4383	2855	2734	1933	2014	2517	2487
HIKESHI	476	620	432	417	289	178	350	325
VWCE	118	216	125	134	29	21	25	29
NUMA1	12826	18644	13271	13002	10247	6875	11585	12967
BIRC2	481	717	475	484	292	804	403	401
PGR	0	0	0	0	0	21	1	0
GRAMD1B	3	4	2	3	5	2956	2	1
MMP13	0	0	0	0	0	41	0	0
EPS8L2	17	33	15	17	13	80	17	11
KRTAP5-4	0	0	0	0	0	0	0	1
PTPRJ	35	55	32	38	36	756	31	41
OTUB1	485	602	415	405	290	267	291	340
KRTAP5-11	0	0	0	0	0	0	0	0
ODF3	0	1	0	0	1	1	0	1
PSMD13	3938	5018	3347	2923	2182	2284	2636	2658
PAMR1	0	0	1	0	0	33	0	0
CHRDL2	1	1	3	1	0	0	1	0
LDHAL6A	10	14	5	16	13	4	11	17
TRIM3	67	97	83	77	34	424	40	56
SELENOH	342	448	267	263	108	107	188	169
MDK	6	18	6	8	3	717	6	8
TNNI2	2	1	2	0	1	2	3	0
SCYL1	1328	2052	1294	1179	780	996	1107	1066
ALDH3B1	265	465	300	322	81	72	81	87
MSANTD4	1856	2662	1763	1857	1078	968	1531	1439
APBB1	29	52	37	33	42	260	31	40
PHLDB1	119	173	152	98	18	2119	28	24
WNT11	0	1	0	0	1	4	0	0
FOLR2	0	0	0	0	0	0	0	0
P2RX3	0	1	1	1	0	0	0	0
INPPL1	1284	1904	1291	1131	647	1222	725	816
CD44	2086	3172	2221	1856	640	3869	1074	1012
OR8H1	0	0	0	0	0	0	1	0
MYBPC3	0	0	1	1	0	0	0	0
MYO7A	0	2	0	1	0	19	0	1
MOB2	478	620	421	379	307	275	366	366
HPX	0	0	1	0	0	2	2	1
HYOU1	8053	10845	7418	7337	6642	9827	7833	8208
NAT10	10237	14884	9509	9270	4376	3203	6406	6123
CNTN5	0	0	0	0	0	0	0	0
NAV2	20	34	26	24	10	98	17	10
NUCB2	10333	14876	9866	9149	3391	3672	5230	4698
PANX1	291	412	281	286	136	253	205	191
ARPC3P3	222	296	181	155	119	103	117	140
GPR83	2	2	1	0	0	1	0	1
DPP3	2111	2838	1843	1714	1480	1262	1738	1851
C11orf91	0	0	0	2	1	0	0	0
CD59	672	893	554	542	361	618	489	438
FBXO3	1355	1790	1098	1063	1009	645	1025	1095
FBXO3-DT	0	0	0	0	0	0	0	0
LINC02722	0	0	0	0	0	0	0	0
LINC02721	1	4	2	1	1	0	0	3
OR10A6	0	0	0	1	0	0	0	1
OR5B12	0	0	0	0	0	0	0	0
OR51V1	0	0	0	0	0	0	0	1
OR8K3	0	0	0	0	0	0	0	0
OR9G4	0	0	0	0	0	0	0	0
AMPD3	546	817	487	516	179	535	216	232
BET1L	248	423	254	286	150	142	200	209
GAS2	6	3	7	2	4	4	3	2
H2AX	2659	3608	2238	2169	2874	1794	3369	3313
APLNR	62	116	91	79	1	3	2	2
HTR3B	0	0	1	0	0	0	0	0
IFITM2	22	69	28	29	2	45	1	0
ANAPC15	1616	2236	1329	1516	953	711	1316	1314
AAMDC	255	314	136	218	183	143	240	237
LRRC51	20	58	40	31	23	21	29	29
OR5P3	0	0	0	0	0	0	1	0
ZP1	1	4	2	2	4	5	4	4
HPS5	365	585	392	386	291	260	363	396
GTF2H1	2715	3434	2335	2150	1172	944	1571	1551
MIR3159	0	0	0	0	0	0	0	0
LDHA	8174	16293	12656	9734	4705	8093	10505	9050
SAA1	2	1	0	0	0	0	0	0
MIR4491	0	0	0	0	0	0	0	0
POU2AF1	0	0	1	0	0	0	0	0
RNU2-60P	0	0	0	0	0	0	0	0
MIR34B	0	0	0	0	0	0	0	0
MIR34C	0	0	0	0	0	0	0	0
LAYN	0	3	2	4	2	264	2	1
SIK2	957	1476	964	1048	735	578	939	982
RN7SKP273	0	0	0	0	0	0	0	0
BTG4	0	0	0	0	0	0	0	0
HOATZ	0	0	0	0	0	0	0	0
TMEM86A	7	5	5	8	7	40	9	9
IGSF22	1	1	0	1	0	7	1	1
IGSF22-AS1	0	0	0	0	0	0	0	0
PTPN5	0	0	0	0	0	5	0	1
MRGPRX8P	0	0	0	0	0	0	0	0
MRGPRX7P	0	0	0	0	0	0	0	0
MRGPRX6P	0	0	0	0	0	0	0	0
MRGPRX5P	0	0	0	0	0	0	0	0
MRGPRX11P	0	0	0	0	0	0	0	0
MRGPRX10P	0	0	0	0	0	0	1	0
MRGPRX9P	0	0	0	0	0	0	0	0
MRGPRX2	0	0	0	0	0	0	0	0
MRGPRX1	0	0	0	0	0	0	0	0
LINC02730	0	0	0	0	0	0	0	0
JAM3	33	77	32	39	20	252	26	14
PTP4A2P2	14	27	16	14	8	3	8	7
VPS26B	1446	1974	1369	1222	1044	591	1178	1106
THYN1	1912	2496	1706	1709	832	686	1196	1181
ACAD8	604	954	611	556	451	384	511	586
ATM	2429	3944	2519	2599	1284	1132	1658	1804
GLB1L3	0	0	0	0	0	0	1	0
OR5T3	0	0	0	0	0	0	0	0
OR52E5	0	0	0	0	1	0	0	0
PRDM11	1248	1993	1254	1321	250	177	350	375
DEAF1	1058	1529	984	1029	441	487	541	574
SHANK2	2	1	3	0	0	3	1	4
IZUMO1R	0	0	0	0	0	0	0	1
NCAPD3	6289	8918	5924	5903	4534	2829	5295	5507
AP2A2	889	1293	868	799	610	792	574	663
DHCR7	493	773	541	463	255	247	434	359
FOXRED1	2287	3310	2288	2234	1484	1131	1733	1995
TSPAN4	202	273	177	166	145	203	95	149
TAF10	207	399	221	229	154	173	207	224
TMEM216	52	83	45	46	19	26	17	23
SLC37A4	1049	1599	1011	890	546	370	664	787
DENND2B	52	72	44	44	33	643	31	39
SBF2	64	108	63	65	46	608	68	60
ASCL3	2	13	1	6	7	4	3	5
OR51F1	0	0	0	0	0	0	0	0
VPS11	1634	2304	1605	1489	1138	772	1277	1357
RNA5SP350	0	0	0	0	0	0	0	0
LINC02550	0	0	0	0	0	0	0	0
RPS17P15	0	0	0	0	0	0	0	0
C11orf53	0	0	0	0	0	0	0	0
COLCA1	0	0	0	0	0	23	0	0
COLCA2	0	0	0	0	0	0	0	0
RPS2P39	0	0	0	0	0	0	0	0
DDX10	6499	8333	5326	5176	3549	3946	5113	4832
RNF26	917	1280	851	792	435	425	621	635
C1QTNF5	0	0	0	0	0	0	0	0
MFRP	0	1	0	0	1	0	0	0
USP2	3	1	0	7	1	4	0	0
THY1	5	9	4	4	5	3	2	7
THY1-AS1	0	0	0	0	0	0	0	0
DUXAP5	0	0	0	0	0	0	0	0
CCDC153	4	4	7	1	5	7	1	3
MYEOV	13	17	19	21	0	61	7	2
IFITM9P	0	0	0	0	0	0	0	0
LINC02747	0	0	0	0	0	0	0	0
LINC01488	0	1	0	0	0	0	0	0
CCND1	98	193	134	120	30	2785	66	52
LTO1	1772	2402	1642	1605	1124	1089	1481	1417
FGF19	0	0	0	0	0	0	0	0
DNAJB6P5	0	0	0	0	0	0	0	0
FGF4	0	0	0	0	0	0	1	1
SETP16	0	0	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0	0	0
CXCR5	0	0	0	0	0	0	0	0
BCL9L	276	471	344	345	114	958	182	176
MIR4492	0	0	0	0	0	0	0	0
UPK2	0	0	1	0	1	1	0	0
RN7SL688P	0	0	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	24	0	0
FOXR1	0	0	0	0	0	317	0	0
HMBS	12403	16368	10026	10046	8809	4713	9481	10689
SLC22A25	0	0	0	0	0	0	0	1
CELF1	3198	4597	3155	3012	2430	1637	3029	3174
SMIM38	3	1	1	3	2	3	1	1
MS4A1	0	0	0	0	0	0	0	0
NLRP10	0	0	0	1	0	0	0	0
GLYATL1	0	0	0	0	0	5	0	0
SMIM35	0	0	0	0	0	84	0	0
MIR3164	1	1	0	0	0	0	0	2
TMEM138	275	364	209	210	126	89	133	157
RN7SL23P	0	0	1	1	0	1	1	0
MIR4488	0	0	0	0	0	0	1	0
RIC3-DT	0	1	3	1	0	0	2	0
LMO1	1	1	0	0	1	2	0	0
STK33	15	23	21	9	3	273	7	11
CARNS1	35	53	54	32	26	21	27	22
BCAS2P1	2	2	0	0	0	0	0	0
ANKRD42-DT	131	304	154	171	123	167	112	180
PCF11-AS1	0	0	0	0	0	0	0	0
ANKRD42	548	908	491	516	224	395	307	319
CKS1BP4	0	1	0	0	0	0	0	0
RPL32P24	0	0	0	0	0	0	0	0
PCF11	5744	8964	5627	5841	3516	2359	4721	4760
ATP5MG	234	292	187	167	118	161	166	146
OR52E8	0	0	0	0	0	0	0	0
BTBD18	4	8	1	5	4	0	1	1
SPTY2D1OS	41	44	38	30	17	40	16	19
SYT8	0	0	1	0	0	0	0	1
CCDC90B	888	1314	820	763	564	528	829	789
LBHD1	96	137	118	124	54	67	73	76
CARD16	269	324	255	202	41	24	95	66
CWF19L2	2418	3438	2335	2439	1383	935	2113	1889
PAX6	1	5	1	1	2	138	3	0
ZBTB44-DT	3	4	2	2	0	0	2	2
LINC02716	0	0	0	0	0	0	0	0
MRPL23-AS1	0	0	0	0	0	2	0	0
ESAM-AS1	1	5	0	0	1	5	1	0
UVRAG-DT	1	2	0	3	0	0	0	0
MIR194-2HG	2	9	1	1	3	1	3	0
LINC02731	0	1	0	0	0	4	0	0
LINC00900	0	1	0	0	0	0	0	0
TRPC2	0	0	0	1	0	0	1	0
TSSC2	2	1	1	2	0	0	0	0
LINC02489	8	9	2	6	1	0	0	4
OR7E14P	0	0	2	1	3	0	2	2
SEPTIN7P11	2	4	1	3	0	1	0	0
DOC2GP	3	9	1	1	3	5	1	4
PPP1R14B-AS1	0	2	3	1	0	2	0	0
OR52K3P	2	2	0	1	0	0	1	2
HNRNPKP3	0	1	2	0	0	0	0	0
H19	1	0	1	0	0	0	3	0
MIR210HG	15	53	57	28	3	84	21	6
FAM86C1P	136	186	135	126	76	43	127	103
WT1-AS	6	9	10	7	0	41	1	0
FZD4-DT	1	1	0	0	0	1	1	1
MALAT1	22343	36649	28859	22361	28003	33577	37046	36802
SENCR	1	1	0	0	1	10	0	1
IRAG1-AS1	0	0	0	0	1	0	0	0
CASP4LP	0	0	0	0	0	1	0	0
CTTN-DT	16	38	16	32	18	38	17	24
RELA-DT	6	8	7	13	6	6	13	7
NAV2-AS2	1	2	0	1	0	0	0	0
GVINP1	0	3	2	3	0	7	2	0
LINC02552	0	0	0	1	1	0	0	2
LINC02739	8	19	11	8	0	0	2	0
DPP3-DT	22	36	29	24	16	24	22	28
LINC02696	3	3	3	5	3	2	3	2
TTC12-DT	2	3	4	4	3	12	2	5
GSEC	11	23	23	18	6	34	12	17
TMEM9B-AS1	26	58	51	45	30	25	29	41
LRP4-AS1	5	4	2	3	1	2	3	2
EMSY-DT	295	376	258	258	153	112	182	192
ZBED5-AS1	55	86	73	68	23	65	43	47
MPPED2-AS1	0	0	0	0	0	0	0	0
RAB30-DT	179	301	257	253	192	171	230	289
SNHG1	1214	1663	1101	1075	923	623	1036	1152
LINC02762	22	22	16	10	13	9	11	8
BACE1-AS	84	125	51	74	38	48	45	49
NEAT1	45825	73759	56175	53509	70120	46930	92220	103501
MIR100HG	0	0	0	0	0	242	1	1
CCDC83	0	0	0	0	0	0	0	0
SYTL2	102	149	139	80	15	151	49	38
DIP2C	2	7	4	1	2	112	1	3
LINC00701	0	0	0	0	0	2	0	0
LINC00700	0	1	0	0	0	0	0	0
AKR1C3	372	382	261	193	86	171	118	103
LINC00705	0	0	0	0	0	4	0	0
ARL4AP3	0	0	0	0	0	0	0	0
TUBAL3	16	26	11	17	2	20	6	8
ADARB2	0	0	0	0	0	9	1	0
LINC00707	0	2	2	2	1	2	1	0
AKR1E2	201	364	217	236	145	81	212	252
LINC00708	0	0	0	0	0	0	0	0
LINC02670	0	0	0	0	0	0	0	0
LINC00709	0	0	0	0	0	0	0	0
LINC00702	0	0	0	1	0	55	0	0
LINC02639	0	0	0	0	0	0	0	0
CUX2P1	0	0	0	0	0	0	0	0
PRPF38AP1	23	38	23	20	12	5	21	19
ECHDC3	34	42	14	33	3	73	11	17
LINC02656	4	3	3	4	2	5	1	0
CDC123	4551	6070	3635	3790	2390	2043	3430	3207
RBISP1	0	0	0	0	0	0	0	0
LINC02648	2	2	0	3	2	0	1	2
AKR1C5P	0	0	0	0	0	0	0	0
BTBD7P1	13	22	13	12	5	8	6	9
UCN3	0	0	0	0	0	0	0	1
SEPHS1	1451	1980	1200	1263	823	783	1029	1014
OPTN	11996	15662	10758	9524	6838	5106	8561	8000
KLF6	428	899	675	477	331	391	391	377
AKR1C6P	4	6	4	3	0	0	1	3
IL2RA	0	1	1	1	2	0	1	0
RPL32P23	0	0	0	0	0	0	0	0
ATP5F1C	2217	2775	1837	1895	1146	881	1499	1362
CHCHD3P1	0	0	0	0	0	0	0	1
HSP90AB7P	0	0	1	0	1	0	0	0
LINC00703	0	1	0	0	0	0	0	0
SEC61A2	72	111	63	73	56	107	62	63
LINC02645	0	1	0	0	0	0	0	0
LINP1	0	0	0	0	0	2	0	0
AKR1C1	594	611	480	351	31	33	37	42
LINC02662	0	0	0	0	0	0	0	0
RPL36AP36	2	0	0	0	0	0	0	0
MEIG1	5	4	4	5	5	3	9	6
LINC02676	0	0	0	0	0	0	0	0
ELOCP3	0	0	0	0	0	0	0	0
ITIH2	3	4	0	2	2	1	1	1
LINC02663	0	0	0	0	0	0	0	0
MANCR	2	0	0	0	1	163	0	1
PFKFB3	436	694	461	447	295	835	444	390
MTND1P37	0	0	0	0	0	0	0	0
SDCBPP1	0	0	0	0	0	0	0	0
PHYH	259	430	226	228	151	125	161	154
RBM17	19914	26779	17801	16508	11128	8161	14700	14624
SNRPGP5	0	3	0	0	0	0	0	0
NUDT5	1166	1557	940	980	747	657	851	913
CCDC3	1	4	5	2	0	17	2	6
FAM238B	18	26	30	15	0	1	2	1
HMGN1P20	0	0	0	0	1	0	0	0
UCMA	1	0	0	0	0	0	0	0
KIN	1232	1584	1047	988	672	619	834	890
KRT8P37	0	0	0	0	0	0	0	0
ANKRD16	159	217	167	146	64	55	100	84
UPF2	15712	22883	15390	15214	8276	5371	12633	11764
IL15RA	452	682	446	405	174	103	209	248
SUV39H2	498	690	460	426	242	194	333	314
RPL5P25	0	0	1	0	0	0	0	0
LINC01516	0	0	0	0	0	0	0	0
ACBD7	49	78	48	49	21	15	36	36
MTND2P16	0	0	0	0	0	0	0	0
NUP35P1	0	5	0	1	0	0	1	0
RPP38	132	174	123	125	52	74	86	92
ITIH5	0	1	0	0	0	0	1	0
AKR1C8P	0	2	0	0	0	0	1	0
FRMD4A	438	541	425	344	150	1447	134	180
MRC1	0	7	5	1	0	2	0	0
CKS1BP2	1	3	1	0	4	2	0	0
ST8SIA6-AS1	104	174	113	102	46	17	27	41
SELENOOLP	0	0	0	0	0	0	0	0
ARL5B	302	468	316	265	162	109	226	222
OR7E110P	1	1	0	0	0	0	0	0
CUBN	1	4	1	2	2	15	1	4
GPR158-AS1	0	0	0	0	0	0	0	0
TRDMT1	175	336	191	193	118	139	165	149
C1QL3	6	8	4	5	2	4	0	2
MINDY3	405	533	401	379	259	185	294	370
ZNF33BP1	1	0	0	0	1	0	0	0
ARMC3	1	2	0	0	0	0	0	0
USP6NL-AS1	1	6	3	2	1	1	2	5
RPP38-DT	0	3	0	0	1	0	2	1
PABPC1P8	0	1	0	0	0	0	0	0
CCDC7	68	92	78	72	24	28	41	36
ACTR3BP5	0	0	0	0	0	0	0	0
PABPC1P12	0	0	0	0	0	0	0	0
RPS24P13	0	3	2	1	0	0	0	0
NSUN6	598	892	565	582	495	308	576	628
DUXAP3	0	0	0	0	0	0	0	0
OR7E115P	0	0	0	0	0	0	0	0
ZNF37CP	1	0	1	1	0	0	0	1
PIP4K2A	4507	6510	4549	4182	1847	1232	2738	2498
C10orf67	0	0	0	0	0	0	0	0
RPS4XP11	40	73	30	37	8	15	31	27
AKR1C4	0	0	1	0	0	1	0	2
MALRD1	0	0	0	0	0	0	0	0
LINC01517	0	0	1	0	0	2	1	0
SS18L2P1	0	0	0	1	0	0	0	0
ST8SIA6	616	927	619	532	153	96	232	207
ELOBP4	0	0	0	0	0	0	0	0
GAD2	0	0	0	0	0	0	1	0
MKX	0	0	0	0	0	0	1	0
LINC00839	0	3	1	1	2	477	2	2
GDF2	3	5	3	5	0	1	0	0
C1DP1	29	46	23	14	12	5	18	18
HSD17B7P2	24	16	23	21	15	22	22	12
ODAD2	0	3	0	1	0	83	1	0
CHEK2P5	0	0	0	0	0	0	0	0
ITGA8	0	0	0	2	0	0	0	0
FXYD6P1	0	0	0	0	0	0	0	0
LINC02644	0	0	0	0	0	0	0	0
CICP9	1	2	1	0	2	0	0	1
HNRNPRP1	143	182	129	101	47	24	88	85
LINC02658	0	0	0	0	0	0	0	0
SLC9B1P3	0	0	0	0	0	0	0	0
SLC39A12	0	0	0	0	0	0	0	0
LINC00840	0	0	1	0	0	0	0	0
CUBNP1	0	0	0	0	0	0	0	0
LINC02561	0	0	0	0	0	0	0	0
AMD1P1	0	0	0	0	0	0	0	0
ZFAND4	456	608	426	427	231	162	290	289
LINC02675	0	0	0	1	0	0	0	0
RPL21P93	17	29	10	14	2	4	11	11
MYO3A	0	0	0	0	0	0	0	0
EIF2AP4	0	0	0	0	0	0	0	0
ZNF22-AS1	14	22	17	16	4	48	17	15
FTLP19	0	0	0	0	0	0	0	0
TACC1P1	0	0	0	0	0	0	0	0
ZNF33CP	0	1	0	0	0	0	0	0
MSRB2	140	261	152	134	65	89	160	118
OR13A1	0	0	2	1	0	0	1	0
OR7E26P	0	0	0	0	0	0	0	0
FAM238A	0	0	0	0	0	0	0	0
RPS12P16	0	0	0	0	0	0	0	0
CCNYL2	0	0	0	0	0	63	0	0
PTF1A	0	0	0	0	0	0	0	0
PRTFDC1	18	47	33	28	16	83	27	29
DCLRE1C	490	748	483	478	338	275	407	423
PROSER2	221	335	235	242	111	87	162	140
RPL36AP55	0	0	0	0	0	0	0	0
HIRAP1	0	0	0	0	0	0	0	0
AKR1C7P	2	1	0	0	1	2	0	0
KIAA1217	15	27	13	16	3	431	5	1
CTSLP2	0	0	1	0	0	0	0	1
EIF3LP2	3	7	4	6	2	1	3	1
LINC00841	0	0	0	0	0	0	0	0
TPT1P10	0	0	1	1	0	0	0	0
DCLRE1CP1	0	0	0	1	0	0	0	0
NUTF2P5	0	0	0	0	0	0	0	0
PRDX2P2	0	0	0	1	0	0	0	0
LINC02672	0	0	0	0	0	0	0	0
LYZL2	0	0	0	0	0	0	0	0
MKX-AS1	0	0	0	0	0	0	0	0
AGAP10P	36	50	29	30	31	23	14	25
RPL23P11	0	0	0	0	0	0	0	0
LINC00838	0	0	0	0	0	0	0	0
HSPA8P3	1	0	1	2	2	1	2	0
ENKUR	7	4	3	7	5	15	2	5
FAM245B	0	1	1	0	0	0	0	1
CISD1	227	236	184	168	120	152	151	135
RPL26P27	4	5	2	2	1	1	3	1
DNAJC1	1363	1917	1335	1161	945	866	1138	1095
MRPL50P4	0	0	0	0	0	0	0	0
HNRNPA3P1	46	51	40	29	14	9	30	25
RPL37P18	0	0	0	0	0	0	0	0
UQCRHP3	0	0	0	0	0	0	1	0
GPN3P1	0	0	0	0	0	0	0	0
VSTM4	0	0	0	0	0	1	0	1
CTSLP4	0	0	0	0	0	0	0	0
CUBNP3	0	0	0	0	0	0	0	0
SLC25A16	151	176	118	95	88	71	111	129
MRPS35P3	0	0	0	0	0	0	0	0
PROSER2-AS1	68	135	111	86	19	11	34	42
UBE2V2P1	0	0	0	0	0	0	0	0
MYL6P3	0	0	1	0	0	0	0	0
PHYHIPL	0	0	1	2	0	0	0	0
SGMS1-AS1	89	136	87	85	83	57	98	135
VN1R54P	0	0	0	0	0	0	0	0
NAMPTP1	211	303	189	197	105	422	152	175
ANKRD54P1	0	0	0	0	0	0	0	0
ASCC1	652	1009	709	643	522	502	810	747
SPRING1P1	0	0	0	0	0	0	0	0
RPL26P28	0	0	0	0	0	0	0	0
RBP3	0	0	0	0	0	1	1	0
ARHGAP12	299	393	290	261	212	386	267	267
TATDN1P1	0	1	0	1	1	1	0	2
BMS1P2	3	7	3	8	0	2	5	11
SNRPEP8	0	0	0	0	0	0	0	0
UBE2D1	152	213	180	129	110	193	155	161
YWHAZP3	21	39	18	26	9	6	17	10
LINC02632	0	0	0	0	0	0	0	0
GDF10	0	0	0	0	0	1	1	0
PRKG1-AS1	1	0	0	0	0	2	0	0
ZNF33B	1084	1557	1038	989	731	659	874	956
CEP164P1	2	1	0	0	1	1	2	0
PCAT5	0	0	0	0	0	0	1	0
PARD3-AS1	1	0	0	0	0	0	0	0
NRP1	9	23	9	17	10	2199	14	10
PLXDC2	4	19	4	7	0	8	8	5
FAM170B-AS1	0	0	0	0	0	0	0	0
RSU1	3521	4420	2802	2729	1511	1140	2149	2082
TMEM14DP	1	0	3	1	1	0	2	2
RPL31P44	0	0	0	0	0	0	0	0
MRLN	2	1	0	0	0	0	1	0
PGGT1BP1	0	0	0	0	0	0	1	0
HMGA1P5	0	0	0	0	0	0	0	0
ELOCP30	0	0	0	0	0	0	0	0
RPS3AP37	0	1	0	1	0	0	0	0
H2AZP5	0	0	0	0	0	0	0	0
NEK4P3	0	0	0	0	0	0	0	0
MRPS21P5	0	0	0	0	0	0	0	0
GNAI2P2	0	0	0	0	0	0	0	0
PRELID1P3	0	0	0	0	0	0	0	0
JCAD	2	3	0	1	2	92	1	2
RPSAP6	1	0	2	0	0	0	0	0
AIFM1P1	0	0	0	0	0	1	0	0
ZNF503	1	2	2	0	2	56	1	0
FAM21FP	96	155	117	121	58	50	115	85
SPAG6	28	52	27	20	10	2	15	15
THAP12P3	0	1	1	1	1	0	2	1
RPS12P2	0	0	0	0	0	0	0	0
MARCHF8	1431	2070	1384	1285	656	376	712	778
LINC00595	0	0	1	0	1	0	0	0
LINC02654	0	0	0	1	0	0	0	0
NPM1P24	124	142	100	69	27	40	49	47
TET1	131	250	145	190	26	84	71	68
DKK1	2	2	2	2	3	40	1	2
LINC02630	0	0	0	0	0	0	0	0
KIF5B	7795	10777	7522	7118	5150	6192	7295	6838
NMT2	554	803	594	514	388	440	656	645
TMEM273	0	2	5	1	0	1	1	0
CCAR1	16839	22185	15023	14260	9343	7237	12335	12208
FAM32CP	0	0	0	0	0	0	0	0
ZNF503-AS2	0	0	0	0	0	7	0	0
RPL39P25	0	1	0	1	0	0	0	0
ZNF519P1	0	1	0	0	0	0	0	0
LINC02655	0	0	0	0	0	0	0	0
ZWINT	14309	19583	13083	12840	9768	6665	11391	11728
GRID1-AS1	0	0	0	0	0	0	0	1
NUTM2A	47	81	64	66	22	38	89	58
DLG5-AS1	0	0	1	0	0	0	0	1
LRMDA	9	8	10	7	0	0	4	1
JMJD1C-AS1	10	8	11	4	10	3	11	10
LINC01519	0	0	0	0	0	0	0	0
RAB5CP1	1	0	0	0	1	0	0	0
NDUFA8P1	0	0	0	0	0	0	0	0
PDSS1	736	1156	784	786	386	362	566	548
ZNF22	91	100	74	58	54	61	70	55
LINC01553	0	0	0	0	0	0	0	0
ANXA11	911	1366	1045	827	246	812	437	411
SPA17P1	0	0	0	0	0	0	0	0
ANK3	1	3	0	4	0	175	6	0
PRXL2A	932	1342	892	771	607	642	855	783
LINC01520	0	0	0	0	0	0	0	0
A1CF	0	1	1	1	0	1	0	2
NUTM2HP	1	2	0	1	1	9	0	0
MINPP1	5649	7525	4807	4359	2161	1505	2930	2988
FARSBP1	0	0	0	0	0	0	0	0
ANKRD30BP3	0	0	0	0	0	0	0	0
TFAM	2449	3504	2171	2260	1282	999	1943	1831
CTSLP1	0	1	2	0	1	0	2	0
SRP9P1	22	12	12	14	8	7	11	8
UNC5B	2	1	1	0	0	7	2	1
RPS3AP5	10	21	17	5	5	4	4	13
MIX23P2	0	0	0	0	0	0	0	0
EIF5AP4	247	296	194	219	138	133	167	155
PPP1R3C	2	1	1	3	2	7	1	1
PPIAP30	1	0	0	0	0	0	0	0
FAM133CP	41	69	33	19	18	15	31	25
PLA2G12B	0	0	0	0	0	0	0	0
GRID1	0	0	0	0	0	24	1	1
CUBNP2	0	1	0	0	0	1	0	0
LINC02653	0	0	0	0	0	2	0	0
LINC02671	0	1	0	0	0	0	0	0
LINC00857	0	0	0	1	0	9	1	1
RPS24	15789	20584	14011	12174	8348	10218	11077	10528
LINC00863	392	542	400	359	264	153	374	399
CCDC6	1297	1892	1204	1237	651	674	833	845
RPS27P1	0	0	0	0	0	0	0	0
RPS7P9	0	0	0	0	0	0	0	0
DLG5	301	504	321	377	250	1134	245	300
FAM245A	1	0	1	0	0	0	1	0
RSU1P3	0	0	0	0	0	0	0	0
LINC01518	0	1	1	0	0	0	3	3
WARS2P1	0	2	0	0	0	0	0	0
MARK2P16	0	0	0	0	0	0	0	0
SNRPD2P1	1	1	2	0	0	0	1	1
NUDT9P1	13	21	15	13	7	11	9	5
EIF2S2P3	20	24	10	7	6	27	11	11
NPAP1P3	0	2	0	0	0	0	0	0
MYOF	35	37	34	41	30	2272	27	33
BMS1	12860	18000	11523	12605	8819	8943	12911	12421
HHEX	298	388	271	241	139	249	210	224
RPL21P90	0	0	1	0	1	0	0	0
DUSP8P1	0	0	0	0	0	0	0	0
CCSER2	167	226	160	151	192	240	216	198
REEP3	411	630	405	375	370	526	356	428
RNLS	30	36	27	25	10	6	13	9
